Nrand,region,Python,RapidMiner,R Language,SQL Language,Excel,Anaconda,Tensorflow,Tableau,scikit-learn,Keras,Apache Spark,with DL,with BD,ntools,Votes
1803,euro,1,1,0,0,1,1,0,1,0,0,0,0,0,10,Alteryx;Anaconda;Excel;IBM SPSS Modeler;IBM Watson / Watson Analytics;Mathematica;Microsoft Power BI;RapidMiner;Tableau;Python
1834,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Excel;RapidMiner
1295,aunz,1,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Python
402,ltam,1,0,0,0,0,0,1,0,0,0,0,1,1,5,Weka;Java;Python;Open Source Hadoop Tools;Tensorflow
1547,aunz,0,1,0,1,0,0,0,0,0,0,0,0,0,2,RapidMiner;SQL Language
1195,ltam,1,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Python
791,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,6,Excel;KNIME;Microsoft Power BI;Microsoft SQL Server;Pentaho;RapidMiner
1535,euro,0,0,1,0,0,0,0,0,0,0,0,0,0,3,KNIME;Weka;R Language
815,usca,1,0,1,0,1,0,1,0,0,0,0,1,0,8,Excel;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;R Language;Other programming and data languages;Tensorflow;Other Deep Learning Tools
68,usca,1,0,1,0,1,0,0,0,0,0,1,0,1,7,Excel;KNIME;Teradata;Python;R Language;Apache Spark;Open Source Hadoop Tools
1429,euro,1,0,1,1,1,0,1,0,0,0,0,1,1,9,Excel;QlikView;SAS Base;SAS Enterprise Miner;Python;R Language;SQL Language;Spark SQL;Tensorflow
1842,euro,1,1,1,0,1,1,0,0,1,0,0,0,0,10,Anaconda;Excel;KNIME;Orange;PyCharm;RapidMiner;scikit-learn;Weka;Python;R Language
1544,euro,1,0,0,0,0,1,0,1,1,0,0,0,0,5,Anaconda;PyCharm;scikit-learn;Tableau;Python
2049,euro,1,1,1,1,0,1,0,1,0,0,0,0,0,13,Alteryx;Anaconda;IBM SPSS Modeler;IBM SPSS Statistics;KNIME;Microsoft Power BI;Microsoft SQL Server;RapidMiner;Tableau;Julia;Python;R Language;SQL Language
2013,euro,1,1,0,0,1,0,0,0,0,0,0,0,0,7,C4.5/C5.0/See5;Excel;IBM SPSS Statistics;RapidMiner;Weka;C/C++;Python
1553,usca,1,0,1,1,1,1,0,0,0,0,0,0,0,6,Anaconda;Excel;Python;R Language;SQL Language;Unix shell/awk/gawk
604,aunz,0,0,0,0,0,0,0,0,0,0,0,1,0,4,SAS Base;SAS Enterprise Miner;Other programming and data languages;Other Deep Learning Tools
1825,afme,1,1,0,0,1,0,1,0,1,1,0,1,0,16,Alteryx;Dataiku;Excel;Gnu Octave;H2O.ai;KNIME;MATLAB;Microsoft SQL Server;RapidMiner;scikit-learn;Weka;Other paid analytics/data mining/data science software;Python;Keras;Tensorflow;Other Deep Learning Tools
811,euro,1,0,1,1,0,1,1,0,0,0,1,1,1,7,Anaconda;H2O.ai;Python;R Language;SQL Language;Apache Spark;Tensorflow
154,euro,1,1,0,0,0,0,0,0,1,0,0,0,0,4,PyCharm;RapidMiner;scikit-learn;Python
649,euro,0,0,0,0,1,1,1,0,0,0,1,1,1,5,Anaconda;Excel;PyCharm;Apache Spark;Tensorflow
1358,usca,1,0,0,0,0,0,0,0,0,0,0,0,0,4,IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;Python
1681,asia,1,0,1,0,0,0,0,1,0,0,0,1,1,9,MATLAB;PyCharm;Tableau;Weka;Java;Python;R Language;Open Source Hadoop Tools;Other Deep Learning Tools
67,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Java
373,euro,1,0,1,0,0,0,1,0,1,1,1,1,1,10,Gnu Octave;MLlib;PyCharm;scikit-learn;Python;R Language;Unix shell/awk/gawk;Apache Spark;Keras;Tensorflow
1588,usca,1,1,1,1,0,1,0,1,0,0,0,0,1,14,Alteryx;Anaconda;H2O.ai;Orange;RapidMiner;SAS Base;SAS Enterprise Miner;Tableau;Teradata;Python;R Language;SQL Language;Other programming and data languages;Commercial Hadoop Tools
1462,usca,1,0,0,1,0,0,0,0,0,0,0,0,0,3,Dataiku;Python;SQL Language
496,euro,1,0,1,0,1,1,1,0,0,1,0,1,0,7,Anaconda;Excel;Python;R Language;Keras;PyTorch;Tensorflow
1774,euro,1,0,1,1,0,1,0,0,0,0,0,0,0,5,Anaconda;TIBCO Spotfire;Python;R Language;SQL Language
380,euro,1,1,1,1,1,1,1,0,1,1,1,1,1,12,Anaconda;Excel;Microsoft SQL Server;RapidMiner;scikit-learn;Python;R Language;SQL Language;Apache Spark;Spark SQL;Keras;Tensorflow
819,asia,1,0,1,1,0,1,1,1,1,1,1,1,1,18,Anaconda;H2O.ai;Microsoft Power BI;Microsoft SQL Server;MLlib;scikit-learn;Tableau;C/C++;Python;R Language;SQL Language;Apache Spark;Open Source Hadoop Tools;Keras;Microsoft Cognitive Toolkit (Prev. CNTK) ;PyTorch;Tensorflow;Theano
1114,asia,0,1,1,0,0,0,0,0,0,0,0,0,0,4,IBM SPSS Statistics;RapidMiner;Solver (former XLMiner);R Language
307,euro,0,1,0,0,0,0,0,0,0,0,0,1,1,4,RapidMiner;Other programming and data languages;Open Source Hadoop Tools;Other Deep Learning Tools
1176,euro,1,1,1,0,0,0,0,0,0,0,0,0,0,4,QlikView;RapidMiner;Python;R Language
1565,euro,1,1,1,0,0,0,1,0,1,1,0,1,0,8,PyCharm;RapidMiner;scikit-learn;Python;R Language;Keras;Tensorflow;TFLearn
1281,euro,1,0,0,1,1,1,0,1,1,0,0,0,1,7,Anaconda;Excel;scikit-learn;Tableau;Python;SQL Language;Commercial Hadoop Tools
1379,euro,1,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Python
1165,afme,0,1,0,0,0,0,1,0,0,0,0,1,1,4,RapidMiner;Java;Commercial Hadoop Tools;Tensorflow
1570,euro,1,1,1,1,1,1,1,0,0,0,0,1,1,16,Amazon Machine Learning;Anaconda;Excel;Gnu Octave;KNIME;Microsoft Power BI;PyCharm;RapidMiner;Other free analytics/data mining tools;Python;R Language;SQL Language;Spark SQL;DeepLearning4J;PyTorch;Tensorflow
703,usca,1,1,1,0,0,1,1,0,0,1,0,1,0,6,Anaconda;RapidMiner;Python;R Language;Keras;Tensorflow
1795,asia,1,0,1,0,0,0,0,1,0,0,0,0,0,5,Microsoft Power BI;Tableau;TIBCO Spotfire;Python;R Language
860,asia,1,1,1,0,0,1,0,1,0,0,0,0,0,6,Anaconda;Microsoft Power BI;RapidMiner;Tableau;Python;R Language
1559,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;JMP;Minitab/Salford Systems;RapidMiner
2046,ltam,0,1,0,0,0,0,0,0,0,1,0,1,1,6,Mathematica;MATLAB;RapidMiner;Other programming and data languages;Open Source Hadoop Tools;Keras
1599,euro,1,0,0,0,0,1,0,0,0,1,0,1,0,5,Anaconda;Orange;PyCharm;Python;Keras
1274,usca,1,0,1,1,0,0,0,1,1,0,0,0,0,6,Alteryx;scikit-learn;Tableau;Python;R Language;SQL Language
237,usca,0,0,1,1,1,0,0,1,0,0,0,0,0,6,Excel;Microsoft Power BI;Microsoft SQL Server;Tableau;R Language;SQL Language
407,euro,0,1,0,0,0,0,0,0,0,0,1,0,1,4,RapidMiner;Java;Apache Spark;Open Source Hadoop Tools
1063,aunz,1,1,0,0,0,1,1,0,1,0,0,1,0,5,Anaconda;RapidMiner;scikit-learn;Python;Tensorflow
1080,usca,1,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Python
642,usca,1,1,0,0,0,0,0,0,0,0,1,0,1,5,RapidMiner;Python;Scala;Apache Spark;Open Source Hadoop Tools
1846,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Java
1900,usca,1,0,1,0,0,0,0,0,1,0,0,0,0,7,SAS Base;scikit-learn;Other free analytics/data mining tools;Clojure;Python;R Language;Other programming and data languages
421,afme,0,1,1,0,0,0,0,0,0,0,0,0,0,5,IBM SPSS Statistics;Microsoft Azure Machine Learning;Orange;RapidMiner;R Language
1650,aunz,1,1,0,1,1,1,1,0,1,1,0,1,0,11,Anaconda;Excel;RapidMiner;scikit-learn;Weka;Python;SQL Language;DeepLearning4J;Keras;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
350,asia,0,1,0,0,1,0,0,0,0,0,0,0,0,3,Excel;Microsoft Power BI;RapidMiner
959,euro,0,0,1,0,0,0,0,0,0,0,0,0,0,4,KNIME;Java;R Language;Other programming and data languages
102,asia,0,0,0,0,0,0,0,0,0,1,0,1,0,3,KNIME;DeepLearning4J;Keras
946,euro,1,0,0,1,1,1,1,1,1,1,1,1,1,13,Anaconda;Excel;MATLAB;scikit-learn;Tableau;Python;SQL Language;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Keras;Tensorflow
408,euro,1,0,1,0,0,0,0,0,0,0,0,1,0,5,Dataiku;Other paid analytics/data mining/data science software;Python;R Language;Caffe
1027,euro,0,0,0,0,0,0,0,0,0,0,0,0,0,4,IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics
568,usca,1,0,1,1,0,1,1,0,1,1,0,1,0,16,Anaconda;KNIME;scikit-learn;Weka;C/C++;Java;Python;R Language;SQL Language;Apache MXnet;Keras;PyTorch;Tensorflow;TFLearn;Theano;Other Deep Learning Tools
1468,asia,1,1,1,1,0,1,1,0,0,0,0,1,0,12,Anaconda;Microsoft Power BI;Microsoft SQL Server;Orange;QlikView;RapidMiner;Python;R Language;SQL Language;Caffe2;PyTorch;Tensorflow
667,usca,0,1,0,0,0,0,0,0,0,0,1,1,1,4,RapidMiner;C/C++;Apache Spark;Microsoft Cognitive Toolkit (Prev. CNTK) 
98,usca,1,0,1,0,0,0,0,0,0,1,0,1,0,4,MicroStrategy;Python;R Language;Keras
232,usca,1,0,0,0,0,1,0,0,0,1,0,1,0,4,Anaconda;Python;Keras;PyTorch
1695,euro,1,0,0,1,1,1,0,0,0,0,0,0,0,7,Anaconda;C4.5/C5.0/See5;Excel;Mathematica;MATLAB;Python;SQL Language
572,asia,0,1,1,0,0,0,0,0,0,1,0,1,0,3,RapidMiner;R Language;Keras
1357,euro,1,0,0,0,0,0,0,0,0,0,0,0,0,3,TIBCO Spotfire;Java;Python
339,usca,0,1,1,0,1,0,0,1,0,0,0,0,0,4,Excel;RapidMiner;Tableau;R Language
1646,asia,1,0,0,0,1,0,0,0,1,0,0,0,0,8,Excel;IBM SPSS Statistics;MATLAB;PyCharm;scikit-learn;Weka;Other free analytics/data mining tools;Python
1739,ltam,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Alteryx;Tableau
1306,afme,0,1,0,1,1,0,0,0,0,0,0,0,0,3,Excel;RapidMiner;SQL Language
1778,afme,0,1,1,0,0,0,1,0,0,0,0,1,0,5,Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);RapidMiner;R Language;Tensorflow
910,euro,1,0,1,1,0,0,0,1,0,0,0,0,0,6,Microsoft Power BI;Tableau;TIBCO Spotfire;Python;R Language;SQL Language
745,usca,1,1,0,0,1,0,1,1,1,1,0,1,1,10,Excel;RapidMiner;scikit-learn;Tableau;Weka;Java;Python;Commercial Hadoop Tools;Keras;Tensorflow
1278,euro,1,0,0,1,0,1,1,1,1,1,1,1,1,17,Anaconda;Dataiku;MLlib;scikit-learn;Tableau;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;SQL Language;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Keras;PyTorch;Tensorflow;Torch
1728,ltam,1,1,0,0,0,0,1,0,0,0,1,1,1,4,RapidMiner;Python;Apache Spark;Tensorflow
1850,asia,1,1,0,1,0,0,1,0,0,0,1,1,1,11,RapidMiner;Java;Python;SQL Language;Unix shell/awk/gawk;Apache Spark;SQL on Hadoop tools;Spark SQL;DeepLearning4J;Tensorflow;Other Deep Learning Tools
1367,ltam,0,1,1,0,0,1,0,0,0,0,0,0,0,4,Anaconda;Orange;RapidMiner;R Language
690,usca,0,0,1,1,1,0,0,1,0,0,0,0,1,9,Excel;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;Tableau;R Language;SQL Language;Open Source Hadoop Tools;SQL on Hadoop tools
398,euro,0,1,1,0,1,0,0,1,0,0,0,0,0,4,Excel;RapidMiner;Tableau;R Language
1491,euro,1,1,0,1,0,0,1,0,0,0,0,1,0,7,MicroStrategy;Oracle Advanced Analytics;RapidMiner;Python;SQL Language;Unix shell/awk/gawk;Tensorflow
390,euro,0,1,1,0,1,0,0,0,0,0,0,0,0,3,Excel;RapidMiner;R Language
1470,usca,1,0,1,1,1,1,0,0,0,0,0,0,0,6,Anaconda;Dataiku;Excel;Python;R Language;SQL Language
1457,euro,1,1,1,1,0,0,1,0,0,0,0,1,1,7,RapidMiner;Python;R Language;SQL Language;Open Source Hadoop Tools;Tensorflow;Other Deep Learning Tools
1632,euro,1,0,1,1,0,1,0,1,1,0,0,0,0,7,Anaconda;Dataiku;scikit-learn;Tableau;Python;R Language;SQL Language
2000,asia,0,1,1,0,1,0,0,0,0,0,1,0,1,9,Excel;PyCharm;RapidMiner;Java;R Language;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;SQL on Hadoop tools
385,usca,1,0,1,1,0,0,1,0,0,1,1,1,1,9,Dataiku;Python;R Language;SQL Language;Apache Spark;SQL on Hadoop tools;Keras;PyTorch;Tensorflow
1987,usca,1,1,0,0,0,1,0,0,1,0,0,0,0,7,Anaconda;IBM Watson / Watson Analytics;RapidMiner;scikit-learn;Weka;Python;Other programming and data languages
25,usca,0,0,1,0,0,0,0,0,0,0,0,0,0,2,SAS Base;R Language
174,usca,1,0,1,0,0,0,0,1,0,0,0,0,0,5,PyCharm;Rattle;Tableau;Python;R Language
384,usca,1,0,1,0,1,0,0,0,0,0,1,0,1,5,Excel;TIBCO Spotfire;Python;R Language;Apache Spark
1452,euro,0,1,0,0,0,0,0,0,0,0,0,0,0,3,RapidMiner;Weka;Other programming and data languages
922,usca,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Excel;IBM SPSS Modeler;IBM SPSS Statistics;Oracle Advanced Analytics
964,usca,0,0,1,0,0,0,0,1,0,0,1,0,1,6,Databricks Unified Analytics Platform;IBM SPSS Modeler;IBM Watson / Watson Analytics;Tableau;R Language;Apache Spark
1174,aunz,0,1,0,1,0,0,0,0,0,0,0,1,1,7,IBM SPSS Modeler;IBM Watson / Watson Analytics;RapidMiner;C/C++;SQL Language;SQL on Hadoop tools;Microsoft Cognitive Toolkit (Prev. CNTK) 
1833,usca,1,0,1,1,0,1,0,1,1,0,1,0,1,13,Anaconda;Dataiku;scikit-learn;Tableau;Java;Python;R Language;Scala;SQL Language;Unix shell/awk/gawk;Apache Spark;Commercial Hadoop Tools;Spark SQL
1854,usca,1,1,1,1,0,0,0,0,1,0,0,0,0,5,RapidMiner;scikit-learn;Python;R Language;SQL Language
1571,euro,1,0,0,0,1,0,1,0,1,0,1,1,1,12,Databricks Unified Analytics Platform;Dataiku;Excel;MicroStrategy;SAP HANA;scikit-learn;Python;Scala;Apache Spark;Spark SQL;Tensorflow;TFLearn
147,euro,0,1,0,0,1,0,0,0,0,0,0,0,0,3,Excel;Microsoft Power BI;RapidMiner
387,asia,1,0,0,1,1,1,0,0,1,0,0,0,0,5,Anaconda;Excel;scikit-learn;Python;SQL Language
341,asia,1,1,1,1,0,1,1,0,0,1,0,1,0,12,Anaconda;H2O.ai;RapidMiner;Weka;Java;Python;R Language;SQL Language;Keras;PyTorch;Tensorflow;Theano
273,euro,1,0,0,0,1,1,0,0,0,0,0,0,0,4,Anaconda;Excel;Orange;Python
532,ltam,1,1,1,0,1,0,1,1,0,0,0,1,1,17,Amazon Machine Learning;Excel;IBM Watson / Watson Analytics;Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;QlikView;RapidMiner;Tableau;Weka;Python;R Language;SQL on Hadoop tools;Spark SQL;Microsoft Cognitive Toolkit (Prev. CNTK) ;Tensorflow
28,asia,1,0,1,1,0,0,0,0,0,0,1,1,1,11,Amazon Machine Learning;Microsoft Azure Machine Learning;Microsoft Machine Learning Server (former R Server);Microsoft Power BI;Microsoft SQL Server;Microsoft other ML/Data Science tools;Python;R Language;SQL Language;Apache Spark;PyTorch
1279,asia,1,1,1,0,1,0,0,0,0,0,0,0,0,5,Excel;RapidMiner;Weka;Python;R Language
1084,euro,1,0,1,0,0,1,1,0,1,1,1,1,1,14,Anaconda;H2O.ai;JMP;SAS Base;SAS Enterprise Miner;scikit-learn;Other paid analytics/data mining/data science software;Java;Python;R Language;Other programming and data languages;Apache Spark;Keras;Tensorflow
1693,asia,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Excel;RapidMiner
901,usca,1,0,1,0,0,0,0,0,1,0,0,1,0,5,KNIME;scikit-learn;Python;R Language;Theano
16,usca,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Anaconda;DataRobot;Excel;IBM Data Science Experience;Orange;PyCharm;RapidMiner;scikit-learn;Tableau;TIBCO Spotfire;Weka;Python;R Language;SQL Language;Apache Spark;SQL on Hadoop tools;Spark SQL;PyTorch;Tensorflow
1993,usca,1,0,0,0,0,0,1,0,0,0,0,1,0,5,Mathematica;Other free analytics/data mining tools;C/C++;Python;Tensorflow
176,euro,0,1,0,0,0,0,0,0,0,0,0,1,0,3,RapidMiner;Java;DeepLearning4J
533,ltam,1,1,0,0,1,1,0,1,1,0,0,0,0,7,Anaconda;Excel;PyCharm;RapidMiner;scikit-learn;Tableau;Python
22,asia,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Excel;IBM SPSS Modeler;Microsoft SQL Server;RapidMiner
1556,euro,1,1,1,0,0,0,1,0,0,0,0,1,0,6,RapidMiner;Weka;Python;R Language;DeepLearning4J;Tensorflow
1633,ltam,1,1,0,0,0,1,1,0,1,1,0,1,0,6,Anaconda;RapidMiner;scikit-learn;Python;Keras;Tensorflow
547,usca,0,1,0,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;Java
718,usca,0,1,0,1,0,0,0,1,0,0,0,0,0,4,QlikView;RapidMiner;Tableau;SQL Language
1666,euro,0,1,1,1,1,0,0,0,0,0,0,0,0,5,Excel;RapidMiner;R Language;SQL Language;Unix shell/awk/gawk
522,usca,1,0,0,0,1,1,0,0,1,0,1,0,1,10,Anaconda;Excel;MLlib;PyCharm;scikit-learn;Teradata;Python;Apache Spark;SQL on Hadoop tools;Spark SQL
1192,usca,1,1,0,0,0,0,0,0,0,0,0,0,1,3,RapidMiner;Python;SQL on Hadoop tools
33,euro,1,1,0,0,0,0,0,0,0,0,0,1,1,5,RapidMiner;Python;SQL on Hadoop tools;Spark SQL;PyTorch
249,asia,0,1,0,0,0,0,0,1,0,0,0,0,0,3,Amazon Machine Learning;RapidMiner;Tableau
263,euro,1,0,0,0,0,0,0,0,0,0,0,1,0,3,Weka;Python;Other Deep Learning Tools
503,asia,1,0,1,1,0,1,1,0,0,1,0,1,0,7,Anaconda;Python;R Language;SQL Language;Caffe;Keras;Tensorflow
1858,euro,1,0,0,0,0,1,0,0,1,1,0,1,0,9,Anaconda;Gnu Octave;Orange;PyCharm;scikit-learn;Other free analytics/data mining tools;Python;Unix shell/awk/gawk;Keras
85,usca,1,0,1,1,0,0,1,0,0,1,1,1,1,12,KNIME;Microsoft Azure Machine Learning;PyCharm;SAP Analytics/Predictive Analytics;SAP HANA;Python;R Language;SQL Language;Apache Spark;Spark SQL;Keras;Tensorflow
316,usca,1,0,1,1,0,1,1,1,1,1,0,1,0,12,Anaconda;JMP;Microsoft Power BI;Microsoft SQL Server;scikit-learn;Tableau;Python;R Language;SQL Language;Keras;PyTorch;Tensorflow
1215,euro,1,1,0,0,1,1,0,0,1,0,1,0,1,10,Anaconda;Excel;RapidMiner;scikit-learn;Weka;Java;Python;Apache Spark;Open Source Hadoop Tools;Spark SQL
1680,aunz,0,1,0,0,0,0,0,0,0,0,1,1,1,4,RapidMiner;Java;Apache Spark;DeepLearning4J
1514,usca,1,0,0,1,1,1,0,1,1,1,0,1,0,9,Amazon Machine Learning;Anaconda;Excel;scikit-learn;Tableau;Python;SQL Language;Keras;Theano
1527,asia,1,1,1,1,1,1,1,1,1,1,1,1,1,16,Anaconda;Excel;MLlib;RapidMiner;scikit-learn;Tableau;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Keras;PyTorch;Tensorflow
188,usca,1,0,0,1,1,1,0,1,1,0,0,0,0,7,Anaconda;Dataiku;Excel;scikit-learn;Tableau;Python;SQL Language
1406,usca,1,0,0,0,0,0,0,0,0,0,0,0,0,2,TIBCO Spotfire;Python
1700,asia,1,0,1,1,1,0,0,1,0,0,0,0,0,8,Excel;QlikView;SAS Base;SAS Enterprise Miner;Tableau;Python;R Language;SQL Language
224,euro,1,1,1,0,0,0,1,0,0,0,1,1,1,10,RapidMiner;TIBCO Spotfire;Java;Python;R Language;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;Tensorflow;Other Deep Learning Tools
1841,euro,1,1,1,1,1,0,0,0,0,0,1,0,1,10,Amazon Machine Learning;Excel;H2O.ai;Microsoft Power BI;Microsoft other ML/Data Science tools;RapidMiner;Python;R Language;SQL Language;Apache Spark
1867,usca,1,0,1,1,1,1,0,1,1,0,0,0,1,12,Alteryx;Anaconda;Excel;Microsoft SQL Server;SAS Enterprise Miner;scikit-learn;Tableau;Teradata;Python;R Language;SQL Language;Open Source Hadoop Tools
1708,asia,1,0,0,1,1,1,0,0,0,0,0,0,0,7,Anaconda;Excel;Microsoft Azure Machine Learning;Microsoft Power BI;Microsoft SQL Server;Python;SQL Language
601,usca,1,0,0,1,0,1,0,0,0,0,1,0,1,8,Anaconda;Dataiku;DataRobot;MLlib;Python;SQL Language;Apache Spark;Commercial Hadoop Tools
513,asia,1,1,0,0,0,1,1,1,1,1,0,1,0,17,Anaconda;IBM SPSS Modeler;MATLAB;PyCharm;RapidMiner;scikit-learn;Tableau;C/C++;Python;Caffe2;DeepLearning4J;Keras;PyTorch;Tensorflow;Theano;Torch;Other Deep Learning Tools
1937,usca,1,1,0,0,0,1,0,0,0,0,0,0,0,3,Anaconda;RapidMiner;Python
1430,ltam,0,1,0,1,0,0,0,1,0,0,0,0,0,4,QlikView;RapidMiner;Tableau;SQL Language
369,afme,1,0,1,1,0,1,1,0,0,0,1,1,1,9,Anaconda;Microsoft Azure Machine Learning;Oracle Advanced Analytics;Python;R Language;SQL Language;Apache Spark;Spark SQL;Tensorflow
1756,usca,1,1,1,0,0,1,0,1,1,0,1,0,1,13,Anaconda;PyCharm;RapidMiner;scikit-learn;Tableau;Weka;Python;R Language;Scala;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL
630,usca,0,0,0,0,1,0,0,1,0,0,0,0,0,4,Excel;IBM SPSS Statistics;Microsoft Power BI;Tableau
101,asia,1,1,0,0,1,1,1,0,0,1,1,1,1,13,Anaconda;Excel;Microsoft Power BI;Microsoft SQL Server;PyCharm;RapidMiner;Python;Scala;Unix shell/awk/gawk;Apache Spark;Keras;Tensorflow;Theano
63,euro,0,0,0,0,1,0,0,1,0,0,0,0,0,6,Alteryx;Excel;IBM SPSS Modeler;Microsoft Power BI;Tableau;Weka
107,euro,0,1,1,0,1,0,0,0,0,0,0,0,0,3,Excel;RapidMiner;R Language
970,usca,1,0,0,1,1,1,0,1,0,0,0,0,0,6,Anaconda;Excel;Microsoft SQL Server;Tableau;Python;SQL Language
1542,aunz,1,0,0,1,1,0,0,0,1,0,0,0,0,8,Excel;Gnu Octave;scikit-learn;Other free analytics/data mining tools;Julia;Python;SQL Language;Unix shell/awk/gawk
931,usca,1,1,0,0,0,0,0,0,0,0,0,1,1,7,KNIME;RapidMiner;Weka;Java;Python;Open Source Hadoop Tools;Microsoft Cognitive Toolkit (Prev. CNTK) 
262,usca,0,0,0,0,0,0,0,0,0,0,0,0,0,6,IBM Data Science Experience;IBM SPSS Modeler;IBM SPSS Statistics;IBM Watson / Watson Analytics;C/C++;Java
1298,ltam,1,1,0,1,0,1,0,1,0,0,0,0,0,5,Anaconda;RapidMiner;Tableau;Python;SQL Language
1371,usca,1,0,0,1,1,0,0,0,0,0,0,0,0,4,Excel;SAS Base;Python;SQL Language
854,usca,0,1,0,1,0,0,0,1,0,0,0,0,0,7,MATLAB;Minitab/Salford Systems;RapidMiner;Stata;Tableau;C/C++;SQL Language
1267,asia,1,1,0,0,0,1,0,0,1,0,0,1,1,7,Anaconda;PyCharm;RapidMiner;scikit-learn;Python;SQL on Hadoop tools;Theano
14,usca,0,0,0,0,0,1,0,0,1,0,0,0,0,6,Amazon Machine Learning;Anaconda;H2O.ai;Orange;scikit-learn;Weka
1243,euro,1,1,0,1,0,0,0,0,1,0,0,0,0,4,RapidMiner;scikit-learn;Python;SQL Language
1596,asia,0,1,1,0,0,0,0,1,0,0,0,0,0,5,RapidMiner;Tableau;C/C++;Java;R Language
628,usca,0,1,0,1,1,0,0,0,0,0,0,0,0,4,Excel;Microsoft SQL Server;RapidMiner;SQL Language
146,aunz,1,0,0,1,0,1,1,0,1,1,0,1,0,10,Anaconda;scikit-learn;Other free analytics/data mining tools;Other paid analytics/data mining/data science software;Python;SQL Language;Unix shell/awk/gawk;Other programming and data languages;Keras;Tensorflow
508,usca,1,1,1,0,0,0,0,0,0,0,0,1,0,4,RapidMiner;Python;R Language;PyTorch
570,euro,0,0,1,1,1,0,0,0,0,0,0,0,0,6,Excel;H2O.ai;Microsoft SQL Server;C/C++;R Language;SQL Language
909,aunz,0,1,1,0,0,0,0,0,0,0,0,0,0,7,KNIME;Minitab/Salford Systems;Orange;RapidMiner;Rattle;SAS Base;R Language
1151,usca,1,0,1,1,1,1,0,0,1,0,1,0,1,10,Anaconda;Databricks Unified Analytics Platform;Excel;scikit-learn;Python;R Language;SQL Language;Unix shell/awk/gawk;Apache Spark;Spark SQL
542,usca,1,1,1,1,1,1,1,1,0,1,0,1,1,17,Alteryx;Anaconda;Excel;Orange;PyCharm;RapidMiner;Rattle;SAS Base;SAS Enterprise Miner;Tableau;Python;R Language;SQL Language;Commercial Hadoop Tools;SQL on Hadoop tools;Keras;Tensorflow
1425,usca,1,0,0,1,1,1,1,1,0,1,0,1,0,13,Anaconda;Excel;Mathematica;Microsoft SQL Server;Tableau;Other free analytics/data mining tools;C/C++;Python;SQL Language;Caffe;Keras;Tensorflow;Theano
152,usca,1,0,1,1,0,1,1,1,1,1,0,1,1,11,Amazon Machine Learning;Anaconda;scikit-learn;Tableau;Python;R Language;SQL Language;Unix shell/awk/gawk;Open Source Hadoop Tools;Keras;Tensorflow
733,usca,1,0,1,0,0,1,0,0,0,0,0,0,0,3,Anaconda;Python;R Language
2002,afme,0,1,0,1,1,0,0,0,0,0,0,1,0,7,Excel;KNIME;MATLAB;Microsoft SQL Server;RapidMiner;SQL Language;Other Deep Learning Tools
1663,euro,0,1,1,1,1,1,0,0,0,0,0,0,1,8,Anaconda;Excel;IBM SPSS Modeler;IBM SPSS Statistics;RapidMiner;R Language;SQL Language;SQL on Hadoop tools
1354,euro,1,0,1,1,1,0,0,0,1,0,0,0,0,7,Excel;Microsoft Power BI;Microsoft SQL Server;scikit-learn;Python;R Language;SQL Language
195,afme,0,0,1,0,0,0,1,0,0,0,1,1,1,5,TIBCO Spotfire;TIBCO Statistica;R Language;Apache Spark;Tensorflow
