ano,sigla_uf,id_municipio,populacao
2011,RO,1101005,10272
2012,RO,1101005,10040
2013,RO,1101005,10534
2014,RO,1101005,10327
2015,RO,1101005,10127
2016,RO,1101005,9933
2017,RO,1101005,9745
2018,RO,1101005,8095
2019,RO,1101005,7767
2020,RO,1101005,7445
2021,RO,1101005,7130
1992,RO,1101104,4755
1993,RO,1101104,4966
1994,RO,1101104,5161
1995,RO,1101104,5357
1996,RO,1101104,5292
1997,RO,1101104,5220
1998,RO,1101104,5481
1999,RO,1101104,5694
2000,RO,1101104,6822
2001,RO,1101104,7127
2002,RO,1101104,7356
2003,RO,1101104,7604
2004,RO,1101104,8695
2005,RO,1101104,8413
2006,RO,1101104,8699
2007,RO,1101104,7905
2008,RO,1101104,8110
2009,RO,1101104,8235
2010,RO,1101104,8566
2011,RO,1101104,8700
2012,RO,1101104,8830
2013,RO,1101104,9661
2014,RO,1101104,9831
2015,RO,1101104,9995
2016,RO,1101104,10155
2017,RO,1101104,10310
2018,RO,1101104,10272
2019,RO,1101104,10458
2020,RO,1101104,10641
2021,RO,1101104,10819
1992,RO,1101203,9592
1993,RO,1101203,9887
1994,RO,1101203,12846
1995,RO,1101203,13256
1996,RO,1101203,10673
1997,RO,1101203,10446
1998,RO,1101203,10230
1999,RO,1101203,10035
2000,RO,1101203,11610
2001,RO,1101203,11321
2002,RO,1101203,11308
2003,RO,1101203,11292
2004,RO,1101203,11223
2005,RO,1101203,11241
2006,RO,1101203,11223
2007,RO,1101203,10343
2008,RO,1101203,10653
2009,RO,1101203,10572
2010,RO,1101203,10352
2011,RO,1101203,10277
2012,RO,1101203,10203
2013,RO,1101203,10899
2014,RO,1101203,10860
2015,RO,1101203,10823
2016,RO,1101203,10786
2017,RO,1101203,10751
2018,RO,1101203,9762
2019,RO,1101203,9660
2020,RO,1101203,9559
2021,RO,1101203,9461
1992,RO,1101302,12403
1993,RO,1101302,12848
1994,RO,1101302,13323
1995,RO,1101302,13787
1996,RO,1101302,12635
1997,RO,1101302,13157
1998,RO,1101302,13651
1999,RO,1101302,14100
2000,RO,1101302,13154
2001,RO,1101302,13306
2002,RO,1101302,13438
2003,RO,1101302,13570
2004,RO,1101302,14150
2005,RO,1101302,14000
2006,RO,1101302,14152
2007,RO,1101302,12086
2008,RO,1101302,12446
2009,RO,1101302,12363
2010,RO,1101302,11878
2011,RO,1101302,11781
2012,RO,1101302,11686
2013,RO,1101302,12469
2014,RO,1101302,12414
2015,RO,1101302,12360
2016,RO,1101302,12308
2017,RO,1101302,12258
2018,RO,1101302,11080
2019,RO,1101302,10947
2020,RO,1101302,10818
2021,RO,1101302,10691
1992,RO,1101401,8161
1993,RO,1101401,6383
1994,RO,1101401,6693
1995,RO,1101401,6995
1996,RO,1101401,8706
1997,RO,1101401,9452
1998,RO,1101401,11555
1999,RO,1101401,12213
2000,RO,1101401,12627
2001,RO,1101401,13217
2002,RO,1101401,13838
2003,RO,1101401,14400
2004,RO,1101401,16874
2005,RO,1101401,16233
2006,RO,1101401,16881
2007,RO,1101401,12357
2008,RO,1101401,12710
2009,RO,1101401,12708
2010,RO,1101401,14091
2011,RO,1101401,14204
2012,RO,1101401,14313
2013,RO,1101401,15541
2014,RO,1101401,15710
2015,RO,1101401,15873
2016,RO,1101401,16032
2017,RO,1101401,16186
2018,RO,1101401,15695
2019,RO,1101401,15852
2020,RO,1101401,16007
2021,RO,1101401,16158
1996,RO,1101435,
1997,RO,1101435,6403
1998,RO,1101435,6392
1999,RO,1101435,6381
2000,RO,1101435,8233
2001,RO,1101435,8438
2002,RO,1101435,8601
2003,RO,1101435,8772
2004,RO,1101435,9524
2005,RO,1101435,9329
2006,RO,1101435,9526
2007,RO,1101435,7750
2008,RO,1101435,7978
2009,RO,1101435,7944
2010,RO,1101435,7493
2011,RO,1101435,7437
2012,RO,1101435,7382
2013,RO,1101435,7883
2014,RO,1101435,7853
2015,RO,1101435,7824
2016,RO,1101435,7796
2017,RO,1101435,7769
2018,RO,1101435,7047
2019,RO,1101435,6970
2020,RO,1101435,6895
2021,RO,1101435,6822
1996,RO,1101450,
1997,RO,1101450,4136
1998,RO,1101450,4129
1999,RO,1101450,4122
2000,RO,1101450,3622
2001,RO,1101450,3545
2002,RO,1101450,3503
2003,RO,1101450,3448
2004,RO,1101450,3205
2005,RO,1101450,3268
2006,RO,1101450,3204
2007,RO,1101450,4583
2008,RO,1101450,4696
2009,RO,1101450,4802
2010,RO,1101450,4810
2011,RO,1101450,4902
2012,RO,1101450,4990
2013,RO,1101450,5477
2014,RO,1101450,5589
2015,RO,1101450,5697
2016,RO,1101450,5802
2017,RO,1101450,5904
2018,RO,1101450,5947
2019,RO,1101450,6074
2020,RO,1101450,6198
2021,RO,1101450,6319
1996,RO,1101468,
1997,RO,1101468,2342
1998,RO,1101468,2334
1999,RO,1101468,2326
2000,RO,1101468,2527
2001,RO,1101468,2544
2002,RO,1101468,2557
2003,RO,1101468,2571
2004,RO,1101468,2633
2005,RO,1101468,2617
2006,RO,1101468,2633
2007,RO,1101468,2358
2008,RO,1101468,2427
2009,RO,1101468,2415
2010,RO,1101468,2315
2011,RO,1101468,2299
2012,RO,1101468,2283
2013,RO,1101468,2440
2014,RO,1101468,2432
2015,RO,1101468,2424
2016,RO,1101468,2417
2017,RO,1101468,2410
2018,RO,1101468,2191
2019,RO,1101468,2169
2020,RO,1101468,2148
2021,RO,1101468,2127
1996,RO,1101476,
1997,RO,1101476,4149
1998,RO,1101476,4142
1999,RO,1101476,4135
2000,RO,1101476,4311
2001,RO,1101476,4325
2002,RO,1101476,4334
2003,RO,1101476,4345
2004,RO,1101476,4393
2005,RO,1101476,4381
2006,RO,1101476,4393
2007,RO,1101476,3704
2008,RO,1101476,3819
2009,RO,1101476,3765
2010,RO,1101476,3524
2011,RO,1101476,3464
2012,RO,1101476,3406
2013,RO,1101476,3597
2014,RO,1101476,3548
2015,RO,1101476,3501
2016,RO,1101476,3456
2017,RO,1101476,3411
2018,RO,1101476,2939
2019,RO,1101476,2856
2020,RO,1101476,2776
2021,RO,1101476,2697
1996,RO,1101484,
1997,RO,1101484,6690
1998,RO,1101484,6679
1999,RO,1101484,6668
2000,RO,1101484,7056
2001,RO,1101484,7088
2002,RO,1101484,7116
2003,RO,1101484,7143
2004,RO,1101484,7266
2005,RO,1101484,7234
2006,RO,1101484,7266
2007,RO,1101484,6286
2008,RO,1101484,6477
2009,RO,1101484,6412
2010,RO,1101484,6018
2011,RO,1101484,5939
2012,RO,1101484,5862
2013,RO,1101484,6219
2014,RO,1101484,6160
2015,RO,1101484,6103
2016,RO,1101484,6048
2017,RO,1101484,5994
2018,RO,1101484,5280
2019,RO,1101484,5172
2020,RO,1101484,5066
2021,RO,1101484,4962
1996,RO,1101492,
1997,RO,1101492,7041
1998,RO,1101492,6387
1999,RO,1101492,6799
2000,RO,1101492,11085
2001,RO,1101492,11963
2002,RO,1101492,13636
2003,RO,1101492,14370
2004,RO,1101492,17600
2005,RO,1101492,16764
2006,RO,1101492,17610
2007,RO,1101492,15710
2008,RO,1101492,16091
2009,RO,1101492,16491
2010,RO,1101492,16035
2011,RO,1101492,16341
2012,RO,1101492,16636
2013,RO,1101492,18265
2014,RO,1101492,18640
2015,RO,1101492,19002
2016,RO,1101492,19353
2017,RO,1101492,19694
2018,RO,1101492,19842
2019,RO,1101492,20266
2020,RO,1101492,20681
2021,RO,1101492,21088
1992,RO,1101500,6230
1993,RO,1101500,6607
1994,RO,1101500,6978
1995,RO,1101500,7343
1996,RO,1101500,8751
1997,RO,1101500,9117
1998,RO,1101500,9752
1999,RO,1101500,10350
2000,RO,1101500,11655
2001,RO,1101500,12409
2002,RO,1101500,12987
2003,RO,1101500,13584
2004,RO,1101500,16217
2005,RO,1101500,15535
2006,RO,1101500,16225
2007,RO,1101500,11757
2008,RO,1101500,12088
2009,RO,1101500,12117
2010,RO,1101500,11629
2011,RO,1101500,11624
2012,RO,1101500,11619
2013,RO,1101500,12505
2014,RO,1101500,12543
2015,RO,1101500,12581
2016,RO,1101500,12617
2017,RO,1101500,12653
2018,RO,1101500,11860
2019,RO,1101500,11856
2020,RO,1101500,11851
2021,RO,1101500,11846
1996,RO,1101559,
1997,RO,1101559,5179
1998,RO,1101559,5170
1999,RO,1101559,5162
2000,RO,1101559,5618
2001,RO,1101559,5673
2002,RO,1101559,5697
2003,RO,1101559,5733
2004,RO,1101559,5894
2005,RO,1101559,5852
2006,RO,1101559,5894
2007,RO,1101559,4919
2008,RO,1101559,5070
2009,RO,1101559,5010
2010,RO,1101559,4888
2011,RO,1101559,4832
2012,RO,1101559,4778
2013,RO,1101559,5080
2014,RO,1101559,5041
2015,RO,1101559,5003
2016,RO,1101559,4966
2017,RO,1101559,4931
2018,RO,1101559,4384
2019,RO,1101559,4308
2020,RO,1101559,4233
2021,RO,1101559,4160
1992,RO,1101609,7138
1993,RO,1101609,7434
1994,RO,1101609,7709
1995,RO,1101609,7977
1996,RO,1101609,8500
1997,RO,1101609,8873
1998,RO,1101609,9317
1999,RO,1101609,9677
2000,RO,1101609,11355
2001,RO,1101609,11651
2002,RO,1101609,12047
2003,RO,1101609,12468
2004,RO,1101609,14320
2005,RO,1101609,13840
2006,RO,1101609,14326
2007,RO,1101609,9952
2008,RO,1101609,10254
2009,RO,1101609,10325
2010,RO,1101609,10649
2011,RO,1101609,10612
2012,RO,1101609,10575
2013,RO,1101609,11343
2014,RO,1101609,11345
2015,RO,1101609,11347
2016,RO,1101609,11348
2017,RO,1101609,11350
2018,RO,1101609,10494
2019,RO,1101609,10444
2020,RO,1101609,10395
2021,RO,1101609,10348
1992,RO,1101708,11560
1993,RO,1101708,11996
1994,RO,1101708,12457
1995,RO,1101708,12908
1996,RO,1101708,14181
1997,RO,1101708,14767
1998,RO,1101708,15322
1999,RO,1101708,15825
2000,RO,1101708,14880
2001,RO,1101708,15354
2002,RO,1101708,15700
2003,RO,1101708,16081
2004,RO,1101708,17756
2005,RO,1101708,17322
2006,RO,1101708,17761
2007,RO,1101708,13381
2008,RO,1101708,13785
2009,RO,1101708,13661
2010,RO,1101708,12974
2011,RO,1101708,12828
2012,RO,1101708,12687
2013,RO,1101708,13491
2014,RO,1101708,13391
2015,RO,1101708,13293
2016,RO,1101708,13198
2017,RO,1101708,13106
2018,RO,1101708,11665
2019,RO,1101708,11467
2020,RO,1101708,11272
2021,RO,1101708,11081
1996,RO,1101757,
1997,RO,1101757,6621
1998,RO,1101757,7122
1999,RO,1101757,7681
2000,RO,1101757,7737
2001,RO,1101757,8246
2002,RO,1101757,8655
2003,RO,1101757,9081
2004,RO,1101757,10957
2005,RO,1101757,10471
2006,RO,1101757,10962
2007,RO,1101757,8751
2008,RO,1101757,8981
2009,RO,1101757,9100
2010,RO,1101757,9384
2011,RO,1101757,9511
2012,RO,1101757,9633
2013,RO,1101757,10518
2014,RO,1101757,10682
2015,RO,1101757,10843
2016,RO,1101757,10999
2017,RO,1101757,11149
2018,RO,1101757,11028
2019,RO,1101757,11204
2020,RO,1101757,11377
2021,RO,1101757,11545
1992,RO,1101807,9540
1993,RO,1101807,9883
1994,RO,1101807,10248
1995,RO,1101807,10604
1996,RO,1101807,9238
1997,RO,1101807,9271
1998,RO,1101807,9302
1999,RO,1101807,9330
2000,RO,1101807,9863
2001,RO,1101807,9958
2002,RO,1101807,10028
2003,RO,1101807,10105
2004,RO,1101807,10441
2005,RO,1101807,10354
2006,RO,1101807,10442
2007,RO,1101807,8742
2008,RO,1101807,9008
2009,RO,1101807,8913
2010,RO,1101807,8210
2011,RO,1101807,8084
2012,RO,1101807,7961
2013,RO,1101807,8425
2014,RO,1101807,8327
2015,RO,1101807,8231
2016,RO,1101807,8138
2017,RO,1101807,8047
2018,RO,1101807,6998
2019,RO,1101807,6825
2020,RO,1101807,6656
2021,RO,1101807,6490
1992,AC,1200013,5688
1993,AC,1200013,5858
1994,AC,1200013,6036
1995,AC,1200013,6211
1996,AC,1200013,6308
1997,AC,1200013,6536
1998,AC,1200013,6730
1999,AC,1200013,6922
2000,AC,1200013,7935
2001,AC,1200013,8237
2002,AC,1200013,8454
2003,AC,1200013,8695
2004,AC,1200013,10668
2005,AC,1200013,11451
2006,AC,1200013,11786
2007,AC,1200013,11520
2008,AC,1200013,11987
2009,AC,1200013,12241
2010,AC,1200013,12538
2011,AC,1200013,12779
2012,AC,1200013,13011
2013,AC,1200013,13353
2014,AC,1200013,13613
2015,AC,1200013,13869
2016,AC,1200013,14120
2017,AC,1200013,14366
2018,AC,1200013,15020
2019,AC,1200013,15256
2020,AC,1200013,15490
2021,AC,1200013,15721
1991,AC,1200054,2917
1992,AC,1200054,3017
1993,AC,1200054,3182
1994,AC,1200054,3302
1995,AC,1200054,3419
1996,AC,1200054,2918
1997,AC,1200054,2918
1998,AC,1200054,2918
1999,AC,1200054,2919
2000,AC,1200054,3490
2001,AC,1200054,3564
2002,AC,1200054,3611
2003,AC,1200054,3667
2004,AC,1200054,4852
2005,AC,1200054,5063
2006,AC,1200054,5153
2007,AC,1200054,5351
2008,AC,1200054,5559
2009,AC,1200054,5662
2010,AC,1200054,6072
2011,AC,1200054,6192
2012,AC,1200054,6308
2013,AC,1200054,6480
2014,AC,1200054,6610
2015,AC,1200054,6738
2016,AC,1200054,6863
2017,AC,1200054,6986
2018,AC,1200054,7300
2019,AC,1200054,7417
2020,AC,1200054,7534
2021,AC,1200054,7649
1991,AC,1200104,20263
1992,AC,1200104,14353
1993,AC,1200104,14737
1994,AC,1200104,15076
1995,AC,1200104,15406
1996,AC,1200104,13955
1997,AC,1200104,13946
1998,AC,1200104,13938
1999,AC,1200104,13930
2000,AC,1200104,17013
2001,AC,1200104,17384
2002,AC,1200104,17649
2003,AC,1200104,17944
2004,AC,1200104,16940
2005,AC,1200104,17721
2006,AC,1200104,18056
2007,AC,1200104,19065
2008,AC,1200104,19829
2009,AC,1200104,20238
2010,AC,1200104,21398
2011,AC,1200104,21837
2012,AC,1200104,22261
2013,AC,1200104,22899
2014,AC,1200104,23378
2015,AC,1200104,23849
2016,AC,1200104,24311
2017,AC,1200104,24765
2018,AC,1200104,25848
2019,AC,1200104,26278
2020,AC,1200104,26702
2021,AC,1200104,27123
1992,AC,1200138,3294
1993,AC,1200138,3401
1994,AC,1200138,3501
1995,AC,1200138,3599
1996,AC,1200138,4101
1997,AC,1200138,4392
1998,AC,1200138,4641
1999,AC,1200138,4888
2000,AC,1200138,5826
2001,AC,1200138,6154
2002,AC,1200138,6382
2003,AC,1200138,6641
2004,AC,1200138,7654
2005,AC,1200138,8423
2006,AC,1200138,8751
2007,AC,1200138,6543
2008,AC,1200138,6745
2009,AC,1200138,6772
2010,AC,1200138,8471
2011,AC,1200138,8629
2012,AC,1200138,8782
2013,AC,1200138,9003
2014,AC,1200138,9173
2015,AC,1200138,9339
2016,AC,1200138,9503
2017,AC,1200138,9664
2018,AC,1200138,10111
2019,AC,1200138,10266
2020,AC,1200138,10420
2021,AC,1200138,10572
1992,AC,1200179,2367
1993,AC,1200179,2418
1994,AC,1200179,2465
1995,AC,1200179,2512
1996,AC,1200179,2903
1997,AC,1200179,3109
1998,AC,1200179,3286
1999,AC,1200179,3460
2000,AC,1200179,5206
2001,AC,1200179,5561
2002,AC,1200179,5814
2003,AC,1200179,6096
2004,AC,1200179,6287
2005,AC,1200179,7067
2006,AC,1200179,7403
2007,AC,1200179,8446
2008,AC,1200179,8897
2009,AC,1200179,9287
2010,AC,1200179,8798
2011,AC,1200179,9088
2012,AC,1200179,9368
2013,AC,1200179,9836
2014,AC,1200179,10170
2015,AC,1200179,10498
2016,AC,1200179,10820
2017,AC,1200179,11136
2018,AC,1200179,11456
2019,AC,1200179,11733
2020,AC,1200179,12008
2021,AC,1200179,12280
1991,AC,1200203,66219
1992,AC,1200203,48901
1993,AC,1200203,49782
1994,AC,1200203,50674
1995,AC,1200203,51544
1996,AC,1200203,56705
1997,AC,1200203,58922
1998,AC,1200203,60817
1999,AC,1200203,62691
2000,AC,1200203,67441
2001,AC,1200203,69772
2002,AC,1200203,71571
2003,AC,1200203,73488
2004,AC,1200203,78785
2005,AC,1200203,84335
2006,AC,1200203,86725
2007,AC,1200203,73948
2008,AC,1200203,76392
2009,AC,1200203,77004
2010,AC,1200203,78507
2011,AC,1200203,79174
2012,AC,1200203,79819
2013,AC,1200203,80377
2014,AC,1200203,80953
2015,AC,1200203,81519
2016,AC,1200203,82075
2017,AC,1200203,82622
2018,AC,1200203,87673
2019,AC,1200203,88376
2020,AC,1200203,89072
2021,AC,1200203,89760
1992,AC,1200252,7570
1993,AC,1200252,7725
1994,AC,1200252,7861
1995,AC,1200252,7993
1996,AC,1200252,9255
1997,AC,1200252,9663
1998,AC,1200252,10012
1999,AC,1200252,10357
2000,AC,1200252,11028
2001,AC,1200252,11460
2002,AC,1200252,11785
2003,AC,1200252,12137
2004,AC,1200252,12820
2005,AC,1200252,13782
2006,AC,1200252,14193
2007,AC,1200252,13434
2008,AC,1200252,13960
2009,AC,1200252,14224
2010,AC,1200252,15100
2011,AC,1200252,15394
2012,AC,1200252,15679
2013,AC,1200252,16099
2014,AC,1200252,16417
2015,AC,1200252,16731
2016,AC,1200252,17038
2017,AC,1200252,17340
2018,AC,1200252,18122
2019,AC,1200252,18411
2020,AC,1200252,18696
2021,AC,1200252,18979
1991,AC,1200302,17769
1992,AC,1200302,17591
1993,AC,1200302,17463
1994,AC,1200302,17324
1995,AC,1200302,17188
1996,AC,1200302,22142
1997,AC,1200302,23232
1998,AC,1200302,24164
1999,AC,1200302,25086
2000,AC,1200302,27078
2001,AC,1200302,27834
2002,AC,1200302,28606
2003,AC,1200302,29480
2004,AC,1200302,35713
2005,AC,1200302,38241
2006,AC,1200302,39365
2007,AC,1200302,31288
2008,AC,1200302,32210
2009,AC,1200302,32261
2010,AC,1200302,32412
2011,AC,1200302,32487
2012,AC,1200302,32560
2013,AC,1200302,32411
2014,AC,1200302,32398
2015,AC,1200302,32385
2016,AC,1200302,32372
2017,AC,1200302,32360
2018,AC,1200302,34675
2019,AC,1200302,34780
2020,AC,1200302,34884
2021,AC,1200302,34986
1992,AC,1200328,4203
1993,AC,1200328,4192
1994,AC,1200328,4184
1995,AC,1200328,4176
1996,AC,1200328,3977
1997,AC,1200328,3826
1998,AC,1200328,3697
1999,AC,1200328,3569
2000,AC,1200328,4454
2001,AC,1200328,4490
2002,AC,1200328,4505
2003,AC,1200328,4529
2004,AC,1200328,4564
2005,AC,1200328,4633
2006,AC,1200328,4662
2007,AC,1200328,6059
2008,AC,1200328,6333
2009,AC,1200328,6520
2010,AC,1200328,6577
2011,AC,1200328,6740
2012,AC,1200328,6898
2013,AC,1200328,7147
2014,AC,1200328,7330
2015,AC,1200328,7509
2016,AC,1200328,7685
2017,AC,1200328,7858
2018,AC,1200328,8159
2019,AC,1200328,8317
2020,AC,1200328,8473
2021,AC,1200328,8628
1991,AC,1200336,10188
1992,AC,1200336,8046
1993,AC,1200336,8213
1994,AC,1200336,8381
1995,AC,1200336,8545
1996,AC,1200336,8699
1997,AC,1200336,8913
1998,AC,1200336,9095
1999,AC,1200336,9276
2000,AC,1200336,11095
2001,AC,1200336,11471
2002,AC,1200336,11779
2003,AC,1200336,12097
2004,AC,1200336,11883
2005,AC,1200336,12747
2006,AC,1200336,13116
2007,AC,1200336,13785
2008,AC,1200336,14387
2009,AC,1200336,14774
2010,AC,1200336,15206
2011,AC,1200336,15554
2012,AC,1200336,15890
2013,AC,1200336,16410
2014,AC,1200336,16795
2015,AC,1200336,17173
2016,AC,1200336,17545
2017,AC,1200336,17910
2018,AC,1200336,18638
2019,AC,1200336,18977
2020,AC,1200336,19311
2021,AC,1200336,19643
1991,AC,1200344,5318
1992,AC,1200344,4629
1993,AC,1200344,4560
1994,AC,1200344,4518
1995,AC,1200344,4477
1996,AC,1200344,5520
1997,AC,1200344,5719
1998,AC,1200344,5889
1999,AC,1200344,6058
2000,AC,1200344,6374
2001,AC,1200344,6581
2002,AC,1200344,6737
2003,AC,1200344,6905
2004,AC,1200344,7152
2005,AC,1200344,7636
2006,AC,1200344,7843
2007,AC,1200344,7148
2008,AC,1200344,7405
2009,AC,1200344,7505
2010,AC,1200344,7981
2011,AC,1200344,8105
2012,AC,1200344,8224
2013,AC,1200344,8386
2014,AC,1200344,8514
2015,AC,1200344,8641
2016,AC,1200344,8765
2017,AC,1200344,8886
2018,AC,1200344,9336
2019,AC,1200344,9459
2020,AC,1200344,9581
2021,AC,1200344,9701
1992,AC,1200351,8258
1993,AC,1200351,8407
1994,AC,1200351,8558
1995,AC,1200351,8706
1996,AC,1200351,8381
1997,AC,1200351,8457
1998,AC,1200351,8522
1999,AC,1200351,8586
2000,AC,1200351,8295
2001,AC,1200351,8321
2002,AC,1200351,8341
2003,AC,1200351,8362
2004,AC,1200351,8394
2005,AC,1200351,8455
2006,AC,1200351,8482
2007,AC,1200351,13061
2008,AC,1200351,13728
2009,AC,1200351,14275
2010,AC,1200351,14227
2011,AC,1200351,14683
2012,AC,1200351,15123
2013,AC,1200351,15857
2014,AC,1200351,16380
2015,AC,1200351,16895
2016,AC,1200351,17401
2017,AC,1200351,17897
2018,AC,1200351,18430
2019,AC,1200351,18867
2020,AC,1200351,19299
2021,AC,1200351,19727
1991,AC,1200385,15535
1992,AC,1200385,12856
1993,AC,1200385,13235
1994,AC,1200385,13621
1995,AC,1200385,13998
1996,AC,1200385,12101
1997,AC,1200385,12031
1998,AC,1200385,11971
1999,AC,1200385,11911
2000,AC,1200385,15172
2001,AC,1200385,15502
2002,AC,1200385,15759
2003,AC,1200385,16031
2004,AC,1200385,15931
2005,AC,1200385,16691
2006,AC,1200385,17014
2007,AC,1200385,17258
2008,AC,1200385,17921
2009,AC,1200385,18235
2010,AC,1200385,17209
2011,AC,1200385,17401
2012,AC,1200385,17587
2013,AC,1200385,17795
2014,AC,1200385,17979
2015,AC,1200385,18159
2016,AC,1200385,18336
2017,AC,1200385,18510
2018,AC,1200385,19565
2019,AC,1200385,19761
2020,AC,1200385,19955
2021,AC,1200385,20147
1992,AC,1200393,6593
1993,AC,1200393,6711
1994,AC,1200393,6832
1995,AC,1200393,6950
1996,AC,1200393,5270
1997,AC,1200393,5070
1998,AC,1200393,4898
1999,AC,1200393,4729
2000,AC,1200393,5485
2001,AC,1200393,5368
2002,AC,1200393,5283
2003,AC,1200393,5189
2004,AC,1200393,5220
2005,AC,1200393,4962
2006,AC,1200393,4851
2007,AC,1200393,8170
2008,AC,1200393,8562
2009,AC,1200393,8855
2010,AC,1200393,9176
2011,AC,1200393,9448
2012,AC,1200393,9711
2013,AC,1200393,10143
2014,AC,1200393,10453
2015,AC,1200393,10759
2016,AC,1200393,11059
2017,AC,1200393,11353
2018,AC,1200393,11720
2019,AC,1200393,11982
2020,AC,1200393,12241
2021,AC,1200393,12497
1991,AC,1200401,197376
1992,AC,1200401,189743
1993,AC,1200401,195943
1994,AC,1200401,201698
1995,AC,1200401,207307
1996,AC,1200401,228857
1997,AC,1200401,240389
1998,AC,1200401,249930
1999,AC,1200401,259537
2000,AC,1200401,253059
2001,AC,1200401,261430
2002,AC,1200401,267740
2003,AC,1200401,274555
2004,AC,1200401,286082
2005,AC,1200401,305731
2006,AC,1200401,314127
2007,AC,1200401,290639
2008,AC,1200401,301398
2009,AC,1200401,305954
2010,AC,1200401,336038
2011,AC,1200401,342299
2012,AC,1200401,348354
2013,AC,1200401,357194
2014,AC,1200401,363928
2015,AC,1200401,370550
2016,AC,1200401,377057
2017,AC,1200401,383443
2018,AC,1200401,401155
2019,AC,1200401,407319
2020,AC,1200401,413418
2021,AC,1200401,419452
1992,AC,1200427,6800
1993,AC,1200427,6930
1994,AC,1200427,7061
1995,AC,1200427,7189
1996,AC,1200427,8501
1997,AC,1200427,8964
1998,AC,1200427,9360
1999,AC,1200427,9752
2000,AC,1200427,8093
2001,AC,1200427,8276
2002,AC,1200427,8398
2003,AC,1200427,8540
2004,AC,1200427,9347
2005,AC,1200427,9796
2006,AC,1200427,9989
2007,AC,1200427,12428
2008,AC,1200427,13020
2009,AC,1200427,13460
2010,AC,1200427,14389
2011,AC,1200427,14832
2012,AC,1200427,15260
2013,AC,1200427,15968
2014,AC,1200427,16475
2015,AC,1200427,16974
2016,AC,1200427,17464
2017,AC,1200427,17945
2018,AC,1200427,18504
2019,AC,1200427,18930
2020,AC,1200427,19351
2021,AC,1200427,19767
1992,AC,1200435,674
1993,AC,1200435,663
1994,AC,1200435,657
1995,AC,1200435,652
1996,AC,1200435,1633
1997,AC,1200435,1749
1998,AC,1200435,1848
1999,AC,1200435,1946
2000,AC,1200435,2246
2001,AC,1200435,2440
2002,AC,1200435,2576
2003,AC,1200435,2729
2004,AC,1200435,2954
2005,AC,1200435,3395
2006,AC,1200435,3583
2007,AC,1200435,3948
2008,AC,1200435,4165
2009,AC,1200435,4358
2010,AC,1200435,4691
2011,AC,1200435,4879
2012,AC,1200435,5061
2013,AC,1200435,5374
2014,AC,1200435,5593
2015,AC,1200435,5809
2016,AC,1200435,6021
2017,AC,1200435,6230
2018,AC,1200435,6362
2019,AC,1200435,6540
2020,AC,1200435,6717
2021,AC,1200435,6893
1991,AC,1200450,17489
1992,AC,1200450,15838
1993,AC,1200450,16321
1994,AC,1200450,16842
1995,AC,1200450,17349
1996,AC,1200450,14280
1997,AC,1200450,14113
1998,AC,1200450,13971
1999,AC,1200450,13830
2000,AC,1200450,19761
2001,AC,1200450,20330
2002,AC,1200450,20726
2003,AC,1200450,21174
2004,AC,1200450,19343
2005,AC,1200450,20505
2006,AC,1200450,21000
2007,AC,1200450,18863
2008,AC,1200450,19506
2009,AC,1200450,19697
2010,AC,1200450,20179
2011,AC,1200450,20387
2012,AC,1200450,20588
