seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
30216,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,TOT,71,3,1641,10.7,16.6,0.645,0.1,0.5,0.235,10.6,16.1,0.658,6.3,8.8,0.716,4.4,8.4,12.9,4.3,0.9,1.3,2.1,4.1,27.8,134,114
30217,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,WAS,46,3,1117,10.9,17,0.645,0.2,0.7,0.267,10.8,16.3,0.66,6.6,9.1,0.727,4.3,9.4,13.7,4.3,0.8,1.4,2.2,3.9,28.7,134,114
30218,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,CHO,25,0,524,10.2,15.8,0.645,0,0.2,0,10.2,15.6,0.653,5.8,8.3,0.692,4.9,6.3,11.2,4.5,1,1.1,2,4.5,26.1,135,116
30219,2022,4663,Moritz Wagner,NA,C,24,4,NBA,ORL,63,3,959,9.9,20,0.497,3.3,10.1,0.328,6.6,9.8,0.672,5.2,6.5,0.806,2.1,9.6,11.7,4.4,1,0.7,2.8,6.2,28.4,118,112
30220,2022,4768,Moses Brown,NA,C,22,3,NBA,TOT,40,6,345,9.3,15.7,0.593,0,0,NA,9.3,15.7,0.593,6.2,10.5,0.597,5.7,13.9,19.6,0.1,1,2.3,2.9,7.7,24.8,115,105
30221,2022,4768,Moses Brown,NA,C,22,3,NBA,DAL,26,1,169,8,14.9,0.54,0,0,NA,8,14.9,0.54,8,12.8,0.628,4.8,13.4,18.2,0.3,0.9,2.7,4.2,8.3,24.1,106,105
30222,2022,4768,Moses Brown,NA,C,22,3,NBA,CLE,14,5,176,10.5,16.5,0.638,0,0,NA,10.5,16.5,0.638,4.5,8.2,0.552,6.5,14.5,21,0,1.1,2,1.7,7.1,25.5,126,105
30223,2022,4992,Moses Moody,NA,SG,19,1,NBA,GSW,52,11,607,6.4,14.7,0.437,3.2,8.8,0.364,3.2,5.9,0.548,2.2,2.9,0.778,1.4,5.1,6.4,1.8,0.6,0.8,1,3.5,18.3,115,111
30224,2022,4993,Moses Wright,NA,PF,23,1,NBA,TOT,4,0,14,3.6,14.4,0.25,0,3.6,0,3.6,10.8,0.333,10.8,10.8,1,3.6,7.2,10.8,7.2,0,3.6,0,0,17.9,126,109
30225,2022,4993,Moses Wright,NA,PF,23,1,NBA,LAC,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,49,0,0,0,0,0,232,120
30226,2022,4993,Moses Wright,NA,PF,23,1,NBA,DAL,3,0,13,3.9,15.5,0.25,0,3.9,0,3.9,11.6,0.333,11.6,11.6,1,3.9,7.7,11.6,3.9,0,3.9,0,0,19.4,120,109
30227,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,TOT,17,3,239,4.9,15.7,0.312,3.5,11,0.315,1.4,4.7,0.304,0.8,0.8,1,0.4,4.5,4.9,1,0.8,0.4,1.6,2.6,14,83,116
30228,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,ORL,15,2,195,5,16.6,0.299,3.2,11.4,0.283,1.7,5.2,0.333,0.5,0.5,1,0.5,4.7,5.2,0.7,1,0.2,2,3,13.6,76,116
30229,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,MIA,2,1,44,4.5,11.4,0.4,4.5,9.1,0.5,0,2.3,0,2.3,2.3,1,0,3.4,3.4,2.3,0,1.1,0,1.1,15.9,138,114
30230,2022,4994,Myles Powell,NA,PG,24,1,NBA,PHI,11,0,52,4.8,16.3,0.294,1,5.8,0.167,3.8,10.6,0.364,1.9,1.9,1,1,4.8,5.8,2.9,1,0,2.9,7.7,12.5,74,115
30231,2022,4350,Myles Turner,NA,C,25,7,NBA,IND,42,42,1235,7.9,15.6,0.509,2.4,7.3,0.333,5.5,8.3,0.662,3.1,4.2,0.752,2.6,9.2,11.8,1.7,1.1,4.7,2.1,4.7,21.4,117,111
30232,2022,4865,Naji Marshall,NA,SF,24,2,NBA,NOP,55,4,735,7.3,18.1,0.405,1.4,7.1,0.2,5.9,11,0.537,5,6.2,0.796,2.6,7,9.5,4.2,2.2,0.5,3.1,4.6,21,103,112
30233,2022,4770,Nassir Little,NA,SF,21,3,NBA,POR,42,23,1088,6.5,14.1,0.46,2.3,6.9,0.331,4.2,7.2,0.584,3.1,4.2,0.734,2.6,8,10.6,2.4,1.1,1.6,1.8,3.7,18.4,115,116
30234,2022,4867,Nate Hinton,NA,SG,22,2,NBA,IND,2,0,2,0,24.5,0,0,0,NA,0,24.5,0,0,0,NA,0,0,0,0,0,0,24.5,0,0,0,125
30235,2022,4868,Nathan Knight,NA,PF,24,2,NBA,MIN,37,2,267,8,15.7,0.511,0.7,2.3,0.308,7.3,13.4,0.547,7.8,10.7,0.733,5.7,9.4,15.1,3.9,1.2,1.4,3.2,7.5,24.6,122,111
30236,2022,4771,Naz Reid,NA,C,22,3,NBA,MIN,77,6,1215,9.1,18.6,0.489,2.2,6.5,0.343,6.9,12.1,0.568,4.5,5.8,0.765,4,7.8,11.8,2.8,1.6,2.8,3.2,6.7,24.9,113,109
30237,2022,4995,Neemias Queta,NA,C,22,1,NBA,SAC,14,0,120,6.8,15.2,0.447,0,0,NA,6.8,15.2,0.447,4.4,6.8,0.647,5.6,6.8,12.4,2.4,0.4,3.2,2.4,7.2,18,106,115
30238,2022,4351,Nemanja Bjelica,NA,C,33,7,NBA,GSW,71,0,1142,6.8,14.6,0.468,2.3,6.4,0.362,4.5,8.2,0.549,2.5,3.5,0.728,2.6,9.9,12.6,6.8,1.8,1.1,3.7,5.5,18.5,111,105
30239,2022,4278,Nerlens Noel,NA,C,27,8,NBA,NYK,25,11,562,2.8,5.3,0.533,0,0.3,0,2.8,5.1,0.561,1.9,2.7,0.7,4.3,8.3,12.6,2,2.7,2.8,1.8,6,7.6,119,105
30240,2022,4869,Nick Richards,NA,C,24,2,NBA,CHO,50,5,367,7.8,11.8,0.667,0,0,NA,7.8,11.8,0.667,3.9,5.6,0.698,4.4,6.8,11.2,1.7,1.2,2.7,3.1,6.7,19.6,122,113
30241,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,TOT,65,21,1466,8.5,22.9,0.372,3.5,11.4,0.311,5,11.5,0.433,2.7,3.7,0.743,1.2,5.1,6.3,5.3,1.5,0.8,3.1,3.5,23.3,98,114
30242,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,NOP,50,19,1317,8.9,23.7,0.375,3.6,11.4,0.311,5.3,12.3,0.434,2.6,3.6,0.722,1.3,4.8,6.1,5.2,1.5,0.7,3.2,3.3,23.9,97,115
30243,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,UTA,15,2,149,5.3,15.9,0.333,3.3,10.9,0.303,2,5,0.4,3.6,4,0.917,0.3,7.3,7.6,5.6,1.7,1.3,2.7,5,17.6,105,110
30244,2022,3841,Nicolas Batum,NA,PF,33,14,NBA,LAC,59,54,1462,6,13,0.463,3.6,9,0.4,2.4,3.9,0.607,0.8,1.3,0.658,1,7.5,8.5,3.4,1.9,1.4,1.3,2.7,16.5,118,109
30245,2022,4773,Nicolas Claxton,NA,C,22,3,NBA,BRK,47,19,974,8.9,13.1,0.674,0,0,NA,8.9,13.1,0.674,2.7,4.6,0.581,4.5,8.6,13.1,2.1,1.2,2.5,1.9,5.5,20.4,130,111
30246,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,TOT,8,0,39,6.4,17.9,0.357,5.1,12.8,0.4,1.3,5.1,0.25,5.1,7.7,0.667,1.3,2.6,3.8,2.6,0,0,1.3,1.3,23,113,116
30247,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,MIA,2,0,24,6.3,16.7,0.375,4.2,8.3,0.5,2.1,8.3,0.25,6.3,8.3,0.75,2.1,4.2,6.3,2.1,0,0,0,2.1,22.9,127,115
30248,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,BOS,6,0,15,6.6,19.9,0.333,6.6,19.9,0.333,0,0,NA,3.3,6.6,0.5,0,0,0,3.3,0,0,3.3,0,23.2,95,117
30249,2022,4352,Nikola Jokić,NA,C,26,7,NBA,DEN,74,74,2476,15.1,26,0.583,1.9,5.7,0.337,13.2,20.3,0.652,7.5,9.3,0.81,4.1,16.1,20.2,11.6,2.2,1.2,5.6,3.8,39.7,126,105
30250,2022,4047,Nikola Vučević,NA,C,31,11,NBA,CHI,73,73,2418,11,23.3,0.473,2.1,6.7,0.314,8.9,16.6,0.537,1.9,2.4,0.76,2.9,13.4,16.2,4.8,1.4,1.4,2.7,3.7,26,107,110
30251,2022,4353,Norman Powell,NA,SF-SG,28,7,NBA,TOT,45,41,1458,9.4,20.3,0.461,3.6,8.5,0.419,5.8,11.8,0.491,6.3,7.8,0.811,0.7,4.2,4.9,3.2,1.4,0.7,2.3,3.6,28.6,116,119
30252,2022,4353,Norman Powell,NA,SF,28,7,NBA,POR,40,39,1333,9.1,19.9,0.456,3.4,8.4,0.406,5.6,11.5,0.492,5.8,7.3,0.803,0.6,4.2,4.8,3,1.5,0.6,2.3,3.4,27.3,114,119
30253,2022,4353,Norman Powell,NA,SG,28,7,NBA,LAC,5,2,125,12.5,24.7,0.508,5.1,9.4,0.542,7.4,15.3,0.487,11.8,13.7,0.857,1.2,4.3,5.5,5.5,0.8,1.6,2.7,5.5,41.9,132,113
30254,2022,4776,Norvel Pelle,NA,C,28,3,NBA,UTA,3,0,19,7.8,13,0.6,0,0,NA,7.8,13,0.6,0,0,NA,7.8,7.8,15.6,0,0,2.6,5.2,2.6,15.6,100,112
30255,2022,4871,Obi Toppin,NA,PF,23,2,NBA,NYK,72,10,1230,10.2,19.2,0.531,2.1,6.9,0.308,8.1,12.4,0.655,3.8,5,0.758,2.8,8.1,10.9,3.1,1,1.3,2.3,4.1,26.4,120,111
30256,2022,4555,OG Anunoby,NA,SF,24,5,NBA,TOR,48,48,1728,8.9,20.2,0.443,3.3,9.2,0.363,5.6,11,0.511,2.6,3.4,0.754,2.1,5.5,7.6,3.6,2.1,0.7,2.3,3.8,23.8,112,111
30257,2022,4996,Olivier Sarr,NA,C,22,1,NBA,OKC,22,2,421,6.7,11.7,0.574,1.5,3.4,0.448,5.2,8.3,0.625,2.8,3.4,0.828,3.9,6.8,10.8,2.2,0.7,1.7,2.5,6,17.7,123,114
30258,2022,4997,Omer Yurtseven,NA,C,23,1,NBA,MIA,56,12,706,9.2,17.5,0.526,0.1,0.8,0.091,9.1,16.7,0.547,2.7,4.3,0.623,6,14.8,20.8,3.5,1.2,1.4,2.9,6,21.2,112,104
30259,2022,4872,Onyeka Okongwu,NA,C,21,2,NBA,ATL,48,6,992,7.7,11.2,0.69,0,0,NA,7.7,11.2,0.69,4,5.4,0.727,5.7,8.3,14,2.6,1.5,3,2.2,7.4,19.4,138,111
30260,2022,4777,Oshae Brissett,NA,SF,23,3,NBA,IND,67,25,1564,6.5,15.8,0.411,2.6,7.4,0.35,3.9,8.4,0.465,3.6,5.1,0.695,3.4,7.8,11.2,2.3,1.4,0.9,1.7,3.6,19.2,112,116
30261,2022,4189,Otto Porter,NA,PF,28,9,NBA,GSW,63,15,1396,6.7,14.5,0.464,2.8,7.5,0.37,3.9,7,0.565,1.7,2.1,0.803,3,9.6,12.6,3.3,2.4,1,1.3,2.9,18,121,104
30262,2022,3698,P.J. Tucker,NA,PF,36,11,NBA,MIA,71,70,1981,5.2,10.8,0.484,2,4.9,0.415,3.2,5.9,0.54,1.1,1.5,0.738,2.5,7.2,9.8,3.8,1.5,0.4,1.7,4.1,13.6,120,110
30263,2022,4778,P.J. Washington,NA,PF,23,3,NBA,CHO,65,28,1768,6.8,14.4,0.47,3,8.2,0.365,3.8,6.3,0.606,1.6,2.2,0.716,2.2,6.9,9.1,4,1.5,1.7,2.2,4.1,18.1,114,113
30264,2022,4998,Paris Bass,NA,SF,26,1,NBA,PHO,2,0,7,13.7,41.2,0.333,0,13.7,0,13.7,27.5,0.5,13.7,13.7,1,13.7,13.7,27.5,0,6.9,0,13.7,13.7,41.2,82,92
30265,2022,4437,Pascal Siakam,NA,PF,27,6,NBA,TOR,68,68,2578,11.6,23.4,0.494,1.5,4.2,0.344,10.1,19.2,0.527,5.5,7.3,0.749,2.5,8.8,11.2,7,1.6,0.8,3.5,4.4,30.1,116,110
30266,2022,4354,Pat Connaughton,NA,SG,29,7,NBA,MIL,65,19,1691,6.4,14.1,0.458,4.1,10.5,0.395,2.3,3.6,0.643,1.3,1.5,0.833,1.3,6.5,7.8,2.3,1.7,0.4,1,2.4,18.3,124,113
30267,2022,4124,Patrick Beverley,NA,PG,33,10,NBA,MIN,58,54,1476,5.7,14.1,0.406,2.7,7.8,0.343,3,6.3,0.485,3.1,4.3,0.722,2,5.7,7.7,8.6,2.2,1.7,2.4,5.6,17.2,119,111
30268,2022,4873,Patrick Williams,NA,PF,20,2,NBA,CHI,17,9,422,6.2,11.8,0.529,1.7,3.4,0.517,4.5,8.4,0.534,3.5,4.7,0.732,2,6,8,1.7,1,1,1.9,3.2,17.7,120,115
30269,2022,3898,Patty Mills,NA,PG,33,13,NBA,BRK,81,48,2346,6.7,16.4,0.408,4.7,11.7,0.4,2,4.7,0.429,1,1.2,0.814,0.4,2.9,3.2,3.8,1.1,0.4,1.5,2.3,19.1,112,117
30270,2022,3969,Paul George,NA,SF,31,12,NBA,LAC,31,31,1077,12.2,28.9,0.421,4.1,11.7,0.354,8.1,17.2,0.467,5.8,6.7,0.858,0.5,9.1,9.7,8,3,0.6,5.7,3.4,34.3,100,106
30271,2022,3701,Paul Millsap,NA,PF,36,16,NBA,TOT,33,1,376,5.8,14.9,0.391,1,4.5,0.229,4.8,10.4,0.463,2.2,3.1,0.708,5.3,9.5,14.8,3.8,1.3,1.7,2.5,8.7,14.9,103,110
30272,2022,3701,Paul Millsap,NA,PF,36,16,NBA,BRK,24,0,270,5.7,15.3,0.376,1.1,4.8,0.222,4.7,10.4,0.448,2.2,3.1,0.706,5.2,10.8,16,4.3,0.9,2,2,8.6,14.7,105,110
30273,2022,3701,Paul Millsap,NA,PF,36,16,NBA,PHI,9,1,106,6.1,14.1,0.433,0.9,3.8,0.25,5.2,10.4,0.5,2.4,3.3,0.714,5.6,6.1,11.8,2.4,2.4,0.9,3.8,8.9,15.5,99,110
30274,2022,4874,Paul Reed,NA,C,22,2,NBA,PHI,38,2,302,8.9,15.9,0.563,0.3,1.3,0.25,8.6,14.5,0.591,1,2.3,0.429,7.3,7.9,15.2,2.6,5.5,2.3,1.7,9.4,19.2,122,100
30275,2022,4779,Paul Watson,NA,SF,27,3,NBA,OKC,9,3,156,3.7,10.9,0.343,1.9,8.1,0.231,1.9,2.8,0.667,0.3,0.6,0.5,0.9,7.5,8.4,2.5,0.9,0.9,1.2,3.1,9.7,91,114
30276,2022,4875,Payton Pritchard,NA,SG,24,2,NBA,BOS,71,2,1001,7.9,18.5,0.429,5,12.2,0.412,2.9,6.4,0.461,1,1,1,1.6,5.1,6.7,6.9,1.2,0.3,2,3,21.9,120,110
30277,2022,4999,Petr Cornelie,NA,PF,26,1,NBA,DEN,13,0,38,6.5,19.4,0.333,1.3,10.3,0.125,5.2,9,0.571,3.9,5.2,0.75,9,9,18.1,3.9,1.3,1.3,5.2,9,18.1,93,111
30278,2022,4557,PJ Dozier,NA,SG,25,5,NBA,DEN,18,0,340,5.2,14.3,0.364,2.2,6.9,0.313,3,7.4,0.412,1.4,1.9,0.769,2,7.1,9.1,4.2,1.6,0.9,1.9,4.8,14,100,112
30279,2022,4876,Precious Achiuwa,NA,C,22,2,NBA,TOR,73,28,1725,7.7,17.5,0.439,1.6,4.5,0.359,6.1,13,0.468,2.3,3.8,0.595,4.2,9.5,13.7,2.4,1.1,1.2,2.4,4.4,19.2,105,110
30280,2022,5000,Quentin Grimes,NA,SG,21,1,NBA,NYK,46,6,786,6,15,0.404,4.6,12,0.381,1.5,2.9,0.5,0.8,1.2,0.684,1.5,4.5,6,2.8,2,0.7,1.8,4.6,17.5,111,111
30281,2022,4780,Quinndary Weatherspoon,NA,SG,25,3,NBA,GSW,11,0,73,8,14,0.571,0.7,3.3,0.2,7.3,10.7,0.688,3.3,3.3,1,1.3,8,9.4,3.3,0.7,0.7,2,10,20,123,109
30282,2022,4877,R.J. Hampton,NA,SG,20,2,NBA,ORL,64,14,1402,6,15.8,0.383,2.2,6.3,0.35,3.8,9.5,0.405,2.6,4,0.641,0.8,5.9,6.7,5.5,1.4,0.4,3,3.5,16.9,94,114
30283,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,TOT,39,1,697,4.8,12.4,0.386,2.2,6.2,0.352,2.6,6.2,0.42,1.3,1.8,0.731,1.1,6.5,7.6,12,2.1,0.4,4.8,3.9,13.1,101,111
30284,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,LAL,18,0,289,3.8,11.8,0.324,1.3,5,0.267,2.5,6.8,0.366,0.2,0.3,0.5,1.7,6.5,8.1,11.1,2,0.8,5.6,4.1,9.1,84,113
30285,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,CLE,21,1,408,5.5,12.9,0.429,2.8,7.1,0.397,2.7,5.8,0.468,2.2,2.9,0.75,0.6,6.6,7.2,12.6,2.2,0.1,4.2,3.8,16,114,109
30286,2022,4358,Raul Neto,NA,PG,29,7,NBA,WAS,70,19,1372,7.4,15.9,0.463,1.3,4.3,0.292,6.1,11.6,0.526,3,3.9,0.769,0.5,4.4,4.8,7.8,2,0.1,2.8,3.7,19,108,116
30287,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,TOT,5,0,71,4.1,6.1,0.667,2.7,3.4,0.8,1.4,2.7,0.5,3.4,4.8,0.714,2,3.4,5.5,6.8,2.7,0,0.7,3.4,14.3,178,112
30288,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,DEN,3,0,29,1.7,3.4,0.5,1.7,3.4,0.5,0,0,NA,5.1,6.8,0.75,1.7,5.1,6.8,6.8,1.7,0,0,5.1,10.2,187,114
30289,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,MIL,2,0,42,5.7,8,0.714,3.4,3.4,1,2.3,4.6,0.5,2.3,3.4,0.667,2.3,2.3,4.6,6.9,3.4,0,1.1,2.3,17.2,173,111
30290,2022,4194,Reggie Bullock,NA,SF,30,9,NBA,DAL,68,37,1902,5.3,13.3,0.401,3.7,10.4,0.36,1.6,2.9,0.55,1.1,1.3,0.833,0.9,5.5,6.4,2.2,1.1,0.4,1.1,2.9,15.4,111,112
30291,2022,4050,Reggie Jackson,NA,SG,31,11,NBA,LAC,75,75,2337,10,25.6,0.392,3.5,10.7,0.326,6.5,14.9,0.439,2.9,3.4,0.847,0.8,4.9,5.7,7.5,1.2,0.3,3.6,3.3,26.5,99,113
30292,2022,4878,Reggie Perry,NA,PF,21,2,NBA,TOT,10,1,187,10.5,20.6,0.506,0.8,4.2,0.188,9.7,16.5,0.587,2.4,3.9,0.6,3.9,8.4,12.3,3.1,2.4,1.6,2.9,8.6,24,105,113
30293,2022,4878,Reggie Perry,NA,PF,21,2,NBA,POR,9,1,177,10.8,21.5,0.5,0.8,4.4,0.188,9.9,17.1,0.581,2.5,4.1,0.6,4.1,8.6,12.7,3.3,2.5,1.7,3,8.3,24.8,105,113
30294,2022,4878,Reggie Perry,NA,PF,21,2,NBA,IND,1,0,10,4.9,4.9,1,0,0,NA,4.9,4.9,1,0,0,NA,0,4.9,4.9,0,0,0,0,14.7,9.8,200,122
30295,2022,4359,Richaun Holmes,NA,C,28,7,NBA,SAC,45,37,1074,8.9,13.4,0.66,0.1,0.2,0.4,8.8,13.2,0.664,3.1,4,0.778,4.2,10,14.2,2.2,0.8,1.8,2.5,5.7,21,127,114
30296,2022,4051,Ricky Rubio,NA,PG,31,11,NBA,CLE,34,8,970,7.7,21.2,0.363,3,9,0.339,4.6,12.2,0.38,4.5,5.3,0.854,0.8,6.5,7.3,11.6,2.5,0.4,4.6,3.9,22.9,102,108
30297,2022,4782,RJ Barrett,NA,SF,21,3,NBA,NYK,70,70,2417,10.1,24.7,0.408,2.9,8.4,0.342,7.2,16.4,0.442,6,8.4,0.714,1.4,7.1,8.4,4.3,0.9,0.3,3.1,2.9,29,103,113
30298,2022,5001,RJ Nembhard Jr.,NA,SG,22,1,NBA,CLE,14,0,63,4.8,14.3,0.333,0,1.6,0,4.8,12.7,0.375,2.4,3.2,0.75,2.4,3.2,5.5,9.5,0.8,0,2.4,1.6,11.9,98,115
30299,2022,5002,Rob Edwards,NA,SG,25,1,NBA,OKC,2,0,11,4.4,17.7,0.25,4.4,17.7,0.25,0,0,NA,0,0,NA,0,13.3,13.3,0,0,0,4.4,0,13.3,60,114
30300,2022,4197,Robert Covington,NA,PF-SF,31,9,NBA,TOT,71,42,1940,5.3,12.6,0.42,3.2,8.5,0.378,2,4,0.509,1.5,1.7,0.841,1.5,8.4,9.9,2.3,2.6,2.3,1.9,4.8,15.2,108,110
30301,2022,4197,Robert Covington,NA,PF,31,9,NBA,POR,48,40,1431,4.4,11.5,0.381,2.7,7.9,0.343,1.7,3.6,0.462,1,1.2,0.833,1.4,8,9.4,2.3,2.5,2.2,2,4.5,12.5,100,113
30302,2022,4197,Robert Covington,NA,SF,31,9,NBA,LAC,23,2,509,7.8,15.6,0.5,4.7,10.5,0.45,3.1,5.1,0.604,2.7,3.2,0.848,1.7,9.5,11.3,2.3,2.8,2.7,1.6,5.6,23,127,104
30303,2022,4667,Robert Williams,NA,C,24,4,NBA,BOS,61,61,1804,7.5,10.1,0.736,0,0,0,7.5,10.1,0.738,1.8,2.5,0.722,6.6,9.6,16.2,3.3,1.5,3.7,1.7,3.8,16.7,148,102
30304,2022,4880,Robert Woodard,NA,SF,22,2,NBA,SAC,12,0,42,2.3,18.3,0.125,1.1,4.6,0.25,1.1,13.7,0.083,2.3,2.3,1,5.7,6.9,12.6,3.4,1.1,1.1,1.1,3.4,8,70,116
30305,2022,3845,Robin Lopez,NA,C,33,14,NBA,ORL,36,9,612,8.7,15.7,0.553,0.2,0.5,0.333,8.5,15.3,0.56,2.5,4.3,0.593,5.4,4.6,10,4.3,0.2,1.4,3.5,5.3,20.1,110,116
30306,2022,4285,Rodney Hood,NA,SF-SG,29,8,NBA,TOT,52,0,709,3.9,10.7,0.369,2,6.2,0.33,1.9,4.5,0.424,1.2,1.3,0.895,1,4.2,5.2,2.6,1,0.4,0.7,2.1,11.1,108,115
30307,2022,4285,Rodney Hood,NA,SF,29,8,NBA,MIL,39,0,581,3.8,10.8,0.351,2,6.6,0.3,1.8,4.2,0.431,1.1,1.2,0.929,1.1,4.5,5.5,2.5,1,0.3,0.6,2.2,10.7,107,115
30308,2022,4285,Rodney Hood,NA,SG,29,8,NBA,LAC,13,0,128,4.6,10,0.462,2.3,4.2,0.545,2.3,5.7,0.4,1.5,1.9,0.8,0.8,3.1,3.8,3.1,1.1,0.8,1.5,1.5,13,115,114
30309,2022,4443,Rodney McGruder,NA,SG,30,6,NBA,DET,51,2,754,6.3,14.6,0.436,3.8,9.4,0.397,2.6,5.1,0.506,1.2,1.7,0.731,2,5.2,7.2,3.1,1.4,0.5,1.6,3.8,17.7,115,116
30310,2022,4783,Romeo Langford,NA,SG,22,3,NBA,TOT,48,5,771,5.3,12.3,0.435,1.9,5.5,0.341,3.5,6.8,0.509,1.5,2.7,0.548,1.9,5,6.9,1.4,1.4,1,1,3,14,108,109
30311,2022,4783,Romeo Langford,NA,SG,22,3,NBA,BOS,44,5,728,5.4,12.6,0.429,2,5.7,0.349,3.4,6.9,0.495,1.4,2.3,0.588,2,5.1,7.1,1.3,1.4,1.1,1.1,3.1,14.1,108,109
30312,2022,4783,Romeo Langford,NA,SG,22,3,NBA,SAS,4,0,43,4.5,7.8,0.571,0,2.2,0,4.5,5.6,0.8,3.3,8.9,0.375,0,4.5,4.5,2.2,1.1,0,0,1.1,12.3,113,116
30313,2022,4560,Royce O'Neale,NA,SF,28,5,NBA,UTA,77,77,2406,4.2,9.1,0.457,2.4,6.3,0.389,1.7,2.8,0.609,0.9,1.2,0.804,1.3,6.2,7.6,3.9,1.8,0.7,1.6,3.8,11.7,122,111
30314,2022,3713,Rudy Gay,NA,PF,35,16,NBA,UTA,55,1,1038,7.5,18,0.414,3.3,9.7,0.345,4.1,8.4,0.494,3,3.8,0.785,2.6,8.9,11.5,2.7,1.2,0.9,2.2,4.5,21.2,110,110
30315,2022,4199,Rudy Gobert,NA,C,29,9,NBA,UTA,66,66,2120,8.4,11.8,0.713,0,0.1,0,8.4,11.7,0.718,7.1,10.2,0.69,5.6,16.9,22.6,1.7,1,3.2,2.8,4.1,23.9,137,103
30316,2022,4784,Rui Hachimura,NA,PF,23,3,NBA,WAS,42,13,943,9.8,20,0.491,2.9,6.5,0.447,6.9,13.5,0.512,2.4,3.5,0.697,1.3,7.1,8.4,2.5,1.2,0.5,1.7,2.8,24.9,111,116
30317,2022,3849,Russell Westbrook,NA,PG,33,14,NBA,LAL,78,78,2678,9.8,22.1,0.444,1.4,4.7,0.298,8.4,17.3,0.485,4.8,7.1,0.667,2,8.4,10.4,9.8,1.3,0.4,5.3,4.2,25.8,102,114
30318,2022,4561,Ryan Arcidiacono,NA,PG,27,5,NBA,NYK,10,0,76,3.9,7.9,0.5,2.6,5.9,0.444,1.3,2,0.667,0,0,NA,0,5.3,5.3,2.6,0.7,0,2,3.3,10.5,111,115
30319,2022,4881,Saben Lee,NA,PG,22,2,NBA,DET,37,0,604,5.6,14.3,0.39,1.1,4.8,0.233,4.4,9.5,0.47,4.5,5.7,0.789,1.5,5.6,7,8.6,2.9,1,2.9,3.6,16.8,107,112
30320,2022,4882,Saddiq Bey,NA,SF,22,2,NBA,DET,82,82,2704,8.1,20.5,0.396,3.8,11,0.346,4.3,9.5,0.454,3.8,4.6,0.827,1.9,6,8,4.2,1.3,0.3,1.7,2.3,23.8,110,116
30321,2022,4362,Sam Dekker,NA,PF,27,5,NBA,TOR,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,120
30322,2022,5003,Sam Hauser,NA,SF,24,1,NBA,BOS,26,0,158,7.2,15.7,0.46,6,13.8,0.432,1.3,1.9,0.667,0,0,NA,1.6,7.5,9.1,3.1,0.3,0.6,0.6,2.2,20.4,133,110
30323,2022,4883,Sam Merrill,NA,SG,25,2,NBA,MEM,6,0,58,6.6,19.8,0.333,5.8,19,0.304,0.8,0.8,1,1.6,3.3,0.5,0.8,4.9,5.8,3.3,0,0,1.6,2.5,20.6,104,116
30324,2022,5004,Sandro Mamukelashvili,NA,PF,22,1,NBA,MIL,41,3,407,6.7,13.6,0.496,2.6,6.1,0.423,4.1,7.4,0.556,2.1,2.6,0.818,4.1,5.5,9.7,2.6,1.1,1.1,1.8,3.3,18.2,126,114
30325,2022,5005,Santi Aldama,NA,PF,21,1,NBA,MEM,32,0,360,7,17.5,0.402,0.8,6.4,0.125,6.2,11.2,0.56,2.7,4.3,0.625,4.4,7.2,11.6,2.8,0.8,1.3,2.1,4.8,17.5,101,111
30326,2022,5006,Scottie Barnes,NA,PF,20,1,NBA,TOR,74,74,2617,8.8,17.8,0.492,1.1,3.7,0.301,7.7,14.1,0.543,3,4.1,0.735,3.7,6.9,10.6,4.9,1.5,1.1,2.6,3.7,21.7,116,111
