seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
29754,2022,4918,Chaundee Brown Jr.,NA,SG-SF,23,1,NBA,TOT,5,2,20.8,2,6.4,0.313,1.2,3.6,0.333,0.8,2.8,0.286,0.406,1,1.2,0.833,0.2,3,3.2,0.8,0.4,0,0.2,1.4,6.2
29755,2022,4918,Chaundee Brown Jr.,NA,SF,23,1,NBA,LAL,2,0,10.5,0.5,3.5,0.143,0,1.5,0,0.5,2,0.25,0.143,0,0,NA,0,1,1,0,0,0,0.5,0,1
29756,2022,4918,Chaundee Brown Jr.,NA,SG,23,1,NBA,ATL,3,2,27.7,3,8.3,0.36,2,5,0.4,1,3.3,0.3,0.48,1.7,2,0.833,0.3,4.3,4.7,1.3,0.7,0,0,2.3,9.7
29757,2022,4385,Cheick Diallo,NA,C,25,5,NBA,DET,3,0,10.3,1,2.7,0.375,0,0,NA,1,2.7,0.375,0.375,1.7,2,0.833,1.3,2.7,4,0,0.3,0,0.3,2,3.7
29758,2022,4597,Chimezie Metu,NA,C,24,4,NBA,SAC,60,20,21.3,3.4,7.5,0.452,1,3.1,0.306,2.4,4.4,0.555,0.516,1.2,1.5,0.78,0.6,5,5.6,1,0.9,0.5,1,1.6,8.9
29759,2022,4481,Chris Boucher,NA,PF,29,5,NBA,TOR,80,9,21.1,3.4,7.2,0.464,0.9,2.9,0.297,2.5,4.4,0.575,0.523,1.9,2.4,0.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,2.2,9.4
29760,2022,4598,Chris Chiozza,NA,PG,26,4,NBA,GSW,34,1,10.9,0.7,2.4,0.296,0.5,1.6,0.321,0.2,0.8,0.25,0.401,0.1,0.1,0.667,0.3,0.8,1.1,1.9,0.4,0,0.9,0.9,2
29761,2022,4919,Chris Duarte,NA,SG,24,1,NBA,IND,55,39,28,4.9,11.3,0.432,1.7,4.6,0.369,3.2,6.7,0.475,0.507,1.6,2,0.804,0.7,3.4,4.1,2.1,1,0.2,1.6,1.7,13.1
29762,2022,3585,Chris Paul,NA,PG,36,17,NBA,PHO,65,65,32.9,5.6,11.3,0.493,1,3.1,0.317,4.6,8.3,0.559,0.536,2.6,3.1,0.837,0.3,4,4.4,10.8,1.9,0.3,2.4,2.1,14.7
29763,2022,4702,Chris Silva,NA,PF,25,3,NBA,TOT,10,0,9.1,0.8,1.5,0.533,0,0,NA,0.8,1.5,0.533,0.533,1,1.2,0.833,1.3,2.3,3.6,0.7,0,0.1,0.8,2,2.6
29764,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIN,1,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0
29765,2022,4702,Chris Silva,NA,PF,25,3,NBA,MIA,9,0,9.8,0.9,1.7,0.533,0,0,NA,0.9,1.7,0.533,0.533,1.1,1.3,0.833,1.4,2.4,3.9,0.8,0,0.1,0.9,2.2,2.9
29766,2022,4313,Christian Wood,NA,C,26,6,NBA,HOU,68,67,30.8,6.5,12.9,0.501,1.9,4.9,0.39,4.5,8,0.57,0.576,3,4.9,0.623,1.6,8.5,10.1,2.3,0.8,1,1.9,2.5,17.9
29767,2022,4817,Chuma Okeke,NA,PF,23,2,NBA,ORL,70,20,25,3.1,8.2,0.376,1.7,5.3,0.318,1.4,2.9,0.48,0.478,0.8,0.9,0.846,0.7,4.3,5,1.7,1.4,0.6,0.8,1.4,8.6
29768,2022,4818,CJ Elleby,NA,SF,21,2,NBA,POR,58,28,20.2,2.1,5.3,0.393,0.6,2.2,0.294,1.4,3.1,0.462,0.453,1,1.4,0.714,1.1,2.8,3.9,1.5,0.6,0.3,1,2,5.8
29769,2022,4154,CJ McCollum,NA,SG,30,9,NBA,TOT,62,62,34.6,8.6,18.8,0.46,2.9,7.6,0.388,5.7,11.2,0.509,0.539,1.9,2.7,0.682,0.9,3.5,4.3,5.1,1.1,0.4,2,2,22.1
29770,2022,4154,CJ McCollum,NA,SG,30,9,NBA,POR,36,36,35.2,8.1,18.5,0.436,3.1,8,0.384,5,10.4,0.476,0.52,1.3,1.9,0.706,0.9,3.3,4.3,4.5,1,0.6,1.9,2.1,20.5
29771,2022,4154,CJ McCollum,NA,SG,30,9,NBA,NOP,26,26,33.8,9.5,19.2,0.493,2.7,6.9,0.394,6.7,12.3,0.549,0.564,2.6,3.9,0.667,0.7,3.7,4.5,5.8,1.3,0,2.2,1.7,24.3
29772,2022,4230,Clint Capela,NA,C,27,8,NBA,ATL,74,73,27.6,5,8.2,0.613,0,0,0,5,8.1,0.614,0.613,1.1,2.3,0.473,3.8,8.1,11.9,1.2,0.7,1.3,0.6,2.2,11.1
29773,2022,4703,Coby White,NA,PG,21,3,NBA,CHI,61,17,27.5,4.6,10.6,0.433,2.2,5.8,0.385,2.3,4.8,0.491,0.539,1.3,1.5,0.857,0.3,2.7,3,2.9,0.5,0.2,1.1,2.2,12.7
29774,2022,4704,Cody Martin,NA,SF,26,3,NBA,CHO,71,11,26.3,2.9,6,0.482,0.9,2.2,0.384,2,3.7,0.542,0.554,1.1,1.5,0.701,1.2,2.9,4,2.5,1.2,0.5,0.9,1.6,7.7
29775,2022,4155,Cody Zeller,NA,C,29,9,NBA,POR,27,0,13.1,1.9,3.3,0.567,0,0.1,0,1.9,3.2,0.593,0.567,1.4,1.8,0.776,1.9,2.8,4.6,0.8,0.3,0.2,0.7,2.1,5.2
29776,2022,4819,Cole Anthony,NA,PG,21,2,NBA,ORL,65,65,31.7,5.5,14,0.391,2,6,0.338,3.5,8,0.432,0.464,3.3,3.9,0.854,0.5,4.9,5.4,5.7,0.7,0.3,2.6,2.6,16.3
29777,2022,4599,Collin Sexton,NA,SG,23,4,NBA,CLE,11,11,28.7,6.2,13.7,0.45,1,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0,2.8,2.3,16
29778,2022,4920,Corey Kispert,NA,SF,22,1,NBA,WAS,77,36,23.4,3,6.7,0.455,1.5,4.2,0.35,1.6,2.5,0.629,0.564,0.7,0.8,0.871,0.7,2,2.7,1.1,0.5,0.3,0.6,1.2,8.2
29779,2022,3992,Cory Joseph,NA,PG,30,11,NBA,DET,65,39,24.6,2.7,6.2,0.445,1,2.4,0.414,1.7,3.7,0.465,0.526,1.5,1.7,0.885,0.4,2.2,2.7,3.6,0.6,0.3,1.3,2.3,8
29780,2022,4921,Craig Sword,NA,SG,28,1,NBA,WAS,3,0,6.3,1,1.3,0.75,0,0.3,0,1,1,1,0.75,0,0,NA,0,0,0,0.3,1.3,0,0.3,2.3,2
29781,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,TOT,55,2,16.1,1.7,4,0.423,1.2,3,0.415,0.5,1.1,0.448,0.577,0.7,0.8,0.884,0.2,1,1.2,1.9,0.3,0,1,0.7,5.3
29782,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,HOU,34,2,15,1.6,4,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1,1.1,0.868,0.2,1,1.2,2.2,0.3,0,1.3,0.5,5.4
29783,2022,3805,D.J. Augustin,NA,PG,34,14,NBA,LAL,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1,0.2,1.1,1.3,1.6,0.3,0,0.5,1,5.3
29784,2022,4482,D.J. Wilson,NA,PF,25,5,NBA,TOR,4,1,13.5,2.8,3.8,0.733,0,0.5,0,2.8,3.3,0.846,0.733,2,2.5,0.8,0.3,3.8,4,1.3,1.3,0.3,0.5,1.5,7.5
29785,2022,4317,D'Angelo Russell,NA,PG,25,7,NBA,MIN,65,65,32,6.2,15,0.411,2.7,8,0.34,3.5,7,0.492,0.502,3,3.7,0.825,0.4,2.9,3.3,7.1,1,0.3,2.5,2,18.1
29786,2022,4922,Daishen Nix,NA,SG,19,1,NBA,HOU,24,0,10.9,1.1,2.8,0.403,0.3,1.1,0.269,0.8,1.7,0.488,0.455,0.7,1.3,0.533,0.3,1.1,1.4,1.7,0.6,0,1.1,0.9,3.2
29787,2022,4820,Dakota Mathias,NA,SG,26,2,NBA,MEM,6,0,2.7,0.3,1,0.333,0.3,1,0.333,0,0,NA,0.5,0,0,NA,0,0.3,0.3,0.2,0.2,0,0,0.2,1
29788,2022,4923,Dalano Banton,NA,SF,22,1,NBA,TOR,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2
29789,2022,4387,Damian Jones,NA,C,26,6,NBA,SAC,56,15,18.2,3.1,4.8,0.658,0.2,0.5,0.345,2.9,4.2,0.696,0.677,1.7,2.3,0.718,1.3,3.1,4.4,1.2,0.5,0.8,1.1,2.3,8.1
29790,2022,4077,Damian Lillard,NA,PG,31,10,NBA,POR,29,29,36.4,7.7,19,0.402,3.2,9.8,0.324,4.5,9.2,0.485,0.486,5.5,6.2,0.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24
29791,2022,4484,Damion Lee,NA,SG,29,5,NBA,GSW,63,5,19.9,2.7,6.1,0.441,1,3,0.337,1.7,3.1,0.541,0.523,1,1.2,0.88,0.4,2.8,3.2,1,0.6,0.1,0.6,1.5,7.4
29792,2022,4485,Damyean Dotson,NA,SG,27,5,NBA,NYK,2,0,10.5,1,2,0.5,0,0.5,0,1,1.5,0.667,0.5,0,0,NA,0,1,1,0.5,0,0,0,0,2
29793,2022,4705,Daniel Gafford,NA,C,23,3,NBA,WAS,72,53,20.1,4,5.7,0.693,0,0,0,4,5.7,0.695,0.693,1.5,2.1,0.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,2.4,9.4
29794,2022,4821,Daniel Oturu,NA,C,22,2,NBA,TOR,3,0,9,1,2,0.5,0,0.3,0,1,1.7,0.6,0.5,1,1.7,0.6,0.3,1.3,1.7,0,0,0.7,0,0.3,3
29795,2022,4487,Daniel Theis,NA,C,29,5,NBA,TOT,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1,2.4,8.2
29796,2022,4487,Daniel Theis,NA,C,29,5,NBA,HOU,26,21,22.5,3.2,6.9,0.469,0.9,3,0.291,2.3,3.8,0.61,0.534,1,1.5,0.675,1.2,3.8,5,0.8,0.4,0.7,1.2,2.4,8.4
29797,2022,4487,Daniel Theis,NA,C,29,5,NBA,BOS,21,6,18.7,3.2,5.3,0.598,0.5,1.3,0.357,2.7,4,0.679,0.643,1,1.5,0.688,1.3,3.4,4.7,1,0.4,0.7,0.7,2.3,7.9
29798,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,18,25.3,3.9,9,0.434,1.7,4.5,0.381,2.2,4.6,0.485,0.528,2.1,2.4,0.904,0.5,4.1,4.7,1.5,0.4,0.2,0.6,1.4,11.7
29799,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,28,21.8,2,5.2,0.394,1.7,4.4,0.38,0.4,0.8,0.469,0.555,0.2,0.2,0.786,0.5,2,2.5,1,1,0.6,0.7,1.7,5.9
29800,2022,4389,Danuel House,NA,SF,28,6,NBA,TOT,42,7,17.3,1.9,4.7,0.404,1,2.8,0.376,0.9,1.9,0.444,0.515,1,1.4,0.759,0.4,2.2,2.6,1,0.5,0.4,0.8,1.2,5.9
29801,2022,4389,Danuel House,NA,SF,28,6,NBA,HOU,16,1,14.6,1.6,4.6,0.338,0.6,2.1,0.294,0.9,2.5,0.375,0.405,1.1,1.2,0.895,0.3,2.4,2.7,1.2,0.3,0.3,1.1,1,4.8
29802,2022,4389,Danuel House,NA,SF,28,6,NBA,NYK,1,0,3,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
29803,2022,4389,Danuel House,NA,SF,28,6,NBA,UTA,25,6,19.6,2.2,4.9,0.447,1.4,3.3,0.415,0.8,1.6,0.512,0.585,1.1,1.6,0.692,0.6,2.2,2.7,1,0.6,0.5,0.6,1.4,6.8
29804,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,0,3,0.3,0.7,0.5,0,0.3,0,0.3,0.3,1,0.5,0,0,NA,0,0.7,0.7,0.3,0,0,0,0.3,0.7
29805,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,53,27.9,4,9.4,0.422,1.2,3.9,0.297,2.8,5.5,0.511,0.484,1.7,2.5,0.688,1,5.3,6.3,1.4,0.8,1,1.3,1,10.8
29806,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,68,35.7,8,17.3,0.462,2.6,6.7,0.383,5.4,10.6,0.512,0.536,3.2,3.5,0.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7
29807,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,0,12.3,0.7,2.3,0.286,0,1,0,0.7,1.3,0.5,0.286,0,0,NA,0,1.3,1.3,0.7,0.3,0,0.3,1.7,1.3
29808,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,7,15.5,1.8,4.9,0.361,0.4,1.7,0.243,1.4,3.2,0.423,0.403,0.8,1,0.81,1.4,1.7,3,0.8,0.6,0.3,0.4,1.6,4.7
29809,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,0,1,0,0.5,0,0,0.5,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
29810,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,4,13.2,1.8,3.8,0.483,0.3,1.1,0.306,1.5,2.8,0.551,0.526,1,1.5,0.716,0.9,2.4,3.3,0.8,0.6,0.4,0.5,1.2,5.1
29811,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,19,27.7,4.7,11.2,0.418,1.3,4.3,0.316,3.3,7,0.48,0.477,0.7,1.1,0.659,0.4,1.8,2.2,4.2,0.7,0.3,1.5,1.9,11.5
29812,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,TOT,56,0,14.4,1.8,4.9,0.36,1.4,4.1,0.335,0.4,0.8,0.489,0.5,0.6,0.7,0.9,0.2,1.9,2.1,0.6,0.3,0.2,0.3,1.5,5.6
29813,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,WAS,34,0,14.7,1.8,5,0.351,1.4,4.2,0.319,0.4,0.8,0.519,0.485,0.8,0.9,0.933,0.2,1.6,1.8,0.5,0.3,0.2,0.4,1.6,5.7
29814,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,DAL,22,0,13.9,1.8,4.7,0.375,1.4,3.9,0.36,0.4,0.8,0.444,0.524,0.4,0.5,0.8,0.3,2.3,2.5,0.7,0.3,0.3,0.2,1.4,5.3
29815,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,5,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.9,1.6,0.587,0.618,0.2,0.3,0.667,0.3,2,2.3,1.1,0.5,0.2,0.3,1.3,4.4
29816,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5,0.5,0.3,0.5,0.9,1.9,6.2
29817,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,59,35.3,8.7,18.5,0.473,1.3,4.2,0.297,7.5,14.3,0.524,0.506,4.4,5.9,0.75,0.4,3.5,3.9,5.6,1.2,0.4,2.8,2.9,23.2
29818,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,52,29.8,4.8,10.8,0.442,1.4,3.7,0.379,3.4,7.2,0.474,0.506,2.4,3.1,0.765,0.5,2.8,3.3,1.3,0.7,0.4,1.3,2.9,13.4
29819,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,15,22.7,3.8,9.5,0.404,1.9,5.1,0.374,1.9,4.4,0.44,0.504,1.2,1.6,0.75,0.9,3.6,4.5,2.7,1.4,0.5,1.5,1.8,10.8
29820,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,28,19.2,1.9,4.3,0.456,1,2.8,0.359,0.9,1.5,0.64,0.574,0.4,0.6,0.667,0.6,2.3,2.9,1,0.6,0.1,0.3,1.7,5.3
29821,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,58,29.5,7.6,12,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2
29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,20,13,1.9,3,0.643,0,0,NA,1.9,3,0.643,0.643,0.5,0.8,0.55,1.7,3.8,5.5,0.4,0.3,0.7,0.8,1.5,4.3
29823,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,19,12.8,1.9,2.8,0.674,0,0,NA,1.9,2.8,0.674,0.674,0.4,0.8,0.462,1.6,3.8,5.4,0.4,0.3,0.8,0.7,1.6,4.1
29824,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,1,13.4,2,3.4,0.593,0,0,NA,2,3.4,0.593,0.593,0.6,0.9,0.714,2,3.8,5.8,0.5,0.1,0.6,1,1.3,4.6
29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,20,18.3,2.2,3.9,0.561,0.3,0.6,0.417,1.9,3.3,0.589,0.595,0.4,0.6,0.6,0.8,2.2,2.9,1.2,0.9,0.4,0.6,2,5.1
29826,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,20,19.8,2.5,4.4,0.568,0.3,0.8,0.417,2.2,3.7,0.599,0.603,0.4,0.7,0.6,0.8,2.4,3.2,1.3,1,0.5,0.6,2.2,5.8
29827,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,0,9.6,0.4,1,0.375,0,0,NA,0.4,1,0.375,0.375,0,0,NA,0.5,0.9,1.4,0.8,0.3,0,0.1,1.1,0.8
29828,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,0,9,0.3,3.3,0.1,0.3,2.3,0.143,0,1,0,0.15,0,0,NA,0,2,2,0.3,1,0.3,0,1.3,1
29829,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
29830,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,68,34.8,8.4,18.3,0.462,1.4,4.3,0.327,7,13.9,0.504,0.5,2.9,3.6,0.794,1.2,7.1,8.3,9.2,2,0.3,2.6,2,21.1
29831,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,8,18.9,1.6,3.5,0.454,0.6,1.5,0.379,1,2,0.51,0.535,0.7,0.8,0.857,0.6,2.2,2.9,2.4,1.2,0.2,0.6,0.7,4.4
29832,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,76,36.1,10.2,20.2,0.504,0.7,1.9,0.352,9.5,18.3,0.52,0.521,6.8,7.8,0.877,0.7,4.4,5.2,4.9,0.9,0.3,2.4,2.3,27.9
29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,7,15,3.1,6.8,0.46,0.8,2.5,0.303,2.3,4.2,0.554,0.517,2,2.6,0.76,1.5,4.1,5.6,1.5,0.7,0.4,1.8,2.9,9
29834,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,5,16.9,3.2,6.9,0.466,0.8,2.8,0.271,2.5,4.1,0.6,0.521,1.8,2.2,0.816,1.4,4.4,5.8,1.1,0.9,0.5,0.9,2.7,9.1
29835,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,2,13.9,3,6.6,0.456,0.8,2.4,0.324,2.3,4.3,0.53,0.515,2.1,2.8,0.736,1.6,3.9,5.5,1.7,0.6,0.4,2.2,3,8.9
29836,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,8,24.2,3,7.1,0.432,1,3.2,0.317,2,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2,0.7,0.5,1.1,2.3,8.4
29837,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,29,28.7,4.9,11.3,0.431,1.3,3.9,0.344,3.5,7.4,0.477,0.49,2.5,2.9,0.853,0.5,2.8,3.3,4.6,0.8,0.1,2.2,2.4,13.5
29838,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,25,29.2,5.2,11.9,0.44,1.4,3.9,0.349,3.9,8,0.485,0.497,2.5,3,0.848,0.6,2.8,3.3,4.2,0.8,0.1,2.1,2.4,14.4
29839,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,4,26.9,3.7,9.3,0.393,1.3,3.9,0.328,2.4,5.5,0.439,0.461,2.3,2.6,0.872,0.4,2.9,3.3,5.9,0.8,0.2,2.6,2.5,10.9
29840,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,4,17.2,2.1,5.1,0.418,0.2,0.7,0.222,2,4.4,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6
29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,0,9.3,1,2.8,0.379,0.8,2,0.404,0.3,0.8,0.316,0.523,0,0,NA,0.4,1.4,1.8,0.5,0.3,0,0.5,0.8,2.9
29842,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,0,9.3,1,2.8,0.371,0.8,2,0.409,0.2,0.8,0.278,0.516,0,0,NA,0.4,1.3,1.7,0.5,0.3,0,0.5,0.8,2.9
29843,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,0,9,1,2,0.5,0.5,1.5,0.333,0.5,0.5,1,0.625,0,0,NA,0,2,2,0,0.5,0,1,1.5,2.5
29844,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,18,16.7,2.4,4.7,0.516,0.1,0.4,0.125,2.4,4.3,0.554,0.522,0.4,0.6,0.64,1.5,3.2,4.7,0.6,0.4,0.3,0.2,1.6,5.3
29845,2022,4397,Derrick Jones Jr.,NA,PF,24,6,NBA,CHI,51,8,17.6,2.1,3.8,0.538,0.4,1.2,0.328,1.7,2.6,0.634,0.59,1.1,1.4,0.8,1.2,2.1,3.3,0.6,0.5,0.6,0.6,2.1,5.6
29846,2022,3812,Derrick Rose,NA,PG,33,13,NBA,NYK,26,4,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3,4,0.8,0.5,1.5,0.6,12
29847,2022,4491,Derrick Walton,NA,PG,26,3,NBA,DET,3,3,36,2,8.7,0.231,1,4.3,0.231,1,4.3,0.231,0.288,1.3,1.3,1,0.7,2.7,3.3,7,2.3,1.3,3.7,2.7,6.3
29848,2022,4492,Derrick White,NA,SG,27,5,NBA,TOT,75,52,29.3,4.5,10.7,0.421,1.5,4.9,0.312,3,5.7,0.515,0.493,2.7,3.1,0.864,0.5,3,3.5,4.9,0.9,0.8,1.6,2.3,13.2
29849,2022,4492,Derrick White,NA,SG,27,5,NBA,SAS,49,48,30.3,5,11.6,0.426,1.7,5.3,0.314,3.3,6.4,0.519,0.497,2.8,3.3,0.869,0.5,3,3.5,5.6,1,0.9,1.8,2.4,14.4
29850,2022,4492,Derrick White,NA,SG,27,5,NBA,BOS,26,4,27.4,3.6,8.8,0.409,1.3,4.3,0.306,2.3,4.6,0.504,0.483,2.5,2.9,0.853,0.5,2.9,3.4,3.5,0.6,0.6,1.2,2.2,11
29851,2022,4824,Desmond Bane,NA,SF,23,2,NBA,MEM,76,76,29.8,6.7,14.5,0.461,3,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2
29852,2022,4321,Devin Booker,NA,SG,25,7,NBA,PHO,68,68,34.5,9.7,20.9,0.466,2.7,7,0.383,7,13.9,0.508,0.53,4.6,5.3,0.868,0.7,4.4,5,4.8,1.1,0.4,2.4,2.6,26.8
29853,2022,4825,Devin Cannady,NA,PG,25,2,NBA,ORL,5,0,29,3,8.8,0.341,3,7.4,0.405,0,1.4,0,0.511,1,1.4,0.714,0.2,1,1.2,2,1,0.6,1,1.8,10
29854,2022,4826,Devin Vassell,NA,SF,21,2,NBA,SAS,71,32,27.3,4.6,10.8,0.427,1.9,5.4,0.361,2.7,5.4,0.492,0.516,1.2,1.4,0.838,0.6,3.7,4.3,1.9,1.1,0.6,0.8,2,12.3
29855,2022,4827,Devon Dotson,NA,PG,22,2,NBA,CHI,11,0,7.7,1,2.1,0.478,0.2,0.8,0.222,0.8,1.3,0.643,0.522,0.5,0.8,0.556,0.1,0.7,0.8,1.4,0.1,0,0.5,1,2.6
29856,2022,4712,Devontae Cacok,NA,PF,25,3,NBA,SAS,15,0,8.1,1.4,2.1,0.677,0,0,NA,1.4,2.1,0.677,0.677,0.3,0.5,0.571,0.5,2.3,2.8,0.4,0.5,0.5,0.2,1.1,3.1
29857,2022,4607,Devonte' Graham,NA,PG,26,4,NBA,NOP,76,63,28.4,3.9,10.7,0.363,2.5,7.4,0.341,1.4,3.3,0.413,0.481,1.6,1.8,0.843,0.5,1.8,2.3,4.2,0.9,0.2,1.4,1.3,11.9
29858,2022,4158,Dewayne Dedmon,NA,C,32,9,NBA,MIA,67,15,15.9,2.4,4.3,0.566,0.3,0.7,0.404,2.2,3.6,0.597,0.598,1.1,1.5,0.75,1.6,4.2,5.8,0.7,0.4,0.6,1,2.6,6.3
29859,2022,4828,Didi Louzada,NA,SG-SF,22,2,NBA,TOT,9,1,14.3,1.3,3.7,0.364,1,2.6,0.391,0.3,1.1,0.3,0.5,0.2,0.2,1,0.6,1.3,1.9,0.6,0.2,0.2,0.6,1.4,3.9
29860,2022,4828,Didi Louzada,NA,SF,22,2,NBA,NOP,2,0,3.5,0,1.5,0,0,1.5,0,0,0,NA,0,0,0,NA,1,0,1,0.5,0,0,0,0,0
29861,2022,4828,Didi Louzada,NA,SG,22,2,NBA,POR,7,1,17.4,1.7,4.3,0.4,1.3,2.9,0.45,0.4,1.4,0.3,0.55,0.3,0.3,1,0.4,1.7,2.1,0.6,0.3,0.3,0.7,1.9,5
29862,2022,4494,Dillon Brooks,NA,SF,26,5,NBA,MEM,32,31,27.7,7.1,16.4,0.432,1.4,4.7,0.309,5.7,11.8,0.48,0.475,2.8,3.3,0.849,0.9,2.3,3.2,2.8,1.1,0.3,1.6,3.3,18.4
29863,2022,4400,Domantas Sabonis,NA,C-PF,25,6,NBA,TOT,62,61,34.5,7.1,12.5,0.573,0.6,2,0.312,6.5,10.5,0.623,0.598,4,5.4,0.741,3.2,8.9,12.1,5.2,1,0.4,3.1,3.3,18.9
29864,2022,4400,Domantas Sabonis,NA,C,25,6,NBA,IND,47,46,34.7,7,12.1,0.58,0.7,2.3,0.324,6.3,9.9,0.639,0.61,4.1,5.5,0.74,3.3,8.8,12.1,5,1,0.5,3,3.1,18.9
