seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts
29093,2021,4708,Darius Garland,NA,PG,21,2,NBA,CLE,54,50,1790,362,802,0.451,105,266,0.395,257,536,0.479,0.517,112,132,0.848,23,106,129,329,66,6,164,110,941
29094,2021,4079,Darius Miller,NA,SF,30,6,NBA,OKC,18,0,197,22,48,0.458,17,42,0.405,5,6,0.833,0.635,12,12,1,2,22,24,21,13,5,8,13,73
29095,2021,4391,David Nwaba,NA,SF,28,5,NBA,HOU,30,9,679,106,218,0.486,17,63,0.27,89,155,0.574,0.525,47,68,0.691,40,78,118,31,30,21,17,60,276
29096,2021,4392,Dāvis Bertāns,NA,PF,28,5,NBA,WAS,57,7,1464,193,478,0.404,169,428,0.395,24,50,0.48,0.581,100,115,0.87,18,150,168,49,33,13,33,136,655
29097,2021,4489,De'Aaron Fox,NA,PG,23,4,NBA,SAC,58,58,2036,529,1110,0.477,103,320,0.322,426,790,0.539,0.523,300,417,0.719,33,170,203,417,87,27,174,170,1461
29098,2021,4709,De'Andre Hunter,NA,SF,23,2,NBA,ATL,23,19,678,120,248,0.484,31,95,0.326,89,153,0.582,0.546,73,85,0.859,17,93,110,44,19,12,29,59,344
29099,2021,4602,De'Anthony Melton,NA,PG,22,3,NBA,MEM,52,1,1045,172,393,0.438,87,211,0.412,85,182,0.467,0.548,41,51,0.804,30,131,161,132,60,31,66,85,472
29100,2021,4710,Dean Wade,NA,PF,24,2,NBA,CLE,63,19,1212,134,311,0.431,78,213,0.366,56,98,0.571,0.556,30,39,0.769,38,177,215,74,35,21,30,78,376
29101,2021,4603,Deandre Ayton,NA,C,22,3,NBA,PHO,69,69,2115,430,687,0.626,4,20,0.2,426,667,0.639,0.629,133,173,0.769,228,499,727,99,41,81,103,196,997
29102,2021,3810,DeAndre Jordan,NA,C,32,13,NBA,BRK,57,43,1246,190,249,0.763,0,1,0,190,248,0.766,0.763,46,92,0.5,117,310,427,93,17,65,85,116,426
29103,2021,4393,DeAndre' Bembry,NA,SF,26,5,NBA,TOR,51,12,972,117,228,0.513,14,53,0.264,103,175,0.589,0.544,45,66,0.682,33,113,146,107,53,18,71,87,293
29104,2021,4822,Deividas Sirvydis,NA,SG,20,1,NBA,DET,20,0,133,14,40,0.35,10,28,0.357,4,12,0.333,0.475,3,6,0.5,0,29,29,5,2,0,5,9,41
29105,2021,4394,Dejounte Murray,NA,PG,24,4,NBA,SAS,67,67,2139,441,974,0.453,63,199,0.317,378,775,0.488,0.485,106,134,0.791,58,415,473,363,101,7,117,135,1051
29106,2021,4320,Delon Wright,NA,SG-PG,28,6,NBA,TOT,63,39,1748,240,518,0.463,64,172,0.372,176,346,0.509,0.525,101,126,0.802,65,204,269,278,101,30,83,75,645
29107,2021,4320,Delon Wright,NA,SG,28,6,NBA,DET,36,31,1052,136,293,0.464,31,89,0.348,105,204,0.515,0.517,71,90,0.789,37,127,164,181,58,19,48,45,374
29108,2021,4320,Delon Wright,NA,PG,28,6,NBA,SAC,27,8,696,104,225,0.462,33,83,0.398,71,142,0.5,0.536,30,36,0.833,28,77,105,97,43,11,35,30,271
29109,2021,3872,DeMar DeRozan,NA,PF,31,12,NBA,SAS,61,61,2056,455,920,0.495,19,74,0.257,436,846,0.515,0.505,387,440,0.88,40,219,259,422,56,15,119,128,1316
29110,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,TOT,41,11,713,130,305,0.426,47,135,0.348,83,170,0.488,0.503,59,81,0.728,53,210,263,76,34,24,64,107,366
29111,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,HOU,25,11,506,79,210,0.376,39,116,0.336,40,94,0.426,0.469,44,59,0.746,30,161,191,60,21,18,39,74,241
29112,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,LAC,16,0,207,51,95,0.537,8,19,0.421,43,76,0.566,0.579,15,22,0.682,23,49,72,16,13,6,25,33,125
29113,2021,4823,Deni Avdija,NA,SF,20,1,NBA,WAS,54,32,1257,130,312,0.417,53,168,0.315,77,144,0.535,0.502,29,45,0.644,22,240,262,63,32,15,33,140,342
29114,2021,4157,Dennis Schröder,NA,SG,27,8,NBA,LAL,61,61,1956,332,760,0.437,71,212,0.335,261,548,0.476,0.484,206,243,0.848,30,181,211,351,70,13,163,159,941
29115,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,TOT,23,9,420,58,145,0.4,19,58,0.328,39,87,0.448,0.466,19,26,0.731,12,43,55,77,23,14,26,37,154
29116,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,NYK,3,0,28,2,10,0.2,0,4,0,2,6,0.333,0.2,5,6,0.833,0,2,2,3,3,0,1,4,9
29117,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,DET,20,9,392,56,135,0.415,19,54,0.352,37,81,0.457,0.485,14,20,0.7,12,41,53,74,20,14,25,33,145
29118,2021,4396,Denzel Valentine,NA,SG,27,4,NBA,CHI,62,3,1036,155,416,0.373,80,242,0.331,75,174,0.431,0.469,16,17,0.941,24,173,197,105,30,7,42,70,406
29119,2021,3928,Derrick Favors,NA,C,29,11,NBA,UTA,68,0,1039,155,243,0.638,0,2,0,155,241,0.643,0.638,59,80,0.738,138,238,376,44,32,68,36,143,369
29120,2021,4397,Derrick Jones Jr.,NA,SF,23,5,NBA,POR,58,43,1318,147,304,0.484,43,136,0.316,104,168,0.619,0.554,59,91,0.648,77,128,205,47,37,54,32,127,396
29121,2021,3812,Derrick Rose,NA,PG,32,12,NBA,TOT,50,3,1279,287,611,0.47,50,129,0.388,237,482,0.492,0.511,110,127,0.866,20,110,130,209,49,19,78,56,734
29122,2021,3812,Derrick Rose,NA,PG,32,12,NBA,DET,15,0,342,79,184,0.429,13,39,0.333,66,145,0.455,0.465,42,50,0.84,6,23,29,63,18,4,29,17,213
29123,2021,3812,Derrick Rose,NA,PG,32,12,NBA,NYK,35,3,937,208,427,0.487,37,90,0.411,171,337,0.507,0.53,68,77,0.883,14,87,101,146,31,15,49,39,521
29124,2021,4492,Derrick White,NA,SG,26,4,NBA,SAS,36,32,1064,186,453,0.411,84,243,0.346,102,210,0.486,0.503,97,114,0.851,13,94,107,127,26,36,45,91,553
29125,2021,4824,Desmond Bane,NA,SG,22,1,NBA,MEM,68,17,1519,234,499,0.469,117,271,0.432,117,228,0.513,0.586,40,49,0.816,31,179,210,118,41,16,59,125,625
29126,2021,4321,Devin Booker,NA,SG,24,6,NBA,PHO,67,67,2270,623,1287,0.484,126,371,0.34,497,916,0.543,0.533,340,392,0.867,34,247,281,289,53,16,207,181,1712
29127,2021,4825,Devin Cannady,NA,PG,24,1,NBA,ORL,8,0,74,11,28,0.393,6,16,0.375,5,12,0.417,0.5,6,7,0.857,0,5,5,1,5,1,2,9,34
29128,2021,4826,Devin Vassell,NA,SF,20,1,NBA,SAS,62,7,1056,123,303,0.406,52,150,0.347,71,153,0.464,0.492,43,51,0.843,24,150,174,56,43,18,22,88,341
29129,2021,4827,Devon Dotson,NA,PG,21,1,NBA,CHI,11,0,50,11,21,0.524,1,7,0.143,10,14,0.714,0.548,0,0,NA,2,3,5,7,4,0,0,3,23
29130,2021,4712,Devontae Cacok,NA,PF,24,2,NBA,LAL,20,1,98,17,29,0.586,0,0,NA,17,29,0.586,0.586,5,11,0.455,12,20,32,1,5,4,5,8,39
29131,2021,4607,Devonte' Graham,NA,PG,25,3,NBA,CHO,55,44,1659,252,669,0.377,179,477,0.375,73,192,0.38,0.51,133,158,0.842,22,126,148,295,48,6,84,77,816
29132,2021,4158,Dewayne Dedmon,NA,C,31,8,NBA,MIA,16,0,210,46,65,0.708,1,5,0.2,45,60,0.75,0.715,20,27,0.741,28,58,86,12,9,6,13,36,113
29133,2021,4828,Didi Louzada,NA,SF,21,1,NBA,NOP,3,0,56,3,13,0.231,2,8,0.25,1,5,0.2,0.308,0,0,NA,1,2,3,3,2,0,3,5,8
29134,2021,4494,Dillon Brooks,NA,SF,25,4,NBA,MEM,67,67,1997,432,1031,0.419,128,372,0.344,304,659,0.461,0.481,159,195,0.815,53,143,196,157,78,26,119,237,1151
29135,2021,4400,Domantas Sabonis,NA,PF,24,5,NBA,IND,62,62,2231,484,904,0.535,52,162,0.321,432,742,0.582,0.564,240,328,0.732,150,592,742,415,76,33,213,203,1260
29136,2021,4495,Donovan Mitchell,NA,PG,24,4,NBA,UTA,53,53,1771,478,1091,0.438,178,461,0.386,300,630,0.476,0.52,267,316,0.845,50,185,235,277,52,15,147,117,1401
29137,2021,4714,Donta Hall,NA,PF,23,2,NBA,ORL,13,0,179,25,35,0.714,0,0,NA,25,35,0.714,0.714,23,34,0.676,24,38,62,11,5,10,8,18,73
29138,2021,4608,Donte DiVincenzo,NA,SG,24,3,NBA,MIL,66,66,1814,253,603,0.42,131,346,0.379,122,257,0.475,0.528,51,71,0.718,81,299,380,203,72,15,91,112,688
29139,2021,4401,Dorian Finney-Smith,NA,PF,27,5,NBA,DAL,60,60,1921,220,466,0.472,119,302,0.394,101,164,0.616,0.6,31,41,0.756,98,228,326,102,52,25,48,138,590
29140,2021,4237,Doug McDermott,NA,PF,29,7,NBA,IND,66,29,1619,354,665,0.532,111,286,0.388,243,379,0.641,0.616,80,98,0.816,60,161,221,85,20,6,53,117,899
29141,2021,4085,Draymond Green,NA,PF,30,9,NBA,GSW,63,63,1982,170,380,0.447,34,126,0.27,136,254,0.535,0.492,70,88,0.795,55,394,449,558,105,52,188,194,444
29142,2021,4610,Drew Eubanks,NA,C,23,3,NBA,SAS,54,3,755,116,205,0.566,2,2,1,114,203,0.562,0.571,77,106,0.726,74,167,241,42,18,49,45,88,311
29143,2021,4611,Duncan Robinson,NA,SF,26,3,NBA,MIA,72,72,2262,315,717,0.439,250,613,0.408,65,104,0.625,0.614,62,75,0.827,7,243,250,127,43,20,81,181,942
29144,2021,4496,Dwayne Bacon,NA,SG,25,4,NBA,ORL,72,50,1853,292,726,0.402,59,207,0.285,233,519,0.449,0.443,145,176,0.824,31,193,224,93,45,5,46,103,788
29145,2021,3520,Dwight Howard,NA,C,35,17,NBA,PHI,69,6,1196,178,303,0.587,5,20,0.25,173,283,0.611,0.596,121,210,0.576,190,390,580,61,30,62,112,200,482
29146,2021,4239,Dwight Powell,NA,C,29,7,NBA,DAL,58,19,966,120,194,0.619,5,21,0.238,115,173,0.665,0.631,97,124,0.782,80,154,234,63,36,30,40,135,342
29147,2021,4829,Dylan Windler,NA,SF,24,1,NBA,CLE,31,0,513,57,130,0.438,26,77,0.338,31,53,0.585,0.538,21,27,0.778,20,87,107,33,19,12,32,37,161
29148,2021,4003,E'Twaun Moore,NA,SG,31,10,NBA,PHO,27,1,389,55,121,0.455,11,35,0.314,44,86,0.512,0.5,12,14,0.857,14,31,45,40,15,5,23,32,133
29149,2021,3932,Ed Davis,NA,C,31,11,NBA,MIN,23,7,299,19,44,0.432,0,0,NA,19,44,0.432,0.432,10,12,0.833,46,69,115,21,13,13,7,56,48
29150,2021,4497,Edmond Sumner,NA,SG,25,4,NBA,IND,53,24,861,148,282,0.525,35,88,0.398,113,194,0.582,0.587,68,83,0.819,18,76,94,49,33,10,51,88,399
29151,2021,4240,Elfrid Payton,NA,PG,26,7,NBA,NYK,63,63,1484,269,622,0.432,28,98,0.286,241,524,0.46,0.455,73,107,0.682,64,152,216,203,47,9,103,116,639
29152,2021,4830,Elijah Bryant,NA,SG,25,1,NBA,MIL,1,0,32,6,13,0.462,1,5,0.2,5,8,0.625,0.5,3,3,1,2,4,6,3,0,1,4,4,16
29153,2021,4831,Elijah Hughes,NA,SF,22,1,NBA,UTA,18,0,64,10,30,0.333,8,23,0.348,2,7,0.286,0.467,3,4,0.75,1,8,9,6,1,1,6,1,31
29154,2021,4006,Enes Kanter,NA,C,28,10,NBA,POR,72,35,1758,339,561,0.604,1,4,0.25,338,557,0.607,0.605,127,164,0.774,284,511,795,84,33,48,78,168,806
29155,2021,3934,Eric Bledsoe,NA,SG,31,11,NBA,NOP,71,70,2111,307,730,0.421,121,355,0.341,186,375,0.496,0.503,134,195,0.687,29,215,244,268,55,24,114,112,869
29156,2021,3815,Eric Gordon,NA,SG,32,13,NBA,HOU,27,13,789,159,367,0.433,69,210,0.329,90,157,0.573,0.527,94,114,0.825,8,50,58,71,14,13,51,44,481
29157,2021,4716,Eric Paschall,NA,PF,24,2,NBA,GSW,40,2,695,148,298,0.497,18,54,0.333,130,244,0.533,0.527,67,94,0.713,28,100,128,51,12,7,43,68,381
29158,2021,3669,Ersan İlyasova,NA,PF,33,13,NBA,UTA,17,1,148,21,54,0.389,18,41,0.439,3,13,0.231,0.556,5,5,1,7,22,29,4,10,3,8,29,65
29159,2021,4086,Evan Fournier,NA,SF-SG,28,9,NBA,TOT,42,36,1259,247,541,0.457,117,283,0.413,130,258,0.504,0.565,108,137,0.788,10,118,128,144,47,19,73,96,719
29160,2021,4086,Evan Fournier,NA,SF,28,9,NBA,ORL,26,26,787,170,369,0.461,73,188,0.388,97,181,0.536,0.56,98,123,0.797,5,70,75,95,27,9,54,55,511
29161,2021,4086,Evan Fournier,NA,SG,28,9,NBA,BOS,16,10,472,77,172,0.448,44,95,0.463,33,77,0.429,0.576,10,14,0.714,5,48,53,49,20,10,19,41,208
29162,2021,4832,Facundo Campazzo,NA,PG,29,1,NBA,DEN,65,19,1425,120,315,0.381,76,216,0.352,44,99,0.444,0.502,80,91,0.879,22,112,134,232,79,14,73,132,396
29163,2021,4616,Frank Jackson,NA,PG,22,3,NBA,DET,40,6,738,134,293,0.457,61,150,0.407,73,143,0.51,0.561,61,75,0.813,15,71,86,36,15,1,34,53,390
29164,2021,4325,Frank Kaminsky,NA,C,27,6,NBA,PHO,47,13,715,121,257,0.471,31,85,0.365,90,172,0.523,0.531,37,60,0.617,36,152,188,79,14,17,22,70,310
29165,2021,4499,Frank Mason III,NA,PG,26,4,NBA,ORL,4,1,79,9,24,0.375,2,5,0.4,7,19,0.368,0.417,5,7,0.714,3,9,12,12,0,0,5,7,25
29166,2021,4500,Frank Ntilikina,NA,PG,22,4,NBA,NYK,33,4,322,29,79,0.367,23,48,0.479,6,31,0.194,0.513,8,18,0.444,6,25,31,19,18,4,11,45,89
29167,2021,4403,Fred VanVleet,NA,SG,26,5,NBA,TOR,52,52,1899,338,870,0.389,174,476,0.366,164,394,0.416,0.489,169,191,0.885,32,188,220,328,87,37,95,119,1019
29168,2021,4833,Freddie Gillespie,NA,PF,23,1,NBA,TOR,20,2,392,44,84,0.524,0,0,NA,44,84,0.524,0.524,23,33,0.697,42,55,97,9,13,20,12,43,111
29169,2021,4501,Furkan Korkmaz,NA,SG,23,4,NBA,PHI,55,11,1062,170,424,0.401,101,269,0.375,69,155,0.445,0.52,60,82,0.732,17,96,113,82,49,9,46,64,501
29170,2021,4717,Gabe Vincent,NA,PG,24,2,NBA,MIA,50,7,655,88,233,0.378,46,149,0.309,42,84,0.5,0.476,20,23,0.87,10,46,56,67,21,2,34,79,242
29171,2021,4834,Gabriel Deck,NA,PF,25,1,NBA,OKC,10,0,212,32,67,0.478,2,15,0.133,30,52,0.577,0.493,18,22,0.818,16,24,40,24,8,0,6,9,84
29172,2021,3877,Garrett Temple,NA,SG,34,11,NBA,CHI,56,25,1528,158,381,0.415,67,200,0.335,91,181,0.503,0.503,40,50,0.8,29,131,160,124,43,30,58,126,423
29173,2021,4718,Garrison Mathews,NA,SG,24,2,NBA,WAS,64,24,1038,97,237,0.409,76,198,0.384,21,39,0.538,0.57,84,95,0.884,16,71,87,26,29,7,10,106,354
29174,2021,4617,Gary Clark,NA,SF-PF,26,3,NBA,TOT,39,11,654,40,132,0.303,31,108,0.287,9,24,0.375,0.42,8,10,0.8,33,82,115,31,13,7,17,35,119
29175,2021,4617,Gary Clark,NA,SF,26,3,NBA,ORL,35,11,637,40,131,0.305,31,108,0.287,9,23,0.391,0.424,8,10,0.8,33,79,112,30,12,7,17,34,119
29176,2021,4617,Gary Clark,NA,SF,26,3,NBA,DEN,2,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0
29177,2021,4617,Gary Clark,NA,PF,26,3,NBA,PHI,2,0,13,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,2,2,1,1,0,0,1,0
29178,2021,4245,Gary Harris,NA,SG,26,7,NBA,TOT,39,38,1080,138,345,0.4,48,141,0.34,90,204,0.441,0.47,64,78,0.821,21,58,79,78,28,11,37,71,388
29179,2021,4245,Gary Harris,NA,SG,26,7,NBA,DEN,19,19,581,69,156,0.442,24,75,0.32,45,81,0.556,0.519,22,30,0.733,13,34,47,32,17,4,14,37,184
29180,2021,4245,Gary Harris,NA,SG,26,7,NBA,ORL,20,19,499,69,189,0.365,24,66,0.364,45,123,0.366,0.429,42,48,0.875,8,24,32,46,11,7,23,34,204
29181,2021,4404,Gary Payton II,NA,PG,28,5,NBA,GSW,10,0,40,10,13,0.769,2,4,0.5,8,9,0.889,0.846,3,4,0.75,2,9,11,1,6,1,1,8,25
29182,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,TOT,58,38,1802,320,785,0.408,165,429,0.385,155,356,0.435,0.513,83,106,0.783,27,125,152,80,56,10,43,92,888
29183,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,POR,41,23,1262,217,524,0.414,121,305,0.397,96,219,0.438,0.53,58,75,0.773,21,70,91,58,37,6,31,63,613
29184,2021,4618,Gary Trent Jr.,NA,SG,22,3,NBA,TOR,17,15,540,103,261,0.395,44,124,0.355,59,137,0.431,0.479,25,31,0.806,6,55,61,22,19,4,12,29,275
29185,2021,3816,George Hill,NA,PG,34,13,NBA,TOT,30,17,672,95,197,0.482,31,80,0.388,64,117,0.547,0.561,40,50,0.8,16,45,61,73,23,5,31,31,261
29186,2021,3816,George Hill,NA,PG,34,13,NBA,OKC,14,14,369,61,120,0.508,22,57,0.386,39,63,0.619,0.6,21,25,0.84,8,21,29,43,12,2,12,12,165
29187,2021,3816,George Hill,NA,PG,34,13,NBA,PHI,16,3,303,34,77,0.442,9,23,0.391,25,54,0.463,0.5,19,25,0.76,8,24,32,30,11,3,19,19,96
29188,2021,4405,Georges Niang,NA,PF,27,5,NBA,UTA,72,10,1154,177,405,0.437,124,292,0.425,53,113,0.469,0.59,22,23,0.957,28,148,176,59,25,8,51,116,500
29189,2021,4164,Giannis Antetokounmpo,NA,PF,26,8,NBA,MIL,61,61,2013,626,1100,0.569,67,221,0.303,559,879,0.636,0.6,398,581,0.685,97,574,671,357,72,73,207,168,1717
29190,2021,4246,Glenn Robinson III,NA,SF,27,7,NBA,SAC,23,2,369,42,99,0.424,16,44,0.364,26,55,0.473,0.505,21,23,0.913,11,34,45,20,4,3,11,23,121
29191,2021,4719,Goga Bitadze,NA,C,21,2,NBA,IND,45,3,561,83,194,0.428,20,79,0.253,63,115,0.548,0.479,45,61,0.738,60,90,150,37,9,60,17,94,231
29192,2021,3817,Goran Dragić,NA,PG,34,13,NBA,MIA,50,11,1337,240,555,0.432,91,244,0.373,149,311,0.479,0.514,101,122,0.828,25,144,169,219,33,8,118,113,672
29193,2021,3941,Gordon Hayward,NA,SF,30,11,NBA,CHO,44,44,1496,311,658,0.473,85,205,0.415,226,453,0.499,0.537,156,185,0.843,37,221,258,181,52,14,91,74,863
29194,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,TOT,38,1,552,85,163,0.521,30,70,0.429,55,93,0.591,0.613,58,67,0.866,40,100,140,48,26,16,32,56,258
29195,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,MEM,22,1,371,56,108,0.519,23,48,0.479,33,60,0.55,0.625,38,43,0.884,28,70,98,29,17,14,22,38,173
29196,2021,4167,Gorgui Dieng,NA,C,31,8,NBA,SAS,16,0,181,29,55,0.527,7,22,0.318,22,33,0.667,0.591,20,24,0.833,12,30,42,19,9,2,10,18,85
29197,2021,4835,Grant Riller,NA,PG,23,1,NBA,CHO,7,0,27,8,12,0.667,2,4,0.5,6,8,0.75,0.75,0,0,NA,0,1,1,3,1,0,1,0,18
29198,2021,4720,Grant Williams,NA,PF,22,2,NBA,BOS,63,9,1138,108,247,0.437,48,129,0.372,60,118,0.508,0.534,30,51,0.588,48,130,178,64,32,24,56,161,294
29199,2021,4620,Grayson Allen,NA,SG,25,3,NBA,MEM,50,38,1259,173,414,0.418,107,274,0.391,66,140,0.471,0.547,79,91,0.868,19,141,160,108,46,8,48,71,532
29200,2021,4836,Greg Whittington,NA,PF,27,1,NBA,DEN,4,0,12,0,3,0,0,2,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
29201,2021,4621,Hamidou Diallo,NA,SG-SF,22,3,NBA,TOT,52,9,1226,224,470,0.477,28,82,0.341,196,388,0.505,0.506,128,200,0.64,59,213,272,101,41,24,76,134,604
29202,2021,4621,Hamidou Diallo,NA,SG,22,3,NBA,OKC,32,5,761,143,297,0.481,12,41,0.293,131,256,0.512,0.502,83,132,0.629,37,128,165,77,31,12,49,83,381
29203,2021,4621,Hamidou Diallo,NA,SF,22,3,NBA,DET,20,4,465,81,173,0.468,16,41,0.39,65,132,0.492,0.514,45,68,0.662,22,85,107,24,10,12,27,51,223
29204,2021,4089,Harrison Barnes,NA,PF,28,9,NBA,SAC,58,58,2102,319,642,0.497,100,256,0.391,219,386,0.567,0.575,195,235,0.83,64,321,385,201,43,11,93,75,933
29205,2021,4622,Harry Giles,NA,C,22,3,NBA,POR,38,0,348,42,97,0.433,8,23,0.348,34,74,0.459,0.474,16,27,0.593,31,102,133,29,8,13,20,54,108
29206,2021,3945,Hassan Whiteside,NA,C,31,9,NBA,SAC,36,4,546,126,224,0.563,0,1,0,126,223,0.565,0.563,41,79,0.519,61,154,215,20,9,46,40,73,293
29207,2021,4407,Henry Ellenson,NA,PF,24,5,NBA,TOR,2,0,38,5,14,0.357,2,9,0.222,3,5,0.6,0.429,3,4,0.75,3,9,12,5,0,0,0,7,15
29208,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,TOT,13,0,249,35,83,0.422,11,28,0.393,24,55,0.436,0.488,10,14,0.714,11,34,45,17,4,3,12,22,91
29209,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,NYK,4,0,7,0,1,0,0,0,NA,0,1,0,0,2,2,1,1,1,2,1,0,0,1,0,2
29210,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,PHI,1,0,8,0,3,0,0,1,0,0,2,0,0,0,0,NA,0,2,2,0,0,0,0,0,0
29211,2021,4721,Ignas Brazdeikis,NA,SF,22,2,NBA,ORL,8,0,234,35,79,0.443,11,27,0.407,24,52,0.462,0.513,8,12,0.667,10,31,41,16,4,3,11,22,89
29212,2021,4011,Iman Shumpert,NA,SG,30,10,NBA,BRK,2,0,11,1,4,0.25,0,3,0,1,1,1,0.25,0,0,NA,1,0,1,0,1,0,1,0,2
29213,2021,4837,Immanuel Quickley,NA,PG,21,1,NBA,NYK,64,3,1243,229,580,0.395,118,303,0.389,111,277,0.401,0.497,155,174,0.891,25,112,137,127,30,12,58,114,731
29214,2021,4624,Isaac Bonga,NA,SF,21,3,NBA,WAS,40,8,432,30,81,0.37,13,47,0.277,17,34,0.5,0.451,5,8,0.625,18,48,66,23,11,9,22,63,78
29215,2021,4838,Isaac Okoro,NA,SG,20,1,NBA,CLE,67,67,2173,235,559,0.42,62,214,0.29,173,345,0.501,0.476,114,157,0.726,68,138,206,128,62,24,86,185,646
29216,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,TOT,46,2,559,94,171,0.55,2,6,0.333,92,165,0.558,0.556,46,71,0.648,65,116,181,55,19,39,44,104,236
29217,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,DEN,30,0,272,41,80,0.513,0,0,NA,41,80,0.513,0.513,22,36,0.611,40,45,85,15,11,20,21,59,104
29218,2021,4627,Isaiah Hartenstein,NA,C,22,3,NBA,CLE,16,2,287,53,91,0.582,2,6,0.333,51,85,0.6,0.593,24,35,0.686,25,71,96,40,8,19,23,45,132
29219,2021,4839,Isaiah Joe,NA,SG,21,1,NBA,PHI,41,1,383,48,133,0.361,39,106,0.368,9,27,0.333,0.508,18,24,0.75,6,30,36,20,12,4,11,34,153
29220,2021,4722,Isaiah Roby,NA,PF,22,2,NBA,OKC,61,34,1425,207,429,0.483,32,109,0.294,175,320,0.547,0.52,87,117,0.744,89,252,341,107,52,37,113,162,533
29221,2021,4840,Isaiah Stewart,NA,C,19,1,NBA,DET,68,14,1455,226,409,0.553,21,63,0.333,205,346,0.592,0.578,64,92,0.696,159,294,453,59,39,86,67,184,537
29222,2021,4012,Isaiah Thomas,NA,PG,31,10,NBA,NOP,3,0,48,9,27,0.333,3,12,0.25,6,15,0.4,0.389,2,2,1,1,3,4,5,1,0,6,3,23
29223,2021,3946,Ish Smith,NA,PG,32,11,NBA,WAS,44,1,924,129,297,0.434,18,49,0.367,111,248,0.448,0.465,19,33,0.576,22,128,150,172,32,13,41,62,295
29224,2021,4410,Ivica Zubac,NA,C,23,5,NBA,LAC,72,33,1609,257,394,0.652,1,4,0.25,256,390,0.656,0.654,135,171,0.789,189,330,519,90,24,62,81,187,650
29225,2021,3674,J.J. Redick,NA,SG,36,15,NBA,TOT,44,0,723,106,267,0.397,66,178,0.371,40,89,0.449,0.521,49,52,0.942,4,60,64,51,11,3,36,50,327
29226,2021,3674,J.J. Redick,NA,SG,36,15,NBA,NOP,31,0,576,87,214,0.407,51,140,0.364,36,74,0.486,0.526,45,47,0.957,3,49,52,40,9,2,25,37,270
29227,2021,3674,J.J. Redick,NA,SG,36,15,NBA,DAL,13,0,147,19,53,0.358,15,38,0.395,4,15,0.267,0.5,4,5,0.8,1,11,12,11,2,1,11,13,57
29228,2021,4723,Ja Morant,NA,PG,21,2,NBA,MEM,63,63,2053,430,957,0.449,73,241,0.303,357,716,0.499,0.487,271,372,0.728,59,193,252,465,57,13,203,87,1204
29229,2021,4249,Jabari Parker,NA,PF,25,7,NBA,TOT,13,0,165,30,55,0.545,2,11,0.182,28,44,0.636,0.564,10,13,0.769,10,32,42,11,1,5,10,13,72
29230,2021,4249,Jabari Parker,NA,PF,25,7,NBA,SAC,3,0,27,4,7,0.571,0,1,0,4,6,0.667,0.571,0,0,NA,1,5,6,1,0,1,3,4,8
29231,2021,4249,Jabari Parker,NA,PF,25,7,NBA,BOS,10,0,138,26,48,0.542,2,10,0.2,24,38,0.632,0.563,10,13,0.769,9,27,36,10,1,4,7,9,64
29232,2021,4841,Jaden McDaniels,NA,PF,20,1,NBA,MIN,63,27,1511,164,367,0.447,72,198,0.364,92,169,0.544,0.545,27,45,0.6,52,180,232,71,35,60,47,172,427
29233,2021,4091,Jae Crowder,NA,PF,30,9,NBA,PHO,60,42,1648,199,492,0.404,148,380,0.389,51,112,0.455,0.555,57,75,0.76,32,250,282,127,48,27,55,125,603
29234,2021,4842,Jae'Sean Tate,NA,SF,25,1,NBA,HOU,70,58,2043,316,625,0.506,60,195,0.308,256,430,0.595,0.554,102,147,0.694,132,242,374,178,85,36,98,222,794
29235,2021,4327,Jahlil Okafor,NA,C,25,6,NBA,DET,27,2,347,63,102,0.618,2,9,0.222,61,93,0.656,0.627,17,24,0.708,23,43,66,13,6,5,21,39,145
29236,2021,4843,Jahmi'us Ramsey,NA,SG,19,1,NBA,SAC,13,0,94,15,38,0.395,5,19,0.263,10,19,0.526,0.461,5,5,1,2,8,10,6,4,1,3,8,40
