seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
30179,2022,4861,Malik Fitts,NA,PF,24,2,NBA,BOS,8,28,26.1,0.75,0.6,0,7.9,18.8,13.5,28.6,0,0,0,15.7,0.2,0,0.2,0.348,8.6,1.3,9.9,0.1
30180,2022,4541,Malik Monk,NA,SG,23,5,NBA,LAL,76,2139,14.4,0.597,0.535,0.142,1.9,11,6.4,15.2,1.4,1.2,12.2,20.1,2.3,1.4,3.6,0.081,0.5,-1,-0.5,0.8
30181,2022,4756,Malik Newman,NA,PG,24,2,NBA,CLE,1,8,28.6,0.68,0.2,0.4,0,13.5,6.9,27.8,0,0,14.5,38.1,0,0,0,0.179,6.3,0.1,6.4,0
30182,2022,4862,Mamadi Diakite,NA,PF,25,2,NBA,OKC,13,188,11.6,0.54,0.106,0.234,9.2,23.3,16.1,1.6,1.3,4.5,11.9,13.5,0.1,0.3,0.3,0.08,-5.9,0.9,-5,-0.1
30183,2022,4986,Marcus Garrett,NA,SG,23,1,NBA,MIA,12,128,4.7,0.28,0.19,0.238,8.1,12.2,10.2,7,2,2.5,7.9,8.8,-0.1,0.2,0.1,0.032,-6.4,1,-5.4,-0.1
30184,2022,4042,Marcus Morris,NA,PF,32,11,NBA,LAC,54,1564,13.7,0.549,0.398,0.214,1.8,14,8.1,11.3,0.9,1,8.4,23.2,0.9,1.5,2.4,0.074,-0.3,-1,-1.4,0.3
30185,2022,4275,Marcus Smart,NA,PG,27,8,NBA,BOS,71,2296,13.6,0.54,0.501,0.249,2,10.5,6.3,25.6,2.6,0.7,16.6,18.3,1.9,3.7,5.5,0.116,-1.2,1.7,0.5,1.4
30186,2022,4544,Markelle Fultz,NA,PG,23,5,NBA,ORL,18,360,17.7,0.517,0.097,0.177,1.2,13.2,7.2,48.9,2.7,1.3,17.5,27.5,0,0.4,0.4,0.053,-0.1,0.4,0.2,0.2
30187,2022,4043,Markieff Morris,NA,PF,32,11,NBA,MIA,17,298,10.9,0.547,0.342,0.079,6.6,10.5,8.6,12.1,1,0.4,14.5,20.6,0,0.3,0.3,0.054,-1.5,-0.4,-1.9,0
30188,2022,4987,Marko Simonovic,NA,C,22,1,NBA,CHI,9,35,10.2,0.428,0.333,0.733,16.2,16,16.1,0,1.4,2.5,9.2,27.5,0,0,0,-0.011,-6.1,-5,-11.1,-0.1
30189,2022,4863,Markus Howard,NA,SG,22,2,NBA,DEN,31,176,16.1,0.567,0.693,0.228,1.3,6.1,3.8,6.2,2.5,0,5.9,29.4,0.1,0.2,0.3,0.082,0.8,-2,-1.2,0
30190,2022,4428,Marquese Chriss,NA,PF,24,6,NBA,DAL,34,346,14.8,0.518,0.187,0.246,10.6,22.5,16.5,7.7,1.9,3.1,10.3,21.5,0.2,0.6,0.8,0.108,-3.8,0,-3.8,-0.2
30191,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,TOT,48,1146,15.7,0.551,0.217,0.226,9.7,22.6,16,5.2,0.9,1.4,7.4,19.8,1.2,0.9,2,0.085,-0.5,-1.8,-2.3,-0.1
30192,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,SAC,30,656,14.3,0.521,0.252,0.191,11,24.8,17.8,3.9,0.7,1.5,7.3,18.8,0.5,0.4,0.9,0.068,-1.1,-2.4,-3.5,-0.3
30193,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,DET,18,490,17.7,0.585,0.175,0.27,8,19.8,13.6,6.9,1.3,1.3,7.4,21.2,0.7,0.4,1.1,0.107,0.4,-0.9,-0.6,0.2
30194,2022,4864,Mason Jones,NA,SG,23,2,NBA,LAL,4,51,17.8,0.625,0.267,1,2.1,18.9,10.5,10.9,1.9,0,4.4,19,0.2,0,0.2,0.201,-1.2,0.3,-0.9,0
30195,2022,4180,Mason Plumlee,NA,C,31,9,NBA,CHO,73,1793,14.7,0.603,0.006,0.534,10.2,23.3,16.7,16.4,1.6,2.7,20.2,11.7,2.7,2,4.7,0.127,-1.5,1.5,0,0.9
30196,2022,4760,Matisse Thybulle,NA,SG,24,3,NBA,PHI,66,1685,11.2,0.594,0.48,0.143,2.8,7.1,5,6.1,3.4,3.8,10.9,9.5,1.2,2.5,3.7,0.107,-2.2,3.3,1.1,1.3
30197,2022,4761,Matt Mooney,NA,SG,24,2,NBA,NYK,1,2,-20,0,1,0,0,0,0,0,25,0,50,43.8,-0.1,0,0,-0.915,-33.9,11.5,-22.3,0
30198,2022,4988,Matt Ryan,NA,SF,24,1,NBA,BOS,1,5,3.5,0.3,1,0,0,0,0,0,9.9,0,0,44,0,0,0,-0.25,-9.9,-3.7,-13.6,0
30199,2022,4762,Matt Thomas,NA,SG,27,3,NBA,CHI,40,459,9.9,0.564,0.679,0.149,0.7,11.5,6.1,5.8,0.9,0.6,5.3,14.5,0.3,0.2,0.6,0.058,-1.2,-1.4,-2.6,-0.1
30200,2022,4115,Maurice Harkless,NA,SF,28,10,NBA,SAC,47,863,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3
30201,2022,4763,Max Strus,NA,SF,25,3,NBA,MIA,68,1587,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,2,1.7,3.6,0.11,1.4,-0.4,0.9,1.2
30202,2022,4547,Maxi Kleber,NA,PF,30,5,NBA,DAL,59,1450,11,0.537,0.72,0.184,5.4,21.5,13.4,6.5,1,3.6,10.9,13.3,0.7,2.3,3,0.098,-1.6,1.2,-0.4,0.6
30203,2022,4989,McKinley Wright IV,NA,PG,23,1,NBA,MIN,5,19,9.5,0.833,0.667,0,0,0,0,20.9,0,0,25,8.8,0,0,0,0.092,-1.4,-2.8,-4.2,0
30204,2022,4657,Melvin Frazier,NA,SG,25,3,NBA,OKC,3,120,-0.4,0.313,0.438,0.146,4.2,7,5.6,1.2,0.4,0,5.5,19.5,-0.4,0,-0.4,-0.16,-9.7,-6.7,-16.4,-0.4
30205,2022,4990,Micah Potter,NA,C,23,1,NBA,DET,3,31,13.6,0.505,0.182,0.182,13.3,18.4,15.7,0,1.6,2.9,7.8,17.8,0,0,0,0.073,-4,-3,-7.1,0
30206,2022,4766,Michael Porter Jr.,NA,SF,23,3,NBA,DEN,9,265,7.5,0.416,0.466,0.087,3.9,20.4,12.4,8.9,1.9,0.7,10.1,19.7,-0.5,0.3,-0.2,-0.032,-3.9,0.5,-3.5,-0.1
30207,2022,4658,Mikal Bridges,NA,SF,25,4,NBA,PHO,82,2854,14.4,0.627,0.364,0.183,2.9,10,6.5,8.7,1.6,1.1,6.8,15,5.2,3.7,8.9,0.15,0.5,1.1,1.6,2.6
30208,2022,3779,Mike Conley,NA,PG,34,15,NBA,UTA,72,2058,17.2,0.572,0.523,0.205,2.6,8.8,5.8,27.7,2.3,0.9,12.5,20.9,4.4,2.3,6.7,0.157,2.4,0.7,3.1,2.7
30209,2022,4183,Mike Muscala,NA,C,30,9,NBA,OKC,43,592,19.7,0.63,0.657,0.23,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,1.4,0.7,2.1,0.17,3.8,1.2,5,1.1
30210,2022,4659,Miles Bridges,NA,PF,23,4,NBA,CHO,80,2837,17.9,0.593,0.383,0.274,3.3,17.8,10.4,15.7,1.3,2.2,9.9,22.6,5,2.3,7.2,0.123,1.8,-0.3,1.5,2.5
30211,2022,4991,Miles McBride,NA,PG,21,1,NBA,NYK,40,372,6.1,0.393,0.63,0.111,1.1,11.2,6.1,15.9,1.9,0.3,4.2,13.9,-0.1,0.4,0.2,0.032,-5.5,1,-4.5,-0.2
30212,2022,4661,Mitchell Robinson,NA,C,23,4,NBA,NYK,72,1848,20.7,0.722,0,0.528,16.8,19.1,17.9,3.2,1.6,7.1,12.4,11.4,5.3,3.2,8.5,0.221,1,1.2,2.2,2
30213,2022,4767,Miye Oni,NA,SG,24,3,NBA,UTA,16,44,0.4,0.265,0.889,0.111,2.6,14.4,8.7,14.2,0,0,9.6,10.3,-0.1,0,0,-0.032,-7.6,-0.3,-7.9,-0.1
30214,2022,4662,Mo Bamba,NA,C,23,4,NBA,ORL,71,1824,16.5,0.582,0.455,0.118,8.5,24.6,16.5,7.4,1,5.9,10.6,17.2,1.8,2.7,4.5,0.118,-0.2,0.9,0.7,1.2
30215,2022,4551,Monte Morris,NA,PG,26,5,NBA,DEN,75,2239,14.7,0.583,0.406,0.109,1.4,9.6,5.6,21.4,1.2,0.6,8.8,17.4,3.9,1.5,5.4,0.116,0.8,-0.8,0,1.1
30216,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,TOT,71,1641,23.2,0.68,0.031,0.533,10,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4
30217,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,WAS,46,1117,23.9,0.684,0.039,0.535,9.7,20.8,15.3,13.9,0.8,2.4,9.6,20.8,4.2,0.9,5.1,0.217,4.3,0.6,4.8,1.9
30218,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,CHO,25,524,21.7,0.672,0.012,0.529,10.6,14.2,12.3,13.9,1,2.2,9.4,19,1.9,0.3,2.2,0.203,2.6,-0.8,1.8,0.5
30219,2022,4663,Moritz Wagner,NA,C,24,4,NBA,ORL,63,959,18.1,0.623,0.508,0.326,4.6,21,12.8,15.4,1,1.2,11,23,1.8,1,2.8,0.138,1.5,0.1,1.6,0.9
30220,2022,4768,Moses Brown,NA,C,22,3,NBA,TOT,40,345,18.5,0.612,0,0.667,12.7,30.5,21.7,0.4,1,4.2,12.5,20.7,0.5,0.7,1.2,0.16,-2.4,-0.9,-3.3,-0.1
30221,2022,4768,Moses Brown,NA,C,22,3,NBA,DAL,26,169,15.5,0.588,0,0.86,10.5,29.6,20.1,0.9,0.9,4.8,16.9,22.1,0.1,0.3,0.4,0.111,-4.7,-0.2,-4.8,-0.1
30222,2022,4768,Moses Brown,NA,C,22,3,NBA,CLE,14,176,21.4,0.636,0,0.5,14.8,31.4,23.2,0,1.1,3.5,7.8,19.3,0.4,0.3,0.8,0.207,-0.2,-1.7,-1.9,0
30223,2022,4992,Moses Moody,NA,SG,19,1,NBA,GSW,52,607,10.5,0.573,0.601,0.197,3.2,11,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1
30224,2022,4993,Moses Wright,NA,PF,23,1,NBA,TOT,4,14,18.3,0.47,0.25,0.75,7.9,15.9,11.9,16.8,0,6.5,0,17.1,0,0,0.1,0.18,1.1,0.4,1.4,0
30225,2022,4993,Moses Wright,NA,PF,23,1,NBA,LAC,1,1,31.2,NA,NA,NA,0,0,0,100,0,0,NA,0,0,0,0,0.443,10.8,13.4,24.2,0
30226,2022,4993,Moses Wright,NA,PF,23,1,NBA,DAL,3,13,17.3,0.47,0.25,0.75,8.5,17.1,12.8,10.4,0,7,0,18.4,0,0,0,0.16,0.3,-0.6,-0.3,0
30227,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,TOT,17,239,3.7,0.438,0.701,0.052,0.9,9.8,5.3,3,0.8,0.8,9.2,15.8,-0.4,0.1,-0.2,-0.05,-5.9,-1.8,-7.7,-0.3
30228,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,ORL,15,195,2.1,0.405,0.687,0.03,1.1,10.3,5.7,2.2,1,0.5,10.5,16.8,-0.5,0.1,-0.4,-0.091,-6.9,-1.7,-8.6,-0.3
30229,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,MIA,2,44,10.7,0.643,0.8,0.2,0,7.6,3.9,6.3,0,2.4,0,11,0.1,0,0.1,0.132,-1.3,-2.6,-3.9,0
30230,2022,4994,Myles Powell,NA,PG,24,1,NBA,PHI,11,52,0.2,0.364,0.353,0.118,2.2,10.6,6.4,8,1,0,14.4,18,-0.2,0,-0.1,-0.109,-10.5,-2.2,-12.7,-0.1
30231,2022,4350,Myles Turner,NA,C,25,7,NBA,IND,42,1235,17.4,0.615,0.466,0.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,0.12,0.1,1.4,1.4,1.1
30232,2022,4865,Naji Marshall,NA,SF,24,2,NBA,NOP,55,735,12.3,0.505,0.39,0.346,5.6,16,10.7,12.3,2.2,1,12.9,20.8,0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2
30233,2022,4770,Nassir Little,NA,SF,21,3,NBA,POR,42,1088,13.5,0.575,0.489,0.298,5.7,18.7,11.9,7.4,1.1,3.3,10.1,15.8,1.2,0.6,1.7,0.076,-0.9,-0.6,-1.5,0.2
30234,2022,4867,Nate Hinton,NA,SG,22,2,NBA,IND,2,2,-45.2,0,0,0,0,0,0,0,0,0,50,42.8,-0.1,0,-0.1,-1.231,-28.1,-14.5,-42.6,0
30235,2022,4868,Nathan Knight,NA,PF,24,2,NBA,MIN,37,267,18.7,0.603,0.148,0.682,12.5,21.8,17.1,11.9,1.2,2.9,13.6,20.7,0.6,0.3,1,0.171,-0.7,0.1,-0.6,0.1
30236,2022,4771,Naz Reid,NA,C,22,3,NBA,MIN,77,1215,17.2,0.588,0.349,0.313,8.8,18,13.3,8.7,1.6,5.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0,0.6
30237,2022,4995,Neemias Queta,NA,C,22,1,NBA,SAC,14,120,12.7,0.495,0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0,0.1,0.1,0.051,-4.1,-1,-5.1,-0.1
30238,2022,4351,Nemanja Bjelica,NA,C,33,7,NBA,GSW,71,1142,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1,2.1,3,0.128,-0.9,2.3,1.4,1
30239,2022,4278,Nerlens Noel,NA,C,27,8,NBA,NYK,25,562,11.8,0.581,0.05,0.5,9,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1,1.5,0.128,-3.1,3.3,0.3,0.3
30240,2022,4869,Nick Richards,NA,C,24,2,NBA,CHO,50,367,15.9,0.689,0,0.478,9.7,15.2,12.4,4.9,1.2,5.4,18.1,15.4,0.6,0.3,1,0.125,-2.6,-0.2,-2.8,-0.1
30241,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,TOT,65,1466,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3
30242,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,NOP,50,1317,10.5,0.474,0.483,0.153,3,11,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3,-0.3
30243,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,UTA,15,149,10.2,0.497,0.688,0.25,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0,0.2,0.2,0.07,-2.9,1.2,-1.7,0
30244,2022,3841,Nicolas Batum,NA,PF,33,14,NBA,LAC,59,1462,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9,13.3,1.6,2.1,3.7,0.123,0.5,1.8,2.3,1.6
30245,2022,4773,Nicolas Claxton,NA,C,22,3,NBA,BRK,47,974,18.6,0.672,0,0.352,10.4,18.9,14.8,6.4,1.2,4.7,11.1,15.1,2.3,1.2,3.5,0.171,0.3,0.2,0.4,0.6
30246,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,TOT,8,39,10.5,0.541,0.714,0.429,3,5.7,4.4,7.3,0,0,5.7,20,0,0,0.1,0.078,-0.9,-2.7,-3.6,0
30247,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,MIA,2,24,13.1,0.564,0.5,0.5,4.8,9.3,7.1,6,0,0,0,18.1,0.1,0,0.1,0.142,0,-1.3,-1.3,0
30248,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,BOS,6,15,6.2,0.509,1,0.333,0,0,0,9.4,0,0,12.7,23.1,0,0,0,-0.025,-2.4,-4.8,-7.3,0
30249,2022,4352,Nikola Jokić,NA,C,26,7,NBA,DEN,74,2476,32.8,0.661,0.22,0.357,9.6,35.5,23,42.6,2.2,2.3,15.6,31.9,10.8,4.5,15.2,0.296,9.2,4.5,13.7,9.8
30250,2022,4047,Nikola Vučević,NA,C,31,11,NBA,CHI,73,2418,18.2,0.533,0.287,0.105,6.6,30.7,18.7,15.2,1.4,2.5,10.1,24.5,1.4,3.2,4.5,0.09,0.8,0.1,0.9,1.8
30251,2022,4353,Norman Powell,NA,SF-SG,28,7,NBA,TOT,45,1458,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6
30252,2022,4353,Norman Powell,NA,SF,28,7,NBA,POR,40,1333,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10,1.5,1.3,9,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1,0.3
30253,2022,4353,Norman Powell,NA,SG,28,7,NBA,LAC,5,125,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30,0.6,0.1,0.7,0.272,7.8,-0.1,7.7,0.3
30254,2022,4776,Norvel Pelle,NA,C,28,3,NBA,UTA,3,19,12.2,0.6,0,0,17.9,16.7,17.3,0,0,4.6,28.6,16,0,0,0,0.038,-3,-4.1,-7.1,0
30255,2022,4871,Obi Toppin,NA,PF,23,2,NBA,NYK,72,1230,18.3,0.614,0.357,0.262,5.9,17.7,11.7,10.9,1,2.6,9.6,20.8,2.5,1.5,3.9,0.153,1.7,0.3,2,1.2
30256,2022,4555,OG Anunoby,NA,SF,24,5,NBA,TOR,48,1728,14.8,0.549,0.455,0.169,4.4,12.6,8.3,11,2.1,1.4,9.7,20.5,1.8,1.9,3.7,0.104,0.4,0.1,0.5,1.1
30257,2022,4996,Olivier Sarr,NA,C,22,1,NBA,OKC,22,421,14,0.672,0.287,0.287,8.2,14.6,11.4,6.9,0.7,3.3,16.2,13.9,0.7,0.3,1,0.116,-2.7,-1.3,-4,-0.2
30258,2022,4997,Omer Yurtseven,NA,C,23,1,NBA,MIA,56,706,17.4,0.546,0.045,0.247,13.9,33,23.6,11,1.2,3,13,19.9,0.8,1.4,2.1,0.145,-1.4,0.4,-1,0.2
30259,2022,4872,Onyeka Okongwu,NA,C,21,2,NBA,ATL,48,992,19.8,0.714,0,0.487,12.8,18.4,15.6,7.6,1.5,5.4,13.8,14,3.1,1.1,4.2,0.202,0,0.8,0.8,0.7
30260,2022,4777,Oshae Brissett,NA,SF,23,3,NBA,IND,67,1564,12.9,0.53,0.468,0.324,7.6,18.1,12.8,6.4,1.4,1.6,8.5,17.3,1.4,0.9,2.2,0.069,-0.5,-1.7,-2.2,-0.1
30261,2022,4189,Otto Porter,NA,PF,28,9,NBA,GSW,63,1396,15.9,0.581,0.519,0.147,6.9,21,14.2,9.6,2.4,2,7.7,15,2.2,2.7,4.9,0.168,1,2.1,3.1,1.8
30262,2022,3698,P.J. Tucker,NA,PF,36,11,NBA,MIA,71,1981,11.3,0.593,0.451,0.143,5.8,16.2,11.1,10.6,1.5,0.8,12.7,11.7,2.4,2.6,5,0.121,-0.8,1.4,0.6,1.3
30263,2022,4778,P.J. Washington,NA,PF,23,3,NBA,CHO,65,1768,13.6,0.588,0.566,0.152,4.8,15.5,10.1,11.2,1.5,3.3,12.6,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9
30264,2022,4998,Paris Bass,NA,SF,26,1,NBA,PHO,2,7,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0,6.9,0,22.5,54.6,0,0,0,-0.17,-11.2,-1.2,-12.4,0
30265,2022,4437,Pascal Siakam,NA,PF,27,6,NBA,TOR,68,2578,20.3,0.565,0.181,0.314,5.1,20.1,12.2,23,1.6,1.6,11.6,25.8,4.9,3.2,8.1,0.151,2.7,0.8,3.5,3.6
30266,2022,4354,Pat Connaughton,NA,SG,29,7,NBA,MIL,65,1691,13.4,0.62,0.746,0.109,2.9,14,8.6,6.6,1.7,0.9,6.3,14,2.8,1.6,4.4,0.125,0.8,0.4,1.2,1.4
30267,2022,4124,Patrick Beverley,NA,PG,33,10,NBA,MIN,58,1476,14.8,0.539,0.555,0.305,4.4,13.2,8.7,24.5,2.2,3.4,12.9,16.1,2.3,1.7,4.1,0.132,0.6,2.1,2.7,1.7
30268,2022,4873,Patrick Williams,NA,PF,20,2,NBA,CHI,17,422,12.7,0.637,0.284,0.402,4.6,13.8,9.2,4.8,1,1.8,11.8,14.2,0.6,0.3,0.9,0.099,-0.9,-0.7,-1.5,0
30269,2022,3898,Patty Mills,NA,PG,33,13,NBA,BRK,81,2346,10.4,0.563,0.715,0.074,0.9,6.2,3.6,10.6,1.1,0.6,8.2,16.4,1.9,0.9,2.8,0.058,-0.3,-1.4,-1.7,0.2
30270,2022,3969,Paul George,NA,SF,31,12,NBA,LAC,31,1077,18.6,0.538,0.404,0.233,1.2,19.2,10.5,28.1,3,1,15.2,33.7,-0.6,1.9,1.3,0.057,1.7,1.9,3.6,1.5
30271,2022,3701,Paul Millsap,NA,PF,36,16,NBA,TOT,33,376,10.8,0.458,0.304,0.209,12.3,20.7,16.6,10.4,1.3,3.1,13.1,16.7,0,0.5,0.5,0.061,-3.7,0.3,-3.4,-0.1
30272,2022,3701,Paul Millsap,NA,PF,36,16,NBA,BRK,24,270,11.2,0.443,0.318,0.2,12,23.6,17.9,11.8,0.9,3.6,10.6,16.5,0.1,0.3,0.4,0.069,-3.6,0.5,-3.1,-0.1
30273,2022,3701,Paul Millsap,NA,PF,36,16,NBA,PHI,9,106,9.7,0.499,0.267,0.233,12.9,13.5,13.2,6.8,2.4,1.7,19.5,17.4,0,0.1,0.1,0.041,-4,-0.3,-4.3,-0.1
30274,2022,4874,Paul Reed,NA,C,22,2,NBA,PHI,38,302,21.4,0.568,0.083,0.146,16.6,17.4,17,8.3,5.5,4.2,8.9,16.7,0.6,0.7,1.3,0.212,-0.8,2.9,2.1,0.3
30275,2022,4779,Paul Watson,NA,SF,27,3,NBA,OKC,9,156,5.7,0.432,0.743,0.057,1.9,16.1,8.9,7.2,0.9,1.8,10,11,-0.1,0.1,0,0.001,-4.8,-0.6,-5.4,-0.1
30276,2022,4875,Payton Pritchard,NA,SG,24,2,NBA,BOS,71,1001,14.9,0.578,0.657,0.056,3.5,10.8,7.2,20.4,1.2,0.5,9.7,18.6,1.8,1.2,3.1,0.147,1.7,0.1,1.8,1
30277,2022,4999,Petr Cornelie,NA,PF,26,1,NBA,DEN,13,38,9.6,0.418,0.533,0.267,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24,-0.1,0,0,-0.015,-6.1,-2.7,-8.8,-0.1
30278,2022,4557,PJ Dozier,NA,SG,25,5,NBA,DEN,18,340,8.7,0.463,0.485,0.131,4.8,15.6,10.3,11.3,1.6,1.6,11,15.2,-0.1,0.4,0.3,0.038,-3,1,-2,0
30279,2022,4876,Precious Achiuwa,NA,C,22,2,NBA,TOR,73,1725,12.7,0.503,0.259,0.217,8.7,21.7,14.9,6.9,1.1,2.3,11.3,18.5,0.4,2.1,2.5,0.07,-2,-0.6,-2.6,-0.2
30280,2022,5000,Quentin Grimes,NA,SG,21,1,NBA,NYK,46,786,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3
30281,2022,4780,Quinndary Weatherspoon,NA,SG,25,3,NBA,GSW,11,73,12,0.647,0.238,0.238,3.1,17.4,10.5,10.1,0.7,1.3,11.5,15.7,0.1,0.1,0.2,0.148,-4.5,0.1,-4.4,0
30282,2022,4877,R.J. Hampton,NA,SG,20,2,NBA,ORL,64,1402,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4,-0.1,-4.1,-0.7
30283,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,TOT,39,697,10.9,0.496,0.5,0.148,2.4,14.4,8.5,33.1,2.1,0.8,26.6,16,-0.1,0.8,0.7,0.048,-2.4,0.7,-1.7,0.1
30284,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,LAL,18,289,6.5,0.383,0.423,0.028,3.7,14.5,9.1,29.9,2,1.5,32.1,15.7,-0.6,0.3,-0.3,-0.053,-4.8,0.3,-4.5,-0.2
30285,2022,3704,Rajon Rondo,NA,PG,35,16,NBA,CLE,21,408,13.9,0.567,0.552,0.229,1.4,14.3,8,35.3,2.2,0.2,22.7,16.2,0.5,0.5,1,0.119,-0.7,1,0.3,0.2
30286,2022,4358,Raul Neto,NA,PG,29,7,NBA,WAS,70,1372,12.4,0.538,0.272,0.245,1.1,9.6,5.4,22.9,2,0.2,13.9,18.4,0.7,0.8,1.5,0.053,-2.5,-0.5,-3,-0.4
30287,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,TOT,5,71,17.7,0.869,0.556,0.778,4.7,7.5,6.1,18.1,2.7,0,7.6,7.9,0.3,0.1,0.4,0.243,2.3,1.2,3.5,0.1
30288,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,DEN,3,29,13.6,0.798,1,2,4,11.2,7.7,16.7,1.7,0,0,5.7,0.1,0,0.1,0.213,0.6,1.3,1.9,0
30289,2022,4781,Rayjon Tucker,NA,SG,24,3,NBA,MIL,2,42,20.5,0.901,0.429,0.429,5.2,4.9,5.1,19.1,3.4,0,10.7,9.5,0.2,0,0.2,0.264,3.5,1.1,4.6,0.1
30290,2022,4194,Reggie Bullock,NA,SF,30,9,NBA,DAL,68,1902,9.2,0.558,0.782,0.096,1.9,12.2,7,6.1,1.1,0.7,7.1,13.3,1.2,2,3.2,0.08,-1.4,0,-1.4,0.3
30291,2022,4050,Reggie Jackson,NA,SG,31,11,NBA,LAC,75,2337,12.1,0.488,0.419,0.133,1.8,10.2,6.1,24.6,1.2,0.5,11.8,27.6,-1.7,2,0.4,0.008,-1.4,-1.6,-2.9,-0.6
30292,2022,4878,Reggie Perry,NA,PF,21,2,NBA,TOT,10,187,15.6,0.537,0.203,0.19,8.5,19.5,13.8,11.1,2.4,3.2,11.4,22.4,0.1,0.2,0.2,0.058,-3.1,-1,-4.1,-0.1
30293,2022,4878,Reggie Perry,NA,PF,21,2,NBA,POR,9,177,16.2,0.532,0.205,0.192,9,20,14.3,11.7,2.5,3.3,11.5,23.4,0,0.2,0.2,0.057,-2.8,-1,-3.8,-0.1
30294,2022,4878,Reggie Perry,NA,PF,21,2,NBA,IND,1,10,4.2,1,0,0,0,11.3,5.6,0,0,0,0,4.3,0,0,0,0.077,-7.7,-1.2,-8.9,0
30295,2022,4359,Richaun Holmes,NA,C,28,7,NBA,SAC,45,1074,17.8,0.689,0.017,0.3,9.3,22.9,16.1,6.8,0.8,3.3,14.2,15.8,2.4,0.9,3.2,0.145,-0.4,-0.1,-0.5,0.4
30296,2022,4051,Ricky Rubio,NA,PG,31,11,NBA,CLE,34,970,14,0.488,0.423,0.251,1.7,14.1,8,34.6,2.5,0.6,16.5,24.9,-0.1,1.4,1.3,0.064,-1,1.2,0.2,0.5
