,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1481,Tracy Murray,WAS,28.0,200.66,103.418976,UCLA,USA,1992,1,18,80,10.1,3.4,0.9,-3.5,0.039,0.134,0.19699999999999998,0.555,0.067,1999-00
1482,Tony Massenburg,HOU,32.0,205.74,113.398,Maryland,USA,1990,2,43,10,4.6,2.7,0.3,-3.4,0.07400000000000001,0.2,0.2,0.534,0.047,1999-00
1483,Shawn Marion,PHX,22.0,200.66,97.52228000000001,Nevada-Las Vegas,USA,1999,1,9,51,10.2,6.5,1.4,5.5,0.094,0.195,0.19399999999999998,0.511,0.08900000000000001,1999-00
1484,Shawn Kemp,CLE,30.0,208.28,127.00576000000001,Trinity Valley Community College,USA,1989,1,17,82,17.8,8.8,1.7,-2.3,0.10099999999999999,0.22399999999999998,0.298,0.508,0.098,1999-00
1485,Shawn Bradley,DAL,28.0,228.6,119.294696,Brigham Young,USA,1993,1,2,77,8.4,6.5,0.8,2.6,0.09300000000000001,0.179,0.165,0.521,0.049,1999-00
1486,Robert Pack,DAL,31.0,187.96,86.18248,Southern California,USA,Undrafted,Undrafted,Undrafted,29,8.9,1.4,5.8,-7.6,0.011000000000000001,0.055,0.217,0.49,0.36700000000000005,1999-00
1487,Robert Horry,LAL,29.0,208.28,106.59411999999999,Alabama,USA,1992,1,11,76,5.7,4.8,1.6,12.3,0.08800000000000001,0.14300000000000002,0.126,0.528,0.10300000000000001,1999-00
1488,Rik Smits,IND,33.0,223.52,120.20188,Marist,USA,1988,1,2,79,12.9,5.1,1.1,1.0,0.057,0.17800000000000002,0.265,0.518,0.079,1999-00
1489,Ricky Davis,CHH,20.0,200.66,89.357624,Iowa,USA,1998,1,21,48,4.7,1.7,1.3,-6.7,0.057999999999999996,0.10400000000000001,0.193,0.542,0.17600000000000002,1999-00
1490,Rick Hughes,DAL,26.0,205.74,106.59411999999999,Thomas More,USA,Undrafted,Undrafted,Undrafted,21,3.9,2.3,0.4,2.2,0.106,0.122,0.17800000000000002,0.491,0.057999999999999996,1999-00
1491,Rick Fox,LAL,30.0,200.66,109.769264,North Carolina,Canada,1991,1,24,82,6.5,2.4,1.7,8.3,0.046,0.098,0.183,0.502,0.14400000000000002,1999-00
1492,Rick Brunson,NYK,28.0,193.04,86.18248,Temple,USA,Undrafted,Undrafted,Undrafted,37,1.9,0.7,1.3,-9.3,0.013000000000000001,0.09300000000000001,0.17300000000000001,0.456,0.292,1999-00
1493,Richard Hamilton,WAS,22.0,198.12,83.91452,Connecticut,USA,1999,1,7,71,9.0,1.8,1.5,-3.9,0.031,0.079,0.243,0.48200000000000004,0.131,1999-00
1494,Rex Walters,MIA,30.0,193.04,86.18248,Kansas,USA,1993,1,16,33,2.8,1.1,2.0,-0.8,0.025,0.073,0.152,0.474,0.265,1999-00
1495,Rex Chapman,PHX,32.0,193.04,83.91452,Kentucky,USA,1988,1,8,53,6.6,1.5,1.2,-0.8,0.012,0.081,0.182,0.491,0.099,1999-00
1496,Reggie Miller,IND,34.0,200.66,83.91452,UCLA,USA,1987,1,11,81,18.1,3.0,2.3,4.6,0.019,0.068,0.205,0.603,0.099,1999-00
1497,Reggie Jordan,WAS,32.0,193.04,88.45044,New Mexico State,USA,Undrafted,Undrafted,Undrafted,36,1.1,1.1,0.9,4.7,0.076,0.102,0.14,0.349,0.213,1999-00
1498,Ray Allen,MIL,24.0,195.58,92.98635999999999,Connecticut,USA,1996,1,5,82,22.1,4.4,3.8,1.7,0.032,0.10400000000000001,0.254,0.57,0.166,1999-00
1499,Rasho Nesterovic,MIN,24.0,213.36,112.490816,None,Slovenia,1998,1,17,82,5.7,4.6,1.1,5.0,0.08900000000000001,0.16399999999999998,0.145,0.49200000000000005,0.075,1999-00
1500,Rasheed Wallace,POR,25.0,210.82,102.0582,North Carolina,USA,1995,1,4,81,16.4,7.0,1.8,9.5,0.057,0.172,0.21899999999999997,0.556,0.085,1999-00
1501,Rashard Lewis,SEA,20.0,208.28,97.52228000000001,None,USA,1998,2,32,82,8.2,4.1,0.9,1.6,0.086,0.146,0.192,0.5429999999999999,0.071,1999-00
1502,Randy Livingston,PHX,25.0,193.04,94.800728,Louisiana State,USA,1996,2,42,79,4.8,1.6,2.2,1.4,0.026000000000000002,0.109,0.203,0.47600000000000003,0.254,1999-00
1503,Randy Brown,CHI,32.0,187.96,86.636072,New Mexico State,USA,1991,2,31,59,6.4,2.4,3.4,-17.5,0.016,0.09300000000000001,0.163,0.402,0.22699999999999998,1999-00
1504,Randell Jackson,DAL,24.0,210.82,97.52228000000001,Florida State,USA,1999,Undrafted,Undrafted,1,0.0,0.0,0.0,60.4,0.0,0.0,0.0,0.0,0.0,1999-00
1505,Rafer Alston,MIL,23.0,187.96,77.56423199999999,Fresno State,USA,1998,2,39,27,2.2,0.9,2.6,-14.5,0.016,0.065,0.159,0.31,0.321,1999-00
1506,Raef LaFrentz,DEN,24.0,210.82,108.86208,Kansas,USA,1998,1,3,81,12.4,7.9,1.2,-2.4,0.075,0.21100000000000002,0.195,0.512,0.065,1999-00
1507,Quincy Lewis,UTA,23.0,200.66,97.52228000000001,Minnesota,USA,1999,1,19,74,3.8,1.5,0.5,-5.7,0.059000000000000004,0.087,0.187,0.441,0.08,1999-00
1508,Popeye Jones,DEN,30.0,203.2,113.398,Murray State,USA,1992,2,41,40,2.6,2.6,0.5,2.3,0.129,0.201,0.156,0.46299999999999997,0.087,1999-00
1509,Pete Chilcutt,LAC,31.0,208.28,111.13004,North Carolina,USA,1991,1,27,56,2.1,2.3,0.5,-13.7,0.081,0.159,0.111,0.46,0.07200000000000001,1999-00
1510,Pervis Ellison,BOS,33.0,205.74,95.25432,Louisville,USA,1989,1,1,30,1.8,2.2,0.4,-21.5,0.113,0.184,0.109,0.507,0.077,1999-00
1511,Peja Stojakovic,SAC,23.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,74,11.9,3.7,1.4,3.3,0.046,0.124,0.213,0.56,0.099,1999-00
1512,Paul Pierce,BOS,22.0,200.66,99.79024,Kansas,USA,1998,1,10,73,19.5,5.4,3.0,3.5,0.035,0.142,0.247,0.55,0.142,1999-00
1513,Robert Traylor,MIL,23.0,203.2,128.820128,Michigan,USA,1998,1,6,44,3.6,2.6,0.5,-5.2,0.129,0.179,0.17300000000000001,0.517,0.063,1999-00
1514,Rod Strickland,WAS,33.0,190.5,83.91452,DePaul,USA,1988,1,19,69,12.6,3.8,7.5,-6.2,0.038,0.098,0.218,0.485,0.377,1999-00
1515,Rodney Buford,MIA,22.0,195.58,85.728888,Creighton,USA,1999,2,53,34,4.3,1.4,0.6,-3.5,0.031,0.11699999999999999,0.20199999999999999,0.457,0.094,1999-00
1516,Rodney Rogers,PHX,29.0,200.66,115.66596000000001,Wake Forest,USA,1993,1,9,82,13.8,5.5,2.1,9.6,0.07,0.146,0.222,0.57,0.128,1999-00
1517,Shareef Abdur-Rahim,VAN,23.0,205.74,104.32616,California,USA,1996,1,3,82,20.3,10.1,3.3,-5.3,0.081,0.226,0.249,0.547,0.152,1999-00
1518,Shaquille O'Neal,LAL,28.0,215.9,142.88148,Louisiana State,USA,1992,1,1,79,29.7,13.6,3.8,11.0,0.11599999999999999,0.24600000000000002,0.313,0.578,0.184,1999-00
1519,Shandon Anderson,HOU,26.0,198.12,95.25432,Georgia,USA,1996,2,54,82,12.3,4.7,2.9,-2.3,0.039,0.11900000000000001,0.17600000000000002,0.5670000000000001,0.139,1999-00
1520,Shammond Williams,SEA,25.0,185.42,91.171992,North Carolina,USA,1998,2,34,43,5.2,1.2,1.8,-2.8,0.024,0.083,0.23600000000000002,0.455,0.24100000000000002,1999-00
1521,Sean Rooks,DAL,30.0,208.28,122.46983999999999,Arizona,USA,1992,2,30,71,4.4,3.5,1.0,-3.0,0.08800000000000001,0.179,0.172,0.48,0.099,1999-00
1522,Sean Marks,TOR,24.0,208.28,113.398,California,New Zealand,1998,2,44,5,1.6,0.4,0.0,-21.0,0.0,0.33299999999999996,0.293,0.515,0.0,1999-00
1523,Sean Elliott,SAS,32.0,203.2,99.79024,Arizona,USA,1989,1,3,19,6.0,2.5,1.5,10.6,0.02,0.11599999999999999,0.171,0.475,0.111,1999-00
1524,Scottie Pippen,POR,34.0,200.66,103.418976,Central Arkansas,USA,1987,1,5,82,12.5,6.3,5.0,7.5,0.051,0.162,0.195,0.5329999999999999,0.233,1999-00
1525,Scott Williams,MIL,32.0,208.28,104.32616,North Carolina,USA,Undrafted,Undrafted,Undrafted,68,7.6,6.6,0.4,0.0,0.138,0.218,0.163,0.539,0.027999999999999997,1999-00
1526,Scott Padgett,UTA,24.0,205.74,108.86208,Kentucky,USA,1999,1,28,47,2.6,1.9,0.5,-3.8,0.068,0.16899999999999998,0.184,0.395,0.092,1999-00
1527,Scott Burrell,NJN,29.0,200.66,98.88305600000001,Connecticut,USA,1993,1,20,74,6.1,3.5,1.0,3.1,0.053,0.168,0.163,0.511,0.08800000000000001,1999-00
1528,Scot Pollard,SAC,25.0,210.82,120.20188,Kansas,USA,1997,1,19,76,5.4,5.3,0.6,3.4,0.134,0.19699999999999998,0.128,0.584,0.048,1999-00
1529,Samaki Walker,SAS,24.0,205.74,117.93392,Louisville,USA,1996,1,9,71,5.1,3.8,0.5,2.5,0.09,0.218,0.19899999999999998,0.499,0.064,1999-00
1530,Pat Garrity,ORL,23.0,205.74,107.95489599999999,Notre Dame,USA,1998,1,19,82,8.2,2.6,0.7,-1.7,0.033,0.129,0.205,0.532,0.063,1999-00
1531,Sam Perkins,IND,39.0,205.74,117.93392,North Carolina,USA,1984,1,4,81,6.6,3.6,0.8,9.0,0.047,0.156,0.157,0.555,0.07,1999-00
1532,Sam Mack,GSW,30.0,200.66,99.79024,Houston,USA,Undrafted,Undrafted,Undrafted,23,5.0,1.7,1.0,-9.7,0.021,0.11,0.184,0.436,0.11599999999999999,1999-00
1533,Sam Jacobson,GSW,24.0,193.04,99.336648,Minnesota,USA,1998,1,26,52,4.9,1.4,0.6,-8.8,0.039,0.08199999999999999,0.16399999999999998,0.5539999999999999,0.077,1999-00
1534,Sam Cassell,MIL,30.0,190.5,83.91452,Florida State,USA,1993,1,24,81,18.6,3.7,9.0,2.4,0.027999999999999997,0.091,0.247,0.551,0.39899999999999997,1999-00
1535,Ryan Stack,CLE,24.0,210.82,97.52228000000001,South Carolina,USA,1998,2,48,25,2.1,1.8,0.2,-8.3,0.079,0.175,0.17,0.413,0.040999999999999995,1999-00
1536,Ryan Robertson,SAC,23.0,195.58,86.18248,Kansas,USA,1999,2,45,1,5.0,0.0,0.0,-33.4,0.0,0.0,0.11900000000000001,0.38799999999999996,0.0,1999-00
1537,Ryan Bowen,DEN,24.0,200.66,97.52228000000001,Iowa,USA,1998,2,55,52,2.5,2.2,0.4,-1.5,0.126,0.076,0.11,0.467,0.052000000000000005,1999-00
1538,Rusty LaRue,CHI,26.0,190.5,86.18248,Wake Forest,USA,Undrafted,Undrafted,Undrafted,4,9.3,2.5,2.8,-20.1,0.008,0.083,0.19,0.401,0.172,1999-00
1539,Ruben Patterson,SEA,24.0,198.12,102.965384,Cincinnati,USA,1998,2,31,81,11.6,5.4,1.6,1.9,0.115,0.114,0.2,0.5870000000000001,0.095,1999-00
1540,Roy Rogers,DEN,26.0,208.28,106.59411999999999,Alabama,USA,1996,1,22,40,2.2,2.0,0.2,-0.1,0.102,0.147,0.138,0.42,0.04,1999-00
1541,Roshown McLeod,ATL,24.0,203.2,100.243832,Duke,USA,1998,1,20,44,7.2,3.1,1.2,-8.5,0.052000000000000005,0.12,0.214,0.43799999999999994,0.102,1999-00
1542,Ron Mercer,ORL,24.0,200.66,95.25432,Kentucky,USA,1997,1,6,68,16.9,3.7,2.3,0.4,0.03,0.086,0.247,0.479,0.11,1999-00
1543,Ron Harper,LAL,36.0,198.12,97.52228000000001,Miami (OH),USA,1986,1,8,80,7.0,4.2,3.4,7.6,0.051,0.128,0.157,0.46799999999999997,0.18899999999999997,1999-00
1544,Rodrick Rhodes,DAL,26.0,198.12,102.0582,Southern California,USA,1997,1,24,1,0.0,1.0,0.0,-91.2,0.091,0.0,0.23800000000000002,0.0,0.0,1999-00
1545,Sam Mitchell,MIN,36.0,200.66,97.52228000000001,Mercer,USA,1985,3,54,66,6.5,2.1,1.7,-2.6,0.026000000000000002,0.105,0.171,0.513,0.141,1999-00
1546,Jermaine O'Neal,POR,21.0,210.82,102.511792,None,USA,1996,1,17,70,3.9,3.3,0.3,2.9,0.13699999999999998,0.17300000000000001,0.16699999999999998,0.515,0.036000000000000004,1999-00
1547,Todd MacCulloch,PHI,24.0,213.36,127.00576000000001,Washington,Canada,1999,2,47,56,3.7,2.6,0.2,0.0,0.099,0.201,0.168,0.557,0.04,1999-00
1548,Jason Williams,SAC,24.0,185.42,86.18248,Florida,USA,1998,1,7,81,12.3,2.8,7.3,0.4,0.008,0.077,0.19899999999999998,0.47700000000000004,0.297,1999-00
1549,Derek Fisher,LAL,25.0,185.42,90.7184,Arkansas-Little Rock,USA,1996,1,24,78,6.3,1.8,2.8,13.4,0.013000000000000001,0.07,0.153,0.449,0.17600000000000002,1999-00
1550,Derek Hood,CHH,23.0,203.2,104.32616,Arkansas,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,0.0,-87.9,0.0,0.5,0.244,0.0,0.0,1999-00
1551,Derek Strong,ORL,32.0,205.74,108.86208,Xavier,USA,1990,2,47,20,2.7,2.2,0.2,-8.3,0.076,0.23600000000000002,0.177,0.499,0.04,1999-00
1552,Derrick Coleman,CHH,33.0,208.28,122.46983999999999,Syracuse,USA,1990,1,1,74,16.7,8.5,2.4,1.2,0.061,0.233,0.253,0.541,0.13699999999999998,1999-00
1553,Derrick Dial,SAS,24.0,193.04,83.46092800000001,Eastern Michigan,USA,1998,2,52,8,5.0,3.3,0.6,10.3,0.156,0.15,0.256,0.415,0.08900000000000001,1999-00
1554,Derrick McKey,IND,33.0,208.28,109.315672,Alabama,USA,1987,1,9,32,4.3,4.2,1.1,6.0,0.057999999999999996,0.17800000000000002,0.115,0.524,0.09,1999-00
1555,Detlef Schrempf,POR,37.0,208.28,106.59411999999999,Washington,USA,1985,1,8,77,7.5,4.3,2.6,7.0,0.061,0.168,0.17600000000000002,0.544,0.192,1999-00
1556,Devean George,LAL,22.0,203.2,99.79024,Augsburg,USA,1999,1,23,49,3.2,1.5,0.2,4.1,0.08800000000000001,0.135,0.22699999999999998,0.478,0.061,1999-00
1557,Devin Gray,HOU,28.0,200.66,108.86208,Clemson,USA,1995,Undrafted,Undrafted,21,2.3,1.2,0.2,-7.1,0.096,0.132,0.18,0.49200000000000005,0.069,1999-00
1558,Dickey Simpkins,CHI,28.0,205.74,115.66596000000001,Providence,USA,1994,1,21,69,4.2,5.4,1.4,-12.1,0.085,0.177,0.128,0.439,0.105,1999-00
1559,Dikembe Mutombo,ATL,34.0,218.44,118.38751200000002,Georgetown,Congo,1991,1,4,82,11.5,14.1,1.3,-2.5,0.114,0.308,0.141,0.621,0.054000000000000006,1999-00
1560,Dion Glover,ATL,21.0,195.58,103.418976,Georgia Tech,USA,1999,1,20,30,6.5,1.3,0.9,-13.9,0.037000000000000005,0.059000000000000004,0.22399999999999998,0.483,0.10800000000000001,1999-00
1561,Dirk Nowitzki,DAL,22.0,213.36,107.501304,None,Germany,1998,1,9,82,17.5,6.5,2.5,0.5,0.038,0.156,0.212,0.564,0.107,1999-00
1562,Don MacLean,PHX,30.0,208.28,106.59411999999999,UCLA,USA,1992,1,19,16,2.6,1.4,0.5,-8.5,0.043,0.138,0.179,0.40700000000000003,0.1,1999-00
1563,Don Reid,WAS,26.0,203.2,113.398,Georgetown,USA,1995,2,58,38,3.8,2.7,0.3,0.1,0.068,0.17300000000000001,0.135,0.5670000000000001,0.034,1999-00
1564,Donny Marshall,CLE,27.0,200.66,104.32616,Connecticut,USA,1995,2,39,6,1.8,0.2,0.0,1.6,0.0,0.028999999999999998,0.203,0.40299999999999997,0.0,1999-00
1565,Donyell Marshall,GSW,27.0,205.74,104.32616,Connecticut,USA,1994,1,4,64,14.2,10.0,2.6,-10.4,0.09,0.231,0.22,0.478,0.13699999999999998,1999-00
1566,Doug Christie,TOR,30.0,198.12,92.98635999999999,Pepperdine,USA,1992,1,17,73,12.4,3.9,4.4,0.3,0.03,0.11199999999999999,0.19399999999999998,0.526,0.22699999999999998,1999-00
1567,Doug Overton,BOS,30.0,190.5,86.18248,La Salle,USA,1991,2,40,48,3.2,0.7,1.1,-2.9,0.035,0.05,0.185,0.466,0.205,1999-00
1568,Doug West,VAN,33.0,198.12,99.79024,Villanova,USA,1989,2,38,38,4.0,1.9,1.1,3.2,0.038,0.109,0.14400000000000002,0.467,0.12300000000000001,1999-00
1569,Drew Barry,ATL,27.0,195.58,86.636072,Georgia Tech,USA,1996,2,57,16,2.6,0.8,2.1,-9.6,0.0,0.078,0.132,0.5820000000000001,0.33,1999-00
1570,Duane Causwell,MIA,32.0,213.36,115.66596000000001,Temple,USA,1990,1,18,25,2.6,1.9,0.1,-14.9,0.064,0.2,0.154,0.614,0.017,1999-00
1571,Earl Boykins,CLE,24.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,26,5.3,1.0,1.8,-11.8,0.046,0.076,0.245,0.547,0.345,1999-00
1572,Eddie Jones,CHH,28.0,198.12,90.7184,Temple,USA,1994,1,10,72,20.1,4.8,4.2,6.3,0.033,0.10300000000000001,0.23600000000000002,0.555,0.191,1999-00
1573,Eddie Robinson,CHH,24.0,205.74,95.25432,Central Oklahoma,USA,Undrafted,Undrafted,Undrafted,67,7.0,2.7,0.5,6.1,0.059000000000000004,0.127,0.18100000000000002,0.569,0.048,1999-00
1574,Derek Anderson,LAC,25.0,195.58,88.45044,Kentucky,USA,1997,1,13,64,16.9,4.0,3.4,-13.3,0.04,0.098,0.235,0.542,0.179,1999-00
1575,Dennis Scott,VAN,31.0,203.2,103.872568,Georgia Tech,USA,1990,1,4,66,5.6,1.6,1.0,-6.5,0.015,0.091,0.14,0.515,0.08900000000000001,1999-00
1576,Dennis Rodman,DAL,39.0,200.66,95.25432,Southeastern Oklahoma State,USA,1986,2,27,12,2.8,14.3,1.2,-7.1,0.136,0.35100000000000003,0.064,0.457,0.046,1999-00
1577,Dell Curry,TOR,36.0,195.58,92.98635999999999,Virginia Tech,USA,1986,1,15,67,7.6,1.5,1.3,-1.3,0.011000000000000001,0.099,0.207,0.542,0.141,1999-00
1578,Clifford Robinson,PHX,33.0,208.28,102.0582,Connecticut,USA,1989,2,36,80,18.5,4.5,2.8,4.6,0.042,0.096,0.22899999999999998,0.564,0.134,1999-00
1579,Corey Benjamin,CHI,22.0,198.12,92.98635999999999,Oregon State,USA,1998,1,28,48,7.7,1.8,1.1,-11.2,0.027999999999999997,0.094,0.245,0.479,0.129,1999-00
1580,Corey Maggette,ORL,20.0,198.12,98.88305600000001,Duke,USA,1999,1,13,77,8.4,3.9,0.8,-1.6,0.10099999999999999,0.14400000000000002,0.22399999999999998,0.5529999999999999,0.071,1999-00
1581,Corie Blount,PHX,31.0,208.28,109.769264,Cincinnati,USA,1993,1,25,38,2.8,3.0,0.3,5.8,0.129,0.161,0.129,0.517,0.032,1999-00
1582,Corliss Williamson,SAC,26.0,200.66,111.13004,Arkansas,USA,1995,1,13,76,10.3,3.8,1.1,-1.4,0.073,0.10099999999999999,0.19699999999999998,0.5489999999999999,0.069,1999-00
1583,Cory Alexander,DEN,27.0,185.42,86.18248,Virginia,USA,1995,1,29,29,2.8,1.4,2.0,-3.9,0.026000000000000002,0.111,0.183,0.381,0.305,1999-00
1584,Cuttino Mobley,HOU,24.0,193.04,86.18248,Rhode Island,USA,1998,2,41,81,15.8,3.6,2.6,-1.6,0.027999999999999997,0.099,0.24,0.545,0.14800000000000002,1999-00
1585,Dale Davis,IND,31.0,210.82,104.32616,Clemson,USA,1991,1,13,74,10.0,9.9,0.9,4.7,0.138,0.235,0.166,0.537,0.046,1999-00
1586,Dale Ellis,CHH,39.0,200.66,92.98635999999999,Tennessee,USA,1983,1,9,42,4.2,1.3,0.3,4.8,0.027000000000000003,0.091,0.14800000000000002,0.54,0.038,1999-00
1587,Damon Jones,DAL,23.0,190.5,83.91452,Houston,USA,Undrafted,Undrafted,Undrafted,55,4.2,1.0,1.7,-7.8,0.019,0.079,0.18600000000000003,0.508,0.242,1999-00
1588,Damon Stoudamire,POR,26.0,177.8,77.56423199999999,Arizona,USA,1995,1,7,78,12.5,3.1,5.2,7.4,0.031,0.085,0.212,0.508,0.26899999999999996,1999-00
1589,Dan Majerle,MIA,34.0,198.12,100.697424,Central Michigan,USA,1988,1,14,69,7.3,4.8,3.0,5.6,0.013999999999999999,0.146,0.10400000000000001,0.5589999999999999,0.131,1999-00
1590,Elden Campbell,CHH,31.0,213.36,115.66596000000001,Clemson,USA,1990,1,27,78,12.7,7.6,1.7,2.7,0.076,0.187,0.2,0.5,0.087,1999-00
1591,Dana Barros,BOS,33.0,180.34,73.935496,Boston College,USA,1989,1,16,72,7.2,1.4,1.8,-6.0,0.013000000000000001,0.092,0.20199999999999999,0.552,0.203,1999-00
1592,Danny Fortson,BOS,24.0,200.66,117.93392,Cincinnati,USA,1997,1,10,55,7.6,6.7,0.5,-1.7,0.17600000000000002,0.33899999999999997,0.20199999999999999,0.602,0.057999999999999996,1999-00
1593,Danny Manning,MIL,34.0,208.28,110.676448,Kansas,USA,1988,1,1,72,4.6,2.9,1.0,-2.0,0.051,0.157,0.162,0.46,0.096,1999-00
1594,Darrell Armstrong,ORL,32.0,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,82,16.2,3.3,6.1,0.4,0.027000000000000003,0.085,0.235,0.542,0.309,1999-00
1595,Darrick Martin,SAC,29.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,71,5.7,0.6,1.7,1.9,0.009000000000000001,0.045,0.228,0.5,0.225,1999-00
1596,Darvin Ham,MIL,26.0,200.66,104.32616,Texas Tech,USA,Undrafted,Undrafted,Undrafted,35,5.1,4.9,1.2,4.9,0.12300000000000001,0.126,0.106,0.545,0.07400000000000001,1999-00
1597,David Robinson,SAS,34.0,215.9,113.398,Navy,USA,1987,1,1,80,17.8,9.6,1.8,8.5,0.091,0.251,0.26,0.568,0.10099999999999999,1999-00
1598,David Wesley,CHH,29.0,185.42,91.625584,Baylor,USA,Undrafted,Undrafted,Undrafted,82,13.6,2.7,5.6,1.8,0.016,0.073,0.20199999999999999,0.519,0.284,1999-00
1599,David Wingate,NYK,36.0,195.58,83.91452,Georgetown,USA,1986,2,44,7,0.3,0.3,0.4,-29.0,0.033,0.031,0.145,0.111,0.188,1999-00
1600,DeMarco Johnson,NYK,24.0,205.74,111.13004,North Carolina-Charlotte,USA,1998,2,38,5,1.2,1.4,0.0,-0.3,0.09699999999999999,0.105,0.154,0.33299999999999996,0.0,1999-00
1601,Dean Garrett,MIN,33.0,210.82,113.398,Indiana,USA,1988,2,38,56,2.0,2.5,0.3,3.1,0.077,0.183,0.105,0.47700000000000004,0.043,1999-00
1602,Dedric Willoughby,CHI,26.0,190.5,81.64656,Iowa State,USA,Undrafted,Undrafted,Undrafted,25,7.6,2.0,2.6,-6.0,0.024,0.09699999999999999,0.204,0.47200000000000003,0.225,1999-00
1603,Dee Brown,TOR,31.0,187.96,92.98635999999999,Jacksonville,USA,1990,1,19,38,6.9,1.4,2.3,-1.2,0.013999999999999999,0.075,0.19699999999999998,0.498,0.214,1999-00
1604,Danny Ferry,CLE,33.0,208.28,106.59411999999999,Duke,USA,1989,1,2,63,7.3,3.8,1.1,-0.6,0.048,0.156,0.153,0.5710000000000001,0.081,1999-00
1605,Clar. Weatherspoon,MIA,29.0,200.66,120.20188,Southern Mississippi,USA,1992,1,9,78,7.2,5.8,1.2,3.3,0.1,0.223,0.177,0.5660000000000001,0.1,1999-00
1606,Eldridge Recasner,CHH,32.0,193.04,86.18248,Washington,USA,1992,Undrafted,Undrafted,7,1.0,0.6,0.7,-13.6,0.0,0.11800000000000001,0.10300000000000001,0.5,0.278,1999-00
1607,Elton Brand,CHI,21.0,203.2,117.93392,Duke,USA,1999,1,1,81,20.1,10.0,1.9,-12.8,0.131,0.184,0.26899999999999996,0.528,0.11800000000000001,1999-00
1608,Harold Jamison,MIA,23.0,203.2,117.93392,Clemson,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.8,0.3,-14.6,0.203,0.081,0.18600000000000003,0.322,0.1,1999-00
1609,Haywoode Workman,TOR,34.0,187.96,81.64656,Oral Roberts,USA,1989,2,49,36,2.4,0.7,1.7,-9.0,0.003,0.086,0.147,0.445,0.272,1999-00
1610,Hersey Hawkins,CHI,33.0,190.5,90.7184,Bradley,USA,1988,1,6,61,7.9,2.9,2.2,-14.3,0.022000000000000002,0.10300000000000001,0.15,0.562,0.154,1999-00
1611,Horace Grant,SEA,34.0,208.28,111.13004,Clemson,USA,1987,1,10,76,8.1,7.8,2.5,1.8,0.068,0.175,0.11699999999999999,0.47200000000000003,0.10099999999999999,1999-00
1612,Howard Eisley,UTA,27.0,187.96,81.64656,Boston College,USA,1994,2,30,82,8.6,2.1,4.2,-1.0,0.013999999999999999,0.083,0.19,0.49200000000000005,0.28600000000000003,1999-00
1613,Hubert Davis,DAL,30.0,195.58,83.007336,North Carolina,USA,1992,1,20,79,7.4,1.7,1.8,-4.3,0.01,0.071,0.138,0.585,0.113,1999-00
1614,Ike Austin,WAS,30.0,208.28,122.46983999999999,Arizona State,USA,1991,2,48,59,6.7,4.8,1.3,-8.2,0.062,0.21600000000000003,0.19899999999999998,0.48100000000000004,0.10400000000000001,1999-00
1615,Ira Bowman,PHI,27.0,195.58,88.45044,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,11,0.5,0.2,0.1,-32.1,0.0,0.095,0.109,0.868,0.125,1999-00
1616,Isaiah Rider,ATL,29.0,195.58,97.52228000000001,Nevada-Las Vegas,USA,1993,1,5,60,19.3,4.3,3.7,-1.3,0.033,0.099,0.289,0.488,0.18600000000000003,1999-00
1617,J.R. Reid,MIL,32.0,205.74,112.037224,North Carolina,USA,1989,1,5,34,4.4,3.4,0.5,-3.8,0.057,0.17,0.131,0.495,0.044000000000000004,1999-00
1618,Jacque Vaughn,UTA,25.0,185.42,86.18248,Kansas,USA,1997,1,27,78,3.7,0.8,1.6,-5.1,0.015,0.07400000000000001,0.201,0.489,0.247,1999-00
1619,Jahidi White,WAS,24.0,205.74,131.54168,Georgetown,USA,1998,2,43,80,7.1,6.9,0.2,-3.4,0.152,0.261,0.184,0.524,0.015,1999-00
1620,Jalen Rose,IND,27.0,203.2,95.25432,Michigan,USA,1994,1,13,80,18.2,4.8,4.0,4.5,0.016,0.12300000000000001,0.23199999999999998,0.547,0.18,1999-00
1621,Jamal Mashburn,MIA,27.0,203.2,109.315672,Kentucky,USA,1993,1,4,76,17.5,5.0,3.9,6.6,0.027999999999999997,0.125,0.23800000000000002,0.526,0.17800000000000002,1999-00
1622,James Posey,DEN,23.0,203.2,97.52228000000001,Xavier,USA,1999,1,18,81,8.2,3.9,1.8,-1.6,0.045,0.125,0.14800000000000002,0.55,0.106,1999-00
1623,Jamie Feick,NJN,25.0,203.2,115.66596000000001,Michigan State,USA,1996,2,48,81,5.7,9.3,0.8,-1.1,0.126,0.256,0.107,0.47700000000000004,0.046,1999-00
1624,Jaren Jackson,SAS,32.0,198.12,102.0582,Georgetown,USA,Undrafted,Undrafted,Undrafted,81,6.3,2.2,1.5,4.3,0.023,0.098,0.155,0.503,0.11199999999999999,1999-00
