date,time,temperature_fahrenheit,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip._in,condition
1/17/2023,11:00:00,66,57,73,NNW,5,0,30,0,Haze
1/17/2023,11:30:00,68,57,68,N,5,0,30,0,Haze
1/17/2023,12:00:00,70,59,68,NNW,5,0,29.97,0,Haze
1/17/2023,12:30:00,70,59,68,NNW,9,0,29.97,0,Haze
1/17/2023,13:00:00,70,57,64,CALM,0,0,29.94,0,Haze
1/17/2023,13:30:00,72,59,64,NNW,7,0,29.94,0,Haze
1/17/2023,14:00:00,73,59,61,WNW,8,0,29.92,0,Haze
1/17/2023,14:30:00,75,61,61,W,1,0,29.92,0,Haze
1/17/2023,15:00:00,75,59,57,W,9,0,29.92,0,Haze
1/17/2023,15:30:00,75,59,57,W,5,0,29.92,0,Haze
1/17/2023,16:00:00,75,57,53,WNW,5,0,29.92,0,Haze
1/17/2023,16:30:00,73,57,57,W,1,0,29.92,0,Haze
1/17/2023,17:00:00,73,57,57,W,1,0,29.92,0,Haze
1/17/2023,17:30:00,73,57,57,W,6,0,29.92,0,Haze
1/17/2023,18:00:00,72,57,60,WNW,6,0,29.92,0,Haze
1/17/2023,18:30:00,70,55,60,W,3,0,29.94,0,Haze
1/17/2023,19:00:00,70,57,64,CALM,0,0,29.94,0,Haze
1/17/2023,19:30:00,68,55,64,CALM,0,0,29.97,0,Haze
1/17/2023,20:00:00,68,55,64,WNW,6,0,29.97,0,Haze
1/17/2023,20:30:00,68,54,60,NW,6,0,29.97,0,Haze
1/17/2023,21:00:00,68,54,60,WNW,5,0,30,0,Haze
1/17/2023,21:30:00,66,54,64,W,3,0,30,0,Haze
1/17/2023,22:00:00,66,54,64,CALM,0,0,30,0,Haze
1/17/2023,22:30:00,66,54,64,CALM,0,0,30,0,Haze
1/17/2023,23:00:00,66,54,64,WNW,3,0,30,0,Haze
1/17/2023,23:30:00,64,54,68,W,3,0,30,0,Haze
1/18/2023,0:00:00,64,54,68,NW,5,0,30,0,Haze
1/18/2023,0:30:00,63,54,72,NNW,6,0,30,0,Haze
1/18/2023,1:00:00,63,54,72,N,7,0,30,0,Haze
1/18/2023,1:30:00,63,54,72,N,6,0,30,0,Haze
1/18/2023,2:00:00,63,54,72,N,7,0,30,0,Haze
1/18/2023,2:30:00,61,52,72,CALM,0,0,30,0,Haze
1/18/2023,3:00:00,61,52,72,NNE,7,0,30,0,Haze
1/18/2023,3:30:00,61,54,77,NNE,7,0,29.97,0,Haze
1/18/2023,4:00:00,61,54,77,NNE,3,0,29.97,0,Haze
1/18/2023,4:30:00,61,54,77,NNE,3,0,30,0,Haze
1/18/2023,5:00:00,59,52,77,CALM,0,0,30,0,Haze
1/18/2023,5:30:00,59,52,77,CALM,0,0,30,0,Haze
1/18/2023,6:00:00,57,52,82,CALM,0,0,30.03,0,Haze
1/18/2023,6:30:00,57,52,82,CALM,0,0,30.03,0,Haze
1/18/2023,7:00:00,57,52,82,NE,3,0,30.03,0,Fog
1/18/2023,7:30:00,59,54,82,NNE,3,0,30.06,0,Fog
1/18/2023,8:00:00,59,54,82,NNE,5,0,30.06,0,Fog
1/18/2023,8:30:00,61,54,77,ENE,6,0,30.06,0,Fog
1/18/2023,9:00:00,61,57,88,NE,6,0,30.09,0,Fog
1/18/2023,9:30:00,66,59,78,NNE,5,0,30.09,0,Fog
1/18/2023,10:00:00,68,59,73,NNE,6,0,30.09,0,Haze
1/18/2023,10:30:00,70,59,68,NE,8,0,30.09,0,Haze
1/18/2023,11:00:00,72,61,69,NE,3,0,30.09,0,Haze
1/18/2023,11:30:00,73,61,65,ENE,7,0,30.06,0,Haze
1/18/2023,12:00:00,73,61,65,ENE,7,0,30.06,0,Haze
1/18/2023,12:30:00,75,61,61,NE,6,0,30.03,0,Haze
1/18/2023,13:00:00,77,63,61,N,3,0,30,0,Haze
1/18/2023,13:30:00,77,61,57,ENE,3,0,30,0,Haze
1/18/2023,14:00:00,77,59,54,ENE,5,0,29.97,0,Haze
1/18/2023,14:30:00,77,57,50,CALM,0,0,29.97,0,Haze
1/18/2023,15:00:00,77,57,50,CALM,0,0,29.97,0,Haze
1/18/2023,15:30:00,77,57,50,CALM,0,0,29.97,0,Haze
1/18/2023,16:00:00,75,55,50,CALM,0,0,29.97,0,Haze
1/18/2023,16:30:00,73,54,50,CALM,0,0,29.94,0,Haze
1/18/2023,17:00:00,73,55,53,CALM,0,0,29.94,0,Haze
1/18/2023,17:30:00,72,55,57,CALM,0,0,29.97,0,Haze
1/18/2023,18:30:00,68,54,60,CALM,0,0,30,0,Haze
1/18/2023,19:00:00,66,54,64,CALM,0,0,30,0,Haze
1/18/2023,19:30:00,66,54,64,CALM,0,0,30.03,0,Haze
1/18/2023,20:00:00,66,54,64,CALM,0,0,30.03,0,Haze
1/18/2023,20:30:00,66,55,68,CALM,0,0,30.03,0,Haze
1/18/2023,21:00:00,66,55,68,CALM,0,0,30.06,0,Haze
1/18/2023,21:30:00,64,54,68,CALM,0,0,30.06,0,Haze
1/18/2023,22:00:00,63,54,72,CALM,0,0,30.06,0,Haze
1/18/2023,22:30:00,63,54,72,N,5,0,30.06,0,Haze
1/18/2023,23:00:00,63,54,72,N,6,0,30.06,0,Haze
1/18/2023,23:30:00,63,54,72,N,7,0,30.06,0,Haze
1/19/2023,0:00:00,63,54,72,N,6,0,30.06,0,Haze
1/19/2023,0:30:00,63,54,72,NNW,3,0,30.06,0,Haze
1/19/2023,1:00:00,63,54,72,N,3,0,30.03,0,Haze
1/19/2023,1:30:00,63,54,72,WNW,3,0,30.03,0,Haze
1/19/2023,2:00:00,63,54,72,CALM,0,0,30.03,0,Haze
1/19/2023,2:30:00,61,52,72,N,3,0,30.03,0,Haze
1/19/2023,3:00:00,61,52,72,N,3,0,30,0,Haze
1/19/2023,3:30:00,61,52,72,N,3,0,30,0,Haze
1/19/2023,4:00:00,61,54,77,N,3,0,30,0,Haze
1/19/2023,4:30:00,59,52,77,N,5,0,30,0,Haze
1/19/2023,5:00:00,57,50,77,N,3,0,30,0,Haze
1/19/2023,5:30:00,57,50,77,CALM,0,0,30,0,Haze
1/19/2023,6:00:00,57,52,82,CALM,0,0,30.03,0,Fog
1/19/2023,6:30:00,57,52,82,CALM,0,0,30.03,0,Fog
1/19/2023,7:00:00,55,50,82,CALM,0,0,30.06,0,Fog
1/19/2023,7:30:00,55,50,82,CALM,0,0,30.06,0,Fog
1/19/2023,8:00:00,57,52,82,CALM,0,0,30.09,0,Fog
1/19/2023,8:30:00,61,55,82,N,3,0,30.09,0,Fog
1/19/2023,9:00:00,64,57,77,N,3,0,30.09,0,Fog
1/19/2023,9:30:00,68,61,78,NNE,3,0,30.09,0,Fog
1/19/2023,10:00:00,70,63,78,N,5,0,30.09,0,Fog
1/19/2023,10:30:00,70,59,68,NNW,7,0,30.09,0,Haze
1/19/2023,11:00:00,72,59,64,NW,7,0,30.09,0,Haze
1/19/2023,11:30:00,73,59,61,NW,7,0,30.06,0,Haze
1/19/2023,12:00:00,73,55,53,NW,6,0,30.06,0,Haze
1/19/2023,12:30:00,75,55,50,NW,7,0,30.06,0,Haze
1/19/2023,13:00:00,75,54,47,NW,8,0,30,0,Haze
1/19/2023,13:30:00,75,52,44,NW,9,0,30,0,Haze
1/19/2023,14:00:00,75,50,41,N,9,0,29.97,0,Haze
1/19/2023,14:30:00,77,54,44,NNW,5,0,29.97,0,Haze
1/19/2023,15:00:00,77,52,41,W,1,0,29.97,0,Haze
1/19/2023,15:30:00,77,52,41,WNW,7,0,29.94,0,Haze
1/19/2023,16:00:00,77,52,41,NW,6,0,29.94,0,Haze
1/19/2023,16:30:00,77,52,41,WNW,6,0,29.94,0,Haze
1/19/2023,17:00:00,75,52,44,W,6,0,29.94,0,Haze
1/19/2023,17:30:00,75,52,44,W,5,0,29.94,0,Haze
1/19/2023,18:00:00,73,52,47,WNW,3,0,29.94,0,Haze
1/19/2023,18:30:00,73,54,50,CALM,0,0,29.97,0,Haze
1/19/2023,19:00:00,72,54,53,CALM,0,0,29.97,0,Haze
1/19/2023,19:30:00,70,54,56,CALM,0,0,29.97,0,Haze
1/19/2023,20:00:00,68,52,56,CALM,0,0,30,0,Haze
1/19/2023,20:30:00,68,54,60,W,5,0,30,0,Haze
1/19/2023,21:00:00,66,54,64,CALM,0,0,30,0,Haze
1/19/2023,21:30:00,66,54,64,CALM,0,0,30.03,0,Haze
1/19/2023,22:00:00,66,54,64,CALM,0,0,30.03,0,Haze
1/19/2023,22:30:00,66,54,64,CALM,0,0,30.03,0,Haze
1/19/2023,23:00:00,64,54,68,CALM,0,0,30.03,0,Haze
1/19/2023,23:30:00,64,54,68,CALM,0,0,30.03,0,Haze
1/20/2023,0:00:00,64,54,68,CALM,0,0,30,0,Haze
1/20/2023,0:30:00,64,54,68,CALM,0,0,30,0,Haze
1/20/2023,1:00:00,64,54,68,CALM,0,0,30,0,Haze
1/20/2023,1:30:00,64,54,68,CALM,0,0,30,0,Haze
1/20/2023,2:00:00,64,54,68,CALM,0,0,29.97,0,Haze
1/20/2023,2:30:00,64,54,68,CALM,0,0,29.97,0,Haze
1/20/2023,3:00:00,64,54,68,CALM,0,0,29.97,0,Haze
1/20/2023,3:30:00,64,55,73,WNW,6,0,29.97,0,Haze
1/20/2023,4:00:00,63,54,72,WNW,5,0,29.94,0,Haze
1/20/2023,4:30:00,63,54,72,CALM,0,0,29.94,0,Haze
1/20/2023,5:00:00,61,54,77,CALM,0,0,29.94,0,Haze
1/20/2023,5:30:00,61,54,77,CALM,0,0,29.97,0,Haze
1/20/2023,6:00:00,59,52,77,CALM,0,0,29.97,0,Haze
1/20/2023,6:30:00,59,52,77,CALM,0,0,29.97,0,Fog
1/20/2023,7:00:00,59,54,82,CALM,0,0,30,0,Fog
1/20/2023,7:30:00,61,55,82,CALM,0,0,30,0,Fog
1/20/2023,8:00:00,61,55,82,CALM,0,0,30.03,0,Fog
1/20/2023,8:30:00,63,57,82,CALM,0,0,30.06,0,Fog
1/20/2023,9:00:00,64,57,77,CALM,0,0,30.06,0,Fog
1/20/2023,9:30:00,66,59,78,N,6,0,30.06,0,Fog
1/20/2023,10:00:00,68,59,73,NE,5,0,30.06,0,Haze
1/20/2023,10:30:00,70,59,68,NNE,5,0,30.06,0,Haze
1/20/2023,11:00:00,72,59,64,NE,6,0,30.06,0,Haze
1/20/2023,11:30:00,73,61,65,N,3,0,30.03,0,Haze
1/20/2023,12:00:00,73,61,65,NNW,3,0,30.03,0,Haze
1/20/2023,12:30:00,73,57,57,NW,6,0,30,0,Haze
1/20/2023,13:00:00,75,57,53,WNW,6,0,30,0,Haze
1/20/2023,13:30:00,75,55,50,WNW,6,0,29.97,0,Haze
1/20/2023,14:00:00,77,57,50,NW,5,0,29.97,0,Haze
1/20/2023,14:30:00,77,55,47,W,7,0,29.94,0,Haze
1/20/2023,15:00:00,77,52,41,NW,6,0,29.94,0,Haze
1/20/2023,15:30:00,77,50,39,NW,6,0,29.94,0,Haze
1/20/2023,16:00:00,77,50,39,NW,7,0,29.94,0,Haze
1/20/2023,16:30:00,75,48,38,NW,9,0,29.94,0,Haze
1/20/2023,17:00:00,75,50,41,W,6,0,29.94,0,Haze
1/20/2023,17:30:00,73,50,44,W,5,0,29.94,0,Haze
1/20/2023,18:00:00,73,54,50,WNW,6,0,29.94,0,Haze
1/20/2023,18:30:00,72,54,53,WNW,3,0,29.94,0,Haze
1/20/2023,19:00:00,70,54,56,WNW,3,0,29.94,0,Haze
1/20/2023,19:30:00,70,55,60,CALM,0,0,29.97,0,Haze
1/20/2023,20:00:00,70,55,60,CALM,0,0,29.97,0,Haze
1/20/2023,20:30:00,70,57,64,CALM,0,0,29.97,0,Haze
1/20/2023,21:00:00,70,57,64,CALM,0,0,30,0,Haze
1/20/2023,21:30:00,68,55,64,CALM,0,0,30,0,Haze
1/20/2023,22:00:00,68,57,68,CALM,0,0,30,0,Haze
1/20/2023,22:30:00,66,55,68,CALM,0,0,30,0,Haze
1/20/2023,23:00:00,66,57,73,CALM,0,0,30,0,Haze
1/20/2023,23:30:00,66,57,73,NW,5,0,29.97,0,Haze
1/21/2023,0:00:00,66,57,73,NNW,5,0,29.97,0,Haze
1/21/2023,0:30:00,66,59,78,W,3,0,29.97,0,Fog
1/21/2023,1:00:00,66,59,78,WNW,3,0,29.97,0,Fog
1/21/2023,1:30:00,66,59,78,W,3,0,29.97,0,Fog
1/21/2023,2:00:00,64,57,77,CALM,0,0,29.97,0,Fog
1/21/2023,2:30:00,64,57,77,CALM,0,0,29.94,0,Fog
1/21/2023,3:00:00,64,57,77,CALM,0,0,29.94,0,Fog
1/21/2023,3:30:00,64,57,77,CALM,0,0,29.94,0,Fog
1/21/2023,4:00:00,63,57,82,CALM,0,0,29.94,0,Fog
1/21/2023,4:30:00,63,57,82,CALM,0,0,29.94,0,Fog
1/21/2023,5:00:00,61,55,82,CALM,0,0,29.94,0,Fog
1/21/2023,5:30:00,61,55,82,CALM,0,0,29.94,0,Fog
1/21/2023,6:00:00,59,54,82,CALM,0,0,29.94,0,Fog
1/21/2023,6:30:00,59,55,88,CALM,0,0,29.97,0,Fog
1/21/2023,7:00:00,59,55,88,CALM,0,0,29.97,0,Fog
1/21/2023,7:30:00,61,59,94,CALM,0,0,30,0,Fog
1/21/2023,8:00:00,63,61,94,CALM,0,0,30,0,Fog
1/21/2023,8:30:00,63,61,94,CALM,0,0,30,0,Fog
1/21/2023,9:00:00,64,61,88,CALM,0,0,30.03,0,Fog
1/21/2023,9:30:00,66,63,88,CALM,0,0,30.03,0,Fog
1/21/2023,10:00:00,68,63,83,CALM,0,0,30.03,0,Fog
1/21/2023,10:30:00,70,63,78,WNW,3,0,30.03,0,Fog
1/21/2023,11:00:00,70,61,73,CALM,0,0,30,0,Haze
1/21/2023,11:30:00,72,61,69,CALM,0,0,30,0,Haze
1/21/2023,12:00:00,72,61,69,W,9,0,29.97,0,Haze
1/21/2023,12:30:00,73,61,65,WNW,7,0,29.97,0,Haze
1/21/2023,13:00:00,73,59,61,W,9,0,29.94,0,Haze
1/21/2023,13:30:00,75,59,57,W,1,0,29.94,0,Haze
1/21/2023,14:00:00,77,57,50,NW,1,0,29.92,0,Haze
1/21/2023,14:30:00,77,57,50,W,9,0,29.92,0,Haze
1/21/2023,15:00:00,79,57,47,W,9,0,29.92,0,Haze
1/21/2023,15:30:00,79,55,44,WNW,7,0,29.89,0,Haze
1/21/2023,16:00:00,79,54,42,NW,9,0,29.89,0,Haze
1/21/2023,16:30:00,77,52,41,W,9,0,29.89,0,Haze
1/21/2023,17:00:00,77,54,44,W,6,0,29.89,0,Haze
1/21/2023,17:30:00,75,54,47,NW,5,0,29.89,0,Haze
1/21/2023,18:00:00,75,54,47,NW,3,0,29.89,0,Haze
1/21/2023,18:30:00,73,54,50,CALM,0,0,29.92,0,Haze
1/21/2023,19:00:00,73,54,50,CALM,0,0,29.92,0,Haze
1/21/2023,19:30:00,72,54,53,CALM,0,0,29.92,0,Haze
1/21/2023,20:00:00,70,54,56,CALM,0,0,29.94,0,Haze
1/21/2023,20:30:00,70,54,56,CALM,0,0,29.94,0,Haze
1/21/2023,21:00:00,70,55,60,CALM,0,0,29.94,0,Haze
1/21/2023,21:30:00,70,55,60,CALM,0,0,29.94,0,Haze
1/21/2023,22:00:00,68,55,64,CALM,0,0,29.94,0,Haze
1/21/2023,22:30:00,68,55,64,CALM,0,0,29.94,0,Haze
1/21/2023,23:00:00,68,55,64,CALM,0,0,29.94,0,Haze
1/21/2023,23:30:00,68,57,68,CALM,0,0,29.94,0,Haze
1/22/2023,0:00:00,68,57,68,CALM,0,0,29.94,0,Haze
1/22/2023,0:30:00,66,57,73,CALM,0,0,29.94,0,Haze
1/22/2023,1:00:00,66,57,73,CALM,0,0,29.94,0,Haze
1/22/2023,1:30:00,64,57,77,CALM,0,0,29.94,0,Fog
1/22/2023,2:00:00,64,59,83,CALM,0,0,29.94,0,Fog
1/22/2023,2:30:00,64,59,83,CALM,0,0,29.94,0,Fog
1/22/2023,3:00:00,64,59,83,CALM,0,0,29.92,0,Fog
1/22/2023,3:30:00,63,57,82,CALM,0,0,29.94,0,Fog
1/22/2023,4:00:00,63,57,82,CALM,0,0,29.92,0,Fog
1/22/2023,4:30:00,63,57,82,CALM,0,0,29.92,0,Fog
1/22/2023,5:00:00,63,57,82,CALM,0,0,29.92,0,Fog
1/22/2023,5:30:00,63,57,82,CALM,0,0,29.94,0,Fog
1/22/2023,6:00:00,61,57,88,CALM,0,0,29.94,0,Fog
1/22/2023,6:30:00,61,57,88,CALM,0,0,29.94,0,Fog
1/22/2023,7:00:00,61,57,88,CALM,0,0,29.97,0,Fog
1/22/2023,7:30:00,63,59,88,CALM,0,0,29.97,0,Fog
1/22/2023,8:00:00,63,59,88,CALM,0,0,29.97,0,Fog
1/22/2023,8:30:00,64,59,83,CALM,0,0,30,0,Fog
1/22/2023,9:00:00,66,59,78,CALM,0,0,30,0,Fog
1/22/2023,9:30:00,66,59,78,CALM,0,0,30,0,Fog
1/22/2023,10:00:00,70,63,78,CALM,0,0,30,0,Fog
1/22/2023,10:30:00,72,64,78,CALM,0,0,30,0,Fog
1/22/2023,11:00:00,73,64,73,CALM,0,0,30,0,Haze
1/22/2023,11:30:00,75,64,69,CALM,0,0,30,0,Haze
1/22/2023,12:00:00,77,64,65,CALM,0,0,29.97,0,Haze
1/22/2023,12:30:00,77,64,65,CALM,0,0,29.97,0,Haze
1/22/2023,13:00:00,77,63,61,CALM,0,0,29.94,0,Haze
1/22/2023,13:30:00,79,63,57,WNW,5,0,29.92,0,Haze
1/22/2023,14:00:00,79,63,57,NNW,5,0,29.92,0,Haze
1/22/2023,14:30:00,79,61,54,CALM,0,0,29.92,0,Haze
1/22/2023,15:00:00,79,61,54,W,3,0,29.89,0,Haze
1/22/2023,15:30:00,79,59,51,NNW,3,0,29.89,0,Haze
1/22/2023,16:00:00,79,59,51,NNW,3,0,29.89,0,Haze
1/22/2023,16:30:00,79,59,51,W,3,0,29.89,0,Haze
1/22/2023,17:00:00,77,57,50,W,5,0,29.89,0,Haze
1/22/2023,17:30:00,75,57,53,NW,3,0,29.89,0,Haze
1/22/2023,18:00:00,73,55,53,CALM,0,0,29.89,0,Haze
1/22/2023,18:30:00,73,57,57,CALM,0,0,29.89,0,Haze
1/22/2023,19:00:00,72,57,60,CALM,0,0,29.92,0,Haze
1/22/2023,19:30:00,70,57,64,CALM,0,0,29.92,0,Haze
1/22/2023,20:00:00,70,57,64,CALM,0,0,29.94,0,Haze
1/22/2023,20:30:00,70,59,68,CALM,0,0,29.94,0,Haze
1/22/2023,21:00:00,70,59,68,CALM,0,0,29.94,0,Haze
1/22/2023,21:30:00,70,59,68,CALM,0,0,29.94,0,Haze
1/22/2023,22:00:00,68,57,68,CALM,0,0,29.94,0,Haze
1/22/2023,22:30:00,68,57,68,CALM,0,0,29.94,0,Haze
1/22/2023,23:00:00,68,57,68,CALM,0,0,29.94,0,Haze
1/22/2023,23:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/23/2023,0:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/23/2023,0:30:00,66,57,73,CALM,0,0,29.94,0,Haze
1/23/2023,1:00:00,66,59,78,CALM,0,0,29.92,0,Fog
1/23/2023,1:30:00,66,59,78,ENE,6,0,29.92,0,Fog
1/23/2023,2:00:00,64,59,83,E,5,0,29.92,0,Fog
1/23/2023,2:30:00,64,59,83,CALM,0,0,29.92,0,Fog
1/23/2023,3:00:00,64,59,83,CALM,0,0,29.92,0,Fog
1/23/2023,3:30:00,64,59,83,CALM,0,0,29.92,0,Fog
1/23/2023,4:00:00,64,59,83,CALM,0,0,29.92,0,Fog
1/23/2023,4:30:00,63,57,82,CALM,0,0,29.92,0,Fog
1/23/2023,5:00:00,63,59,88,CALM,0,0,29.92,0,Fog
1/23/2023,5:30:00,63,59,88,CALM,0,0,29.92,0,Fog
1/23/2023,6:00:00,61,57,88,CALM,0,0,29.94,0,Fog
1/23/2023,6:30:00,61,57,88,CALM,0,0,29.94,0,Fog
1/23/2023,7:00:00,63,59,88,CALM,0,0,29.94,0,Fog
1/23/2023,7:30:00,63,59,88,CALM,0,0,29.94,0,Fog
1/23/2023,8:00:00,64,61,88,CALM,0,0,29.97,0,Fog
1/23/2023,8:30:00,66,63,88,CALM,0,0,29.97,0,Fog
1/23/2023,9:00:00,68,63,83,CALM,0,0,29.97,0,Fog
1/23/2023,9:30:00,68,63,83,CALM,0,0,30,0,Fog
1/23/2023,10:00:00,70,63,78,CALM,0,0,29.97,0,Fog
1/23/2023,10:30:00,72,63,73,CALM,0,0,29.97,0,Haze
1/23/2023,11:00:00,73,63,69,CALM,0,0,29.97,0,Haze
1/23/2023,11:30:00,73,63,69,CALM,0,0,29.94,0,Haze
1/23/2023,12:00:00,75,63,65,CALM,0,0,29.94,0,Haze
1/23/2023,12:30:00,77,64,65,CALM,0,0,29.92,0,Haze
1/23/2023,13:00:00,77,64,65,CALM,0,0,29.89,0,Haze
1/23/2023,13:30:00,79,64,61,W,5,0,29.89,0,Haze
1/23/2023,14:00:00,79,64,61,NNW,3,0,29.86,0,Haze
1/23/2023,14:30:00,79,63,57,CALM,0,0,29.86,0,Haze
1/23/2023,15:00:00,79,63,57,ENE,5,0,29.86,0,Haze
1/23/2023,15:30:00,79,63,57,CALM,0,0,29.83,0,Haze
1/23/2023,16:00:00,79,61,54,CALM,0,0,29.83,0,Haze
1/23/2023,16:30:00,79,61,54,CALM,0,0,29.83,0,Haze
1/23/2023,17:00:00,79,61,54,CALM,0,0,29.83,0,Haze
1/23/2023,17:30:00,77,59,54,CALM,0,0,29.86,0,Haze
1/23/2023,18:00:00,75,59,57,CALM,0,0,29.86,0,Haze
1/23/2023,18:30:00,73,59,61,CALM,0,0,29.86,0,Haze
1/23/2023,19:00:00,72,59,64,CALM,0,0,29.86,0,Haze
1/23/2023,19:30:00,72,59,64,ENE,6,0,29.89,0,Haze
1/23/2023,20:00:00,72,59,64,E,5,0,29.89,0,Haze
1/23/2023,20:30:00,72,59,64,E,5,0,29.92,0,Haze
1/23/2023,21:00:00,72,59,64,E,5,0,29.92,0,Haze
1/23/2023,21:30:00,72,59,64,ENE,5,0,29.92,0,Haze
1/23/2023,22:00:00,70,59,68,E,3,0,29.92,0,Haze
1/23/2023,22:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/23/2023,23:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/23/2023,23:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/24/2023,0:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/24/2023,0:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/24/2023,1:00:00,68,59,73,CALM,0,0,29.92,0,Haze
1/24/2023,1:30:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,2:00:00,66,59,78,CALM,0,0,29.94,0,Haze
1/24/2023,2:30:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,3:00:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,3:30:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,4:00:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,4:30:00,66,59,78,CALM,0,0,29.92,0,Haze
1/24/2023,5:00:00,64,59,83,ENE,5,0,29.92,0,Haze
1/24/2023,5:30:00,64,59,83,CALM,0,0,29.92,0,Haze
1/24/2023,6:00:00,64,59,83,CALM,0,0,29.92,0,Haze
1/24/2023,6:30:00,64,59,83,CALM,0,0,29.94,0,Haze
1/24/2023,7:00:00,64,59,83,CALM,0,0,29.94,0,Haze
1/24/2023,7:30:00,64,59,83,CALM,0,0,29.97,0,Haze
1/24/2023,8:00:00,64,59,83,CALM,0,0,29.97,0,Haze
1/24/2023,8:30:00,68,59,73,CALM,0,0,29.97,0,Haze
1/24/2023,9:00:00,70,61,73,CALM,0,0,30,0,Haze
1/24/2023,9:30:00,72,61,69,CALM,0,0,30,0,Haze
1/24/2023,10:00:00,73,61,65,CALM,0,0,30,0,Haze
1/24/2023,10:30:00,75,61,61,CALM,0,0,30,0,Haze
1/24/2023,11:00:00,77,59,54,CALM,0,0,29.97,0,Haze
1/24/2023,11:30:00,79,59,51,CALM,0,0,29.97,0,Haze
1/24/2023,12:00:00,79,57,47,CALM,0,0,29.94,0,Haze
1/24/2023,12:30:00,75,57,53,CALM,0,0,29.92,0,Haze
1/24/2023,13:00:00,81,55,42,CALM,0,0,29.92,0,Haze
1/24/2023,13:30:00,81,54,39,CALM,0,0,29.92,0,Haze
1/24/2023,14:00:00,82,55,39,W,5,0,29.89,0,Haze
1/24/2023,14:30:00,82,55,39,NNW,5,0,29.89,0,Haze
1/24/2023,15:00:00,82,55,39,N,6,0,29.86,0,Haze
1/24/2023,15:30:00,81,54,39,NNW,5,0,29.86,0,Haze
1/24/2023,16:00:00,81,54,39,NW,6,0,29.86,0,Haze
1/24/2023,16:30:00,79,54,42,WNW,3,0,29.86,0,Haze
1/24/2023,17:00:00,79,54,42,NW,6,0,29.86,0,Haze
1/24/2023,17:30:00,77,54,44,CALM,0,0,29.89,0,Haze
1/24/2023,18:00:00,75,54,47,CALM,0,0,29.89,0,Haze
1/24/2023,18:30:00,75,54,47,CALM,0,0,29.89,0,Haze
1/24/2023,19:00:00,73,54,50,CALM,0,0,29.89,0,Haze
1/24/2023,19:30:00,73,55,53,CALM,0,0,29.92,0,Haze
1/24/2023,20:00:00,72,55,57,CALM,0,0,29.92,0,Haze
1/24/2023,20:30:00,72,55,57,CALM,0,0,29.92,0,Haze
1/24/2023,21:00:00,72,57,60,CALM,0,0,29.92,0,Haze
1/24/2023,21:30:00,72,57,60,CALM,0,0,29.94,0,Haze
1/24/2023,22:00:00,72,57,60,CALM,0,0,29.94,0,Haze
1/24/2023,22:30:00,72,57,60,CALM,0,0,29.94,0,Haze
1/24/2023,23:00:00,72,57,60,CALM,0,0,29.94,0,Haze
1/24/2023,23:30:00,70,55,60,CALM,0,0,29.92,0,Haze
1/25/2023,0:00:00,70,55,60,CALM,0,0,29.92,0,Haze
1/25/2023,0:30:00,70,57,64,CALM,0,0,29.92,0,Haze
1/25/2023,1:00:00,70,57,64,CALM,0,0,29.92,0,Haze
1/25/2023,1:30:00,70,57,64,CALM,0,0,29.92,0,Haze
1/25/2023,2:00:00,70,57,64,CALM,0,0,29.92,0,Haze
1/25/2023,2:30:00,70,57,64,CALM,0,0,29.92,0,Haze
1/25/2023,3:00:00,70,59,68,CALM,0,0,29.92,0,Haze
1/25/2023,3:30:00,68,57,68,CALM,0,0,29.89,0,Haze
1/25/2023,4:00:00,68,59,73,CALM,0,0,29.89,0,Haze
1/25/2023,4:30:00,68,59,73,CALM,0,0,29.92,0,Haze
1/25/2023,5:00:00,66,59,78,CALM,0,0,29.92,0,Haze
1/25/2023,5:30:00,66,59,78,CALM,0,0,29.92,0,Haze
1/25/2023,6:00:00,66,59,78,CALM,0,0,29.94,0,Haze
1/25/2023,6:30:00,66,59,78,CALM,0,0,29.94,0,Haze
1/25/2023,7:00:00,66,61,83,CALM,0,0,29.94,0,Fog
1/25/2023,7:30:00,68,63,83,CALM,0,0,29.94,0,Fog
1/25/2023,8:00:00,68,63,83,CALM,0,0,29.97,0,Fog
1/25/2023,8:30:00,68,63,83,CALM,0,0,29.97,0,Fog
1/25/2023,9:00:00,70,64,83,E,3,0,29.97,0,Fog
1/25/2023,9:30:00,70,63,78,E,3,0,30,0,Fog
1/25/2023,10:00:00,72,64,78,CALM,0,0,29.97,0,Fog
1/25/2023,10:30:00,72,64,78,CALM,0,0,29.97,0,Haze
1/25/2023,11:00:00,75,64,69,CALM,0,0,29.97,0,Haze
